col_1,col_2
31,28
42,80
81,98
66,44
10,58
6,41
21,94
49,12
8,65
52,48
39,40
57,77
45,43
75,3
12,77
96,84
72,73
0,37
88,47
36,67
51,45
45,7
23,38
76,28
78,53
95,97
40,81
47,81
55,92
44,9
64,97
54,44
9,89
80,79
17,5
36,96
48,5
48,18
95,18
55,9
99,38
65,70
99,65
35,13
42,48
55,80
69,5
37,23
88,97
31,88
84,93
83,49
60,63
17,39
74,75
82,37
96,55
79,45
27,73
17,80
37,83
51,1
13,8
1,36
43,54
84,43
21,8
89,74
92,98
76,25
78,41
42,98
81,25
79,50
29,87
11,29
50,24
16,30
77,7
99,45
12,13
48,78
41,51
1,67
74,99
12,27
28,73
96,99
81,50
71,44
46,96
90,70
29,78
77,37
36,39
10,30
22,11
97,38
27,46
20,44
20,47
60,63
0,7
59,71
67,9
68,74
2,16
15,8
19,15
61,80
99,53
36,46
13,59
49,8
93,14
17,64
48,86
98,53
49,36
17,59
11,14
68,24
65,44
85,80
76,57
26,56
32,77
15,4
40,40
100,9
32,33
25,66
58,79
73,55
39,87
54,49
98,93
90,48
100,8
28,18
60,50
6,40
43,1
24,62
43,65
9,100
93,31
97,86
60,31
32,23
22,5
2,40
77,43
8,27
3,78
5,23
82,15
51,50
4,100
39,95
29,15
13,61
73,6
62,28
57,25
56,6
54,66
74,15
84,82
100,88
61,13
70,85
0,12
13,91
44,86
86,68
63,33
81,43
63,57
5,55
65,15
6,51
50,77
95,0
58,72
54,63
41,18
1,29
4,11
72,94
78,80
21,47
71,6
30,94
63,33
84,36
21,21
34,71
44,18
18,91
73,14
75,78
5,89
66,8
58,93
47,77
63,20
51,93
60,54
93,24
100,75
60,39
87,13
25,13
99,15
42,3
98,45
23,40
86,92
97,95
13,92
57,41
12,26
62,50
70,76
22,79
72,37
87,90
79,5
95,36
3,87
36,94
16,22
73,72
90,48
63,89
14,14
66,3
26,61
54,15
3,96
1,10
44,40
88,26
41,26
49,19
82,55
90,9
58,24
56,0
48,90
77,37
81,100
73,20
95,9
11,94
54,91
54,16
100,14
28,45
12,5
64,9
73,6
100,89
23,57
11,45
16,0
62,82
53,87
26,93
73,72
79,58
1,53
86,38
33,19
38,54
51,0
11,40
13,81
23,45
32,5
3,66
76,100
62,20
17,57
29,83
19,39
99,38
14,49
80,99
81,1
25,50
15,73
43,16
91,19
66,39
67,15
26,31
60,53
45,38
55,1
35,65
93,88
25,53
47,7
84,22
92,41
43,92
0,52
49,18
6,21
25,68
22,99
84,27
95,95
71,56
93,51
35,55
91,67
22,4
97,26
81,5
82,60
60,87
5,89
89,8
84,43
9,3
16,88
68,16
67,50
97,32
35,92
77,100
86,47
58,23
49,14
79,85
93,26
27,29
1,97
18,64
14,66
86,53
40,48
37,28
98,34
72,19
18,62
90,5
61,11
82,3
60,49
75,33
91,7
43,99
45,20
68,26
92,97
35,57
79,42
24,39
11,5
43,8
46,21
73,76
98,39
39,6
78,91
71,48
40,83
99,55
17,45
76,12
66,90
83,66
76,42
41,79
99,49
78,44
14,92
0,91
15,15
92,52
87,10
5,100
35,44
32,45
36,73
40,86
38,92
33,82
10,59
73,77
50,73
1,55
32,88
85,95
26,65
17,18
14,18
3,56
58,67
48,71
12,3
18,70
91,1
62,81
94,52
47,17
70,29
8,61
71,62
63,50
64,0
73,33
14,10
68,26
57,54
82,83
2,8
6,58
27,44
92,52
77,0
57,15
79,69
72,10
91,81
62,71
38,84
14,27
29,7
97,37
23,52
66,45
91,60
67,45
0,78
41,21
55,89
53,55
67,43
32,83
28,55
71,45
49,4
98,26
14,42
31,24
63,68
74,32
78,83
8,36
60,74
4,75
18,16
20,94
6,47
29,94
82,95
24,7
7,64
22,46
44,9
5,36
29,71
63,11
62,89
7,15
29,96
34,85
77,95
54,40
4,50
40,12
27,6
52,66
1,26
68,30
67,100
72,10
38,91
85,84
