col_1,col_2
71,34
16,55
20,81
7,3
70,10
38,82
77,64
53,7
81,46
14,78
35,86
17,56
36,73
0,95
78,48
11,43
53,60
15,75
4,45
29,73
49,34
51,44
64,74
31,10
23,70
38,76
60,51
8,56
69,15
72,78
19,88
19,59
100,89
26,18
100,9
45,60
45,79
34,25
36,49
19,89
44,89
4,51
86,17
64,65
8,5
50,5
31,100
26,43
1,52
75,78
61,76
38,5
47,67
38,93
20,31
11,29
60,77
10,7
61,75
28,38
98,36
21,96
36,58
73,85
29,3
8,17
11,57
48,23
87,78
17,71
52,31
37,48
50,25
23,22
92,36
87,74
15,45
72,83
53,6
88,83
83,96
100,62
2,96
9,22
29,34
36,58
90,15
68,60
58,16
36,11
77,37
81,83
80,67
45,86
87,31
42,50
4,87
94,33
34,98
70,75
60,92
58,76
59,64
79,35
50,68
2,50
64,49
55,13
66,73
0,91
26,53
40,86
75,47
78,97
45,4
39,81
4,85
92,71
71,65
32,6
82,17
15,82
36,80
6,46
8,7
44,71
11,93
98,100
81,14
83,51
75,76
55,44
12,86
76,26
6,90
15,52
28,59
35,81
41,56
7,59
50,49
77,17
56,47
72,3
20,13
16,30
70,12
13,0
60,40
16,49
23,81
63,86
4,75
36,53
71,55
4,55
80,63
40,68
87,10
21,45
92,70
21,50
47,9
93,29
65,21
85,31
69,39
87,48
53,60
69,72
57,82
0,7
41,59
49,6
7,54
97,88
60,15
91,95
22,31
88,45
30,65
41,58
20,83
45,31
1,88
87,96
86,98
5,84
59,65
73,23
17,18
75,29
39,82
82,28
76,80
82,23
10,88
37,67
44,3
21,98
87,20
88,26
23,92
82,76
94,39
56,1
9,43
12,84
62,26
23,16
3,61
36,15
36,37
11,94
18,49
50,54
9,78
87,46
61,33
99,49
51,62
14,77
3,91
49,34
17,56
39,56
77,45
2,61
56,33
95,77
79,7
19,75
52,64
56,50
79,5
23,34
50,49
7,46
81,0
66,85
3,30
82,40
75,64
66,83
1,70
32,27
57,14
5,48
63,76
13,2
42,42
12,68
51,42
62,58
83,52
8,82
41,19
69,93
56,6
85,21
95,32
8,6
81,7
63,58
75,11
46,71
58,21
15,86
1,46
40,92
54,12
24,76
69,8
44,46
33,36
45,55
90,18
54,52
32,64
70,86
42,74
55,96
70,79
12,85
33,8
48,49
99,30
43,62
65,72
54,30
81,53
30,90
77,73
14,8
9,61
11,68
25,54
90,23
100,93
19,87
21,52
68,43
100,79
6,96
53,90
8,90
27,48
8,59
15,62
7,16
37,19
24,39
84,99
19,43
41,20
68,7
9,41
73,57
5,62
94,99
85,72
5,97
80,52
32,65
22,17
29,72
20,16
83,60
98,97
56,91
70,91
57,78
55,60
92,16
36,99
57,95
54,16
30,38
75,37
67,48
38,47
57,17
38,46
19,66
22,10
14,85
71,73
57,72
23,84
14,79
97,24
65,83
50,68
2,27
22,74
83,49
10,70
85,33
97,19
29,41
71,73
39,98
100,68
83,24
53,61
41,93
42,53
88,36
24,34
63,7
18,30
98,98
5,52
26,68
63,90
83,48
20,93
68,99
16,34
67,37
7,94
73,9
19,51
8,87
18,82
36,70
55,3
46,29
70,27
47,46
54,62
18,100
69,67
16,18
90,67
95,29
87,19
14,100
45,84
35,84
34,7
20,71
66,8
71,24
65,19
71,47
33,33
10,58
12,34
63,98
48,67
42,8
38,71
29,100
77,45
82,87
90,58
84,43
76,55
90,63
54,89
0,99
63,82
0,43
22,12
46,21
67,43
68,44
85,61
35,68
31,13
4,36
90,46
2,86
62,70
50,63
90,33
11,48
54,0
60,90
95,52
71,58
31,98
81,82
27,18
61,82
13,5
23,94
90,24
38,98
51,34
5,32
78,53
3,25
95,18
51,24
50,72
73,79
42,13
71,2
83,68
34,74
74,55
87,45
71,46
74,46
18,19
28,94
49,52
66,62
42,91
48,33
51,51
11,77
55,45
65,25
87,31
75,33
25,20
23,57
75,2
26,64
70,21
72,46
1,67
13,75
3,42
94,28
82,57
14,47
44,72
20,68
56,19
3,26
59,90
9,33
88,16
16,35
52,22
29,49
20,70
61,13
77,46
19,14
10,81
2,76
96,6
80,2
100,11
78,73
66,7
83,31
68,28
11,54
20,83
9,32
57,16
14,90
15,9
36,54
57,73
2,84
36,86
66,42
52,28
45,98
35,89
43,21
49,86
61,48
25,83
26,58
42,84
20,24
42,28
55,17
83,94
27,76
20,72
29,90
50,81
67,4
67,16
91,82
9,32
35,40
82,40
64,34
17,28
10,55
98,26
46,93
96,98
52,29
74,87
73,11
43,37
74,80
96,71
27,67
85,3
68,16
84,28
27,85
51,6
81,40
5,35
67,18
9,40
38,22
69,69
98,94
3,18
71,66
93,57
16,77
24,97
38,57
48,27
72,33
10,39
41,0
37,55
17,88
68,21
77,70
86,68
36,21
27,53
70,91
78,91
70,15
28,82
95,31
79,77
91,66
64,57
87,73
79,31
35,22
36,42
53,60
22,18
11,86
47,91
76,26
2,60
41,35
100,46
90,98
91,65
53,6
37,78
69,69
33,80
44,6
10,74
41,96
73,41
23,18
54,51
63,34
38,55
94,84
58,34
35,90
48,78
90,5
21,5
74,13
100,50
27,29
98,52
6,61
84,67
46,49
27,49
12,77
97,12
54,16
52,29
18,97
55,84
7,58
45,16
47,28
87,74
98,26
93,0
6,44
30,36
56,28
37,76
86,50
98,90
84,76
25,89
24,71
37,96
79,47
37,23
49,35
30,67
37,19
66,42
2,0
68,69
81,23
88,24
7,63
75,35
60,32
90,43
11,54
90,49
42,83
38,89
99,99
55,12
28,89
84,72
58,92
84,81
82,59
54,64
37,8
45,82
96,0
44,71
9,77
5,22
38,89
0,39
89,68
30,69
80,74
39,2
84,23
52,14
85,36
51,97
90,81
0,91
12,55
70,28
3,31
1,64
96,46
39,21
9,85
61,88
2,18
41,71
44,50
86,57
47,47
52,63
37,11
72,2
14,90
62,64
17,95
53,33
70,53
56,34
1,32
93,25
37,96
55,86
33,55
87,60
55,100
55,69
54,57
78,29
11,13
65,92
80,52
32,61
71,73
48,56
2,10
83,51
24,17
27,57
84,25
41,13
49,76
59,83
26,26
63,73
1,90
80,68
80,99
3,51
52,23
10,76
16,72
12,35
60,15
50,60
13,13
92,65
36,62
100,40
17,40
20,22
80,75
13,44
47,94
79,98
44,46
6,94
14,19
54,38
23,61
27,84
25,40
43,21
82,7
100,3
52,73
88,45
10,29
33,13
75,67
4,76
67,4
39,51
77,36
75,3
38,66
