col_1,col_2
38,96
59,65
75,55
45,24
52,3
84,73
39,53
2,41
55,34
50,7
15,35
28,67
43,95
33,60
73,91
99,11
17,15
24,50
66,50
5,17
91,84
100,36
97,86
16,94
45,21
61,86
39,5
0,9
44,43
24,19
17,69
50,62
28,43
68,21
74,1
31,63
49,52
5,64
16,42
91,32
2,90
64,11
46,23
37,6
87,98
30,16
94,45
85,2
44,10
88,27
2,51
90,54
10,32
90,80
10,5
36,83
33,43
6,87
35,88
76,65
100,96
13,76
65,62
34,5
62,76
93,77
11,70
22,60
61,87
46,51
18,32
91,18
84,20
5,25
66,65
67,100
98,24
2,30
49,99
54,14
24,26
14,92
8,65
13,100
31,92
99,89
15,81
85,40
25,81
85,15
47,51
61,85
94,90
75,2
14,86
14,48
20,16
23,18
86,79
59,85
67,28
20,30
92,34
34,97
9,4
29,93
82,69
11,46
5,62
91,10
69,42
9,70
29,69
58,72
67,9
43,4
77,5
88,42
14,45
48,15
23,75
25,23
84,41
44,49
10,49
1,80
62,39
16,8
77,47
29,18
30,43
80,16
35,18
25,40
96,46
90,50
22,39
13,1
95,1
28,45
89,54
94,14
95,57
95,55
29,42
19,0
83,78
49,84
71,21
94,87
92,68
16,99
71,99
43,17
25,4
38,75
74,84
87,34
100,86
100,83
31,3
57,22
51,100
4,25
46,13
20,79
53,41
80,75
74,33
3,5
92,43
34,24
23,71
2,9
46,26
0,81
26,87
22,44
50,37
81,77
30,55
60,91
7,63
26,38
69,92
91,42
93,15
64,80
49,25
12,26
52,61
86,26
23,98
80,42
50,86
69,71
12,93
24,99
52,25
85,98
39,93
73,29
89,17
48,98
29,44
13,57
99,91
21,31
51,77
43,22
32,36
27,74
3,91
30,74
56,45
81,54
78,53
10,66
13,7
87,21
38,14
80,39
38,26
10,91
80,65
41,79
100,22
68,81
75,59
27,12
7,16
13,100
58,59
14,36
78,88
48,39
26,52
29,50
58,2
32,89
76,20
5,10
2,84
36,47
9,13
16,34
60,58
75,17
35,26
56,74
59,8
53,23
76,1
87,27
18,38
75,91
14,26
9,36
80,24
13,92
63,18
18,100
72,52
49,28
70,98
41,45
46,38
6,42
35,53
72,17
51,28
64,28
36,89
82,10
75,7
47,48
3,84
45,59
43,90
31,41
71,48
13,71
97,11
99,69
64,21
30,74
63,46
67,62
29,41
45,2
99,81
1,44
75,69
42,52
74,27
70,40
12,77
26,13
72,42
7,48
33,36
5,28
54,13
91,10
100,85
88,8
79,14
33,4
61,94
43,40
48,31
66,13
38,51
81,48
52,79
64,23
84,27
46,18
34,47
2,52
97,12
21,27
27,64
96,99
4,56
74,80
64,3
5,83
39,73
13,33
72,86
93,74
99,70
69,77
97,9
89,32
69,38
84,60
53,56
81,19
55,27
67,6
92,89
65,28
96,45
38,23
68,16
34,88
24,98
50,38
86,81
2,12
42,95
72,0
62,74
32,62
2,15
16,32
88,50
95,51
68,1
84,84
40,59
12,31
26,71
25,49
45,55
24,26
47,10
44,55
76,65
97,64
4,63
34,75
42,5
92,70
18,10
100,24
29,80
23,91
88,14
18,63
26,12
90,16
7,58
26,68
10,56
9,70
17,78
42,100
6,29
46,80
74,26
98,58
36,0
3,9
19,60
16,14
60,40
26,66
38,55
10,72
66,98
52,25
33,38
83,37
9,57
84,97
77,95
70,12
62,93
89,81
43,95
96,57
46,89
9,72
38,5
64,14
45,44
21,84
15,62
11,7
37,88
1,99
32,3
64,28
66,98
53,65
97,85
58,62
16,68
84,15
74,5
88,58
5,66
44,33
15,88
8,15
87,3
46,96
72,28
99,98
57,70
65,85
21,47
63,65
20,66
18,86
0,81
3,96
36,91
87,47
32,7
90,47
49,26
79,88
13,38
93,92
19,16
37,72
32,68
94,1
65,59
8,44
38,88
7,100
85,58
11,97
60,8
100,29
18,25
40,45
49,96
74,75
84,47
86,21
91,98
31,28
63,70
61,100
16,70
83,40
58,73
15,21
83,2
49,66
20,3
22,20
60,34
34,51
90,47
99,93
74,49
62,12
5,22
49,48
14,61
25,24
5,52
81,96
94,4
57,19
32,27
21,42
36,98
93,45
85,78
32,63
94,14
80,29
37,32
34,70
64,41
0,98
100,3
38,29
89,99
99,7
46,86
55,22
93,83
62,35
99,91
58,50
27,58
2,13
56,95
76,11
19,3
13,73
95,11
12,8
82,50
1,94
26,36
94,32
58,81
66,0
17,6
15,25
35,80
16,9
40,10
82,18
42,96
73,26
2,15
13,28
23,8
29,41
9,24
20,33
88,66
34,96
81,31
31,19
32,99
69,58
84,4
89,10
33,56
71,81
1,82
87,3
82,47
81,14
74,68
30,90
2,48
75,37
9,60
50,1
40,28
19,27
90,92
35,80
96,100
18,84
83,100
50,52
10,9
93,11
76,87
12,91
17,55
16,10
97,71
89,73
21,85
8,63
81,31
79,21
41,85
53,28
59,55
87,99
18,93
55,44
2,59
3,55
27,0
42,49
33,1
14,41
10,10
91,91
17,29
77,52
25,46
77,23
58,23
54,19
15,80
22,44
66,46
70,38
87,55
20,37
9,14
21,94
69,24
68,95
87,12
85,12
74,54
49,30
29,84
71,83
3,17
55,69
56,78
81,55
48,78
51,46
56,79
95,34
21,23
94,3
68,20
32,40
60,13
54,7
76,89
88,45
33,85
37,83
37,9
20,6
35,39
67,54
11,33
8,80
79,62
36,65
71,52
29,0
36,51
87,42
57,84
75,8
98,100
19,92
8,94
24,16
26,22
59,70
24,31
56,88
66,17
30,85
85,34
88,74
81,28
53,58
33,8
90,59
18,70
74,10
32,61
73,64
20,2
21,62
79,42
80,91
87,51
96,49
74,30
62,44
22,22
0,78
87,13
44,39
84,85
17,23
4,24
81,31
28,80
48,36
69,50
6,48
18,28
44,0
89,19
36,5
81,19
70,66
69,57
34,16
7,32
74,9
58,55
41,35
67,29
85,49
87,24
29,68
43,44
57,9
62,46
14,39
57,98
99,81
41,48
1,69
17,71
19,84
95,87
97,71
11,36
13,52
90,51
97,8
56,77
3,38
13,87
55,59
36,40
50,7
12,55
27,27
95,12
49,51
57,23
10,0
30,54
35,46
91,69
70,36
85,43
55,34
19,18
81,16
23,28
40,54
48,5
89,72
21,60
37,3
67,19
7,74
84,23
74,52
21,80
67,45
71,71
6,64
65,15
74,41
61,27
84,99
21,7
82,1
11,36
66,54
34,9
81,15
10,96
9,47
89,33
0,59
38,58
70,51
27,72
75,43
67,90
88,73
58,18
49,50
53,42
88,25
98,12
64,40
60,79
0,42
29,57
14,30
32,83
49,59
13,66
63,9
44,37
21,22
90,71
21,0
61,29
0,43
35,29
36,13
70,15
68,42
10,21
43,93
0,11
72,22
17,68
5,69
17,3
75,49
83,45
18,55
1,63
1,54
27,74
23,55
20,93
80,96
63,43
56,82
58,60
98,2
54,48
68,33
10,85
89,94
47,5
12,78
82,71
57,63
72,27
63,69
85,44
47,83
91,55
57,97
76,22
98,93
100,37
87,80
91,61
2,58
66,70
100,90
11,100
50,98
77,4
39,50
13,28
22,12
100,35
89,20
10,44
35,98
17,91
66,28
0,46
91,28
32,6
71,82
53,7
53,31
29,5
47,28
35,70
98,69
3,33
17,77
40,41
94,43
92,39
78,55
41,7
100,60
80,57
11,15
98,91
11,84
55,29
72,13
51,81
14,61
97,44
8,53
34,93
99,29
4,39
81,35
39,30
16,90
55,88
66,59
67,12
23,50
74,12
37,33
71,21
29,73
0,6
57,24
95,4
3,16
25,29
76,14
86,38
56,0
68,88
16,8
82,73
98,71
75,93
0,70
96,92
35,35
60,83
30,99
15,82
59,15
0,49
10,61
84,79
18,10
64,44
93,16
67,4
14,75
47,65
11,3
8,41
77,64
75,78
88,54
65,96
86,93
11,35
20,5
21,76
63,39
16,28
26,50
93,19
82,60
53,76
37,28
44,51
3,46
97,38
94,42
63,46
43,26
31,80
66,12
24,64
79,22
43,3
61,63
40,11
62,19
14,46
16,96
15,93
44,21
12,41
16,38
21,79
12,95
24,94
23,100
33,94
71,35
7,3
63,21
94,54
8,46
83,84
16,63
17,18
73,9
33,13
93,47
47,59
28,18
21,64
87,10
55,14
87,83
80,87
80,78
26,74
15,54
75,43
66,71
