col_1,col_2
33,70
70,97
32,58
42,70
87,17
60,43
36,32
32,6
35,45
58,80
52,15
5,42
21,0
5,50
36,51
19,31
78,94
26,97
41,42
30,1
36,28
62,93
70,78
25,83
1,74
29,62
72,6
7,69
7,69
36,37
40,57
42,8
99,49
2,59
49,40
93,83
36,83
55,25
9,31
56,87
46,53
100,61
12,57
49,4
9,44
85,92
33,30
15,56
34,68
65,85
2,7
70,35
99,34
25,60
93,13
20,55
35,67
4,43
24,69
54,90
84,7
68,56
59,59
9,22
50,31
29,36
14,81
34,44
37,30
67,32
20,23
31,66
3,69
28,30
6,86
55,18
50,66
30,98
19,72
79,79
7,31
83,70
49,59
69,31
53,78
80,61
94,4
48,75
100,58
18,51
85,61
40,16
32,87
93,89
61,40
9,17
47,32
54,50
34,8
66,17
7,83
78,79
98,43
47,65
90,60
58,54
80,41
96,46
52,22
95,50
81,23
91,88
67,77
50,64
1,42
29,21
34,19
77,72
58,0
64,62
84,100
100,19
25,71
4,2
49,34
76,34
47,23
70,70
45,65
59,10
92,3
68,83
48,36
96,36
27,13
96,98
65,88
64,8
95,84
66,4
33,18
8,67
70,61
9,12
0,12
15,61
61,64
81,76
53,91
43,40
92,38
28,86
31,72
99,18
87,57
44,89
10,48
10,73
93,94
14,87
51,97
28,20
21,10
48,49
74,39
10,24
41,76
66,60
46,18
48,59
76,62
32,74
67,36
34,77
94,50
7,22
100,96
50,40
64,82
98,97
17,78
8,5
87,3
31,65
96,55
30,99
51,39
10,76
32,83
78,65
49,51
57,47
32,72
68,74
70,23
15,45
32,86
45,95
94,90
1,100
34,89
42,98
69,22
32,64
39,90
2,42
14,63
13,67
10,60
71,25
28,100
63,95
14,77
6,47
45,60
56,99
13,34
49,60
31,57
53,12
58,22
68,51
60,58
31,21
100,1
26,10
71,84
38,91
83,48
22,57
74,89
58,55
79,49
93,96
32,45
17,37
47,68
95,32
44,46
98,90
60,16
74,80
76,72
9,58
8,16
56,31
7,13
66,28
52,3
87,96
74,86
66,85
50,76
67,56
37,79
35,27
31,97
22,66
46,30
50,49
7,37
81,74
87,2
24,98
48,77
82,12
63,3
20,5
55,88
75,20
57,69
77,0
50,74
73,19
8,87
28,24
0,71
53,100
33,34
7,27
51,43
70,14
1,40
37,40
16,64
53,33
29,66
67,33
54,13
14,69
10,21
80,83
37,77
18,49
33,63
39,99
3,91
30,62
15,30
51,36
94,1
