col_1,col_2
55,71
85,49
62,76
61,27
72,60
1,41
72,87
8,2
32,64
96,45
87,37
39,33
97,70
68,48
13,70
51,91
42,56
65,35
79,34
40,47
71,48
7,8
99,51
3,52
13,2
11,14
32,64
94,75
82,15
54,18
85,90
90,25
96,28
66,43
31,92
96,53
36,25
86,42
19,82
54,37
62,49
3,87
27,97
69,8
3,44
91,37
39,29
2,76
19,11
72,84
81,23
66,29
70,2
81,24
35,60
44,82
52,100
67,71
23,49
84,31
72,0
39,32
24,37
18,71
10,76
70,94
25,1
70,55
4,13
13,59
77,98
1,28
89,97
50,56
64,58
55,48
31,21
83,50
67,1
91,44
49,86
51,98
32,33
79,42
35,27
35,29
44,65
57,73
2,4
81,11
64,29
6,68
27,18
99,48
76,86
26,65
81,37
52,96
26,35
53,89
99,100
74,100
23,17
12,21
44,15
29,64
94,6
43,89
62,52
63,35
25,14
41,11
7,41
99,73
74,85
57,88
74,45
93,67
13,59
98,6
68,96
98,92
92,39
16,73
84,72
18,72
86,17
54,58
79,0
97,66
39,39
44,57
90,11
7,2
67,80
27,82
69,54
21,75
84,0
53,7
0,71
62,78
61,4
23,95
4,57
66,57
53,75
80,59
79,40
28,73
66,66
53,61
77,58
42,20
55,63
94,3
37,71
25,10
35,51
63,42
79,43
48,46
58,61
31,5
72,34
14,18
65,87
15,58
95,34
33,59
84,39
40,11
32,91
17,45
0,24
56,13
75,71
71,44
71,57
24,70
14,57
2,36
36,94
68,58
79,41
1,59
18,93
15,51
34,71
62,25
22,56
70,17
87,77
66,22
68,8
17,63
97,29
72,20
57,24
13,12
1,34
56,8
34,72
47,1
31,78
6,42
32,32
50,21
56,19
96,9
87,73
30,8
52,31
66,60
63,76
1,80
47,64
75,82
10,56
31,93
57,33
61,75
36,28
25,71
81,89
98,40
82,22
27,78
31,48
76,34
36,44
72,12
18,96
25,71
97,76
37,37
27,77
88,44
90,36
68,43
86,88
34,96
24,73
1,55
46,46
96,67
100,37
57,88
46,96
9,72
8,1
79,31
16,65
16,54
48,45
98,16
93,89
23,56
74,67
38,63
92,31
49,26
85,12
32,13
34,78
23,1
60,45
86,86
13,89
13,1
7,37
11,77
92,39
13,15
75,47
51,29
96,99
87,95
88,54
69,99
62,26
39,26
2,50
11,87
59,89
25,60
66,4
54,55
75,95
52,15
59,47
94,27
67,75
24,87
55,74
47,27
59,56
9,97
100,79
93,27
41,47
5,46
94,92
94,85
42,35
64,82
17,62
81,72
95,63
56,93
28,95
60,85
40,44
19,2
56,34
25,92
35,90
74,88
98,27
80,45
93,11
3,90
21,2
76,51
6,85
39,3
81,69
12,57
74,38
37,45
16,16
86,10
8,22
83,1
8,72
46,61
12,70
11,20
10,32
13,56
14,57
62,65
23,79
33,58
14,28
10,37
40,54
53,53
91,23
14,79
12,82
8,67
80,91
65,6
73,24
25,53
60,92
20,73
56,62
61,46
14,89
83,99
38,44
72,21
65,52
94,60
11,91
51,71
68,41
99,29
18,6
68,27
52,85
51,50
8,37
92,41
8,0
40,79
75,48
4,95
24,6
84,5
74,32
77,18
15,4
69,44
48,84
42,24
71,50
35,13
11,90
98,48
77,6
37,27
50,39
42,79
34,2
54,66
93,80
97,21
9,45
88,41
38,74
43,46
100,98
54,22
81,99
98,47
63,70
5,29
0,63
80,49
98,99
15,70
