col_1,col_2
8,43
50,54
81,67
38,81
92,46
43,14
58,54
35,11
77,12
13,35
20,74
40,66
71,100
85,99
99,39
75,8
11,98
10,84
26,57
26,91
53,4
68,72
14,34
62,26
93,79
97,71
76,75
21,85
32,76
49,2
29,6
73,42
80,84
95,12
94,77
22,73
92,24
29,11
86,48
13,20
35,47
19,29
13,88
98,70
85,89
68,3
37,35
42,10
5,29
71,37
43,35
31,45
12,92
21,90
8,62
66,41
51,58
57,27
47,52
44,18
18,3
0,90
54,37
74,11
13,7
55,4
53,97
32,10
18,15
80,82
0,32
9,96
84,60
90,86
29,76
35,20
22,66
40,65
63,82
78,48
8,48
61,90
49,19
93,47
83,17
17,36
7,34
51,10
78,48
15,53
22,55
43,53
27,94
91,82
76,83
18,67
96,50
44,35
57,71
91,39
98,26
87,85
48,33
60,64
33,16
75,16
42,14
22,23
18,56
32,30
57,92
26,1
94,66
76,49
2,31
22,42
1,95
74,85
16,51
31,34
91,53
99,4
82,97
33,45
100,88
22,30
12,3
30,4
12,36
32,66
99,23
25,38
61,99
18,91
45,8
14,10
86,33
36,15
34,77
19,73
70,13
35,54
18,36
76,50
37,88
72,29
73,65
82,64
32,58
11,94
35,62
100,63
59,62
16,22
44,38
36,45
77,49
50,69
66,68
91,55
68,43
47,52
58,9
18,29
19,83
20,49
62,79
20,41
15,4
50,48
35,65
54,27
27,69
69,31
37,34
59,42
3,85
52,96
36,9
59,76
48,17
56,90
11,28
15,82
10,61
20,29
66,24
6,9
82,66
99,96
71,70
35,0
95,9
3,74
72,45
82,64
59,97
21,53
49,88
25,25
44,43
64,23
69,70
77,47
49,91
57,97
76,57
50,0
92,2
58,30
57,48
79,6
75,55
71,18
84,9
46,75
52,69
24,81
50,32
7,86
10,80
15,91
43,65
3,14
60,67
57,51
9,74
50,32
76,9
43,49
98,83
51,71
33,37
55,81
51,0
20,59
8,64
76,35
57,44
90,95
0,58
58,92
11,55
1,6
62,10
100,14
33,34
70,89
57,95
15,83
92,39
20,82
62,84
67,89
66,8
71,21
47,38
63,70
87,61
38,41
6,19
13,83
37,92
72,57
59,14
90,70
67,27
6,86
28,73
0,48
79,80
51,14
96,39
47,8
34,58
18,97
88,35
25,8
52,69
29,55
35,24
75,55
30,18
26,35
29,62
69,69
21,99
86,21
95,57
59,32
3,75
57,22
19,6
68,67
96,88
98,61
88,48
40,1
4,95
56,26
63,90
33,19
90,0
71,8
86,90
89,43
65,76
84,97
46,60
81,3
7,47
50,83
76,17
95,26
66,48
10,23
13,100
66,47
4,58
62,95
66,19
36,64
90,73
77,67
62,64
35,27
17,32
43,13
85,83
84,25
83,95
50,91
92,41
36,0
22,21
49,52
19,83
83,8
7,23
90,41
47,34
35,97
26,96
94,63
35,79
19,33
42,87
81,12
3,55
87,31
44,13
39,30
19,25
32,11
31,35
48,7
61,93
56,40
4,3
95,42
83,78
76,60
3,86
12,7
21,79
29,9
48,1
88,80
54,74
61,74
32,6
85,47
27,42
42,77
97,39
55,96
5,14
41,21
1,49
45,9
93,22
60,9
38,49
47,64
3,14
58,2
2,22
63,35
35,15
30,38
64,91
34,53
83,72
56,52
34,81
89,3
39,82
63,66
40,71
7,2
42,0
82,81
61,83
39,54
26,36
87,24
22,89
81,64
86,60
58,98
26,42
44,36
90,59
90,24
82,36
27,89
76,93
73,87
22,97
1,65
40,87
74,34
41,48
26,16
95,83
97,81
86,33
0,58
66,88
74,7
80,22
78,58
29,26
5,75
94,31
50,78
25,85
37,4
63,84
51,65
95,79
21,93
27,33
39,49
74,93
24,41
0,88
52,56
80,71
40,36
54,83
4,100
63,0
89,87
17,100
79,23
13,56
59,10
78,87
77,26
46,67
3,83
1,18
1,40
5,31
10,95
92,72
52,18
73,70
97,34
32,88
12,26
92,28
52,65
3,38
95,36
24,77
60,62
82,73
91,8
7,79
100,34
55,55
68,84
57,22
58,10
97,94
99,18
11,92
26,32
84,77
26,90
4,25
23,27
100,96
70,66
93,97
68,3
39,6
34,5
33,60
90,24
20,94
79,45
54,51
76,30
12,98
64,72
43,19
15,90
51,81
89,86
55,55
19,5
46,66
27,33
88,11
6,69
92,67
42,89
43,21
70,64
47,69
34,6
12,65
85,30
24,7
30,28
50,12
68,95
37,66
19,79
94,79
7,72
24,77
6,84
73,99
74,99
47,22
16,25
10,69
20,78
49,27
38,93
91,46
100,11
34,70
75,18
62,39
97,64
45,65
27,55
76,38
47,19
80,54
99,95
49,6
66,13
42,82
49,12
12,32
13,57
65,28
2,37
54,93
83,3
55,20
72,92
21,22
74,70
11,1
36,20
90,87
33,76
71,84
97,93
61,0
44,58
38,56
92,42
13,14
14,15
66,69
88,10
35,44
17,22
34,81
30,60
22,25
66,34
32,92
42,40
52,100
55,61
33,82
14,86
