col_1,col_2
47,24
83,40
61,75
94,69
76,65
80,41
63,17
38,16
86,35
57,16
11,17
65,72
1,11
92,90
49,40
62,83
93,9
57,24
16,18
43,35
4,37
72,54
67,83
83,100
89,29
97,35
80,48
65,15
86,47
52,63
58,8
11,23
32,87
3,9
28,88
88,53
5,1
40,21
70,48
48,51
41,58
65,66
91,14
64,87
24,32
58,32
40,52
31,56
73,38
82,91
81,13
82,80
0,89
56,7
24,35
3,42
94,69
89,7
6,80
45,63
41,64
68,56
25,92
25,16
65,64
94,20
97,18
5,31
56,37
60,9
15,89
39,3
45,1
68,20
37,37
14,14
75,99
41,94
21,77
96,69
96,84
22,49
99,67
85,84
24,23
80,23
61,44
26,50
83,91
62,7
67,32
47,59
3,83
100,100
6,4
85,83
37,1
29,19
67,37
86,50
18,12
19,98
24,30
55,25
72,2
59,8
68,80
37,45
76,74
0,66
62,70
15,87
100,55
7,100
23,34
59,11
86,26
96,95
36,1
37,98
81,29
68,96
39,37
52,52
30,49
18,15
83,67
92,97
65,29
65,23
25,81
51,28
49,84
58,82
30,60
89,70
41,46
93,23
92,12
29,23
60,98
0,3
46,29
14,33
87,51
91,58
78,11
26,20
57,52
38,70
41,22
87,25
18,76
85,62
18,79
83,55
26,70
49,84
44,9
98,60
60,99
22,28
82,18
18,40
52,44
89,11
74,76
4,94
10,80
21,70
89,47
41,0
50,73
55,41
83,10
57,20
15,56
65,73
75,32
48,38
81,42
97,82
9,52
12,20
14,13
28,58
73,34
38,74
13,23
51,35
4,31
53,88
72,4
98,92
0,14
50,100
18,57
14,56
17,24
6,83
20,96
48,31
88,83
69,33
75,34
75,54
97,29
71,18
95,85
55,13
19,92
31,67
9,85
82,66
64,57
85,69
11,60
85,69
17,8
12,36
95,3
2,88
35,20
34,23
99,60
88,4
75,7
89,75
58,58
82,53
62,55
93,21
10,70
53,47
76,99
100,97
90,69
46,84
48,71
2,13
46,60
31,65
100,17
12,98
69,83
70,49
98,91
66,67
71,61
49,29
53,15
84,30
54,33
49,29
86,100
87,54
54,52
87,44
86,92
55,48
9,24
23,98
16,94
75,70
9,99
21,46
11,31
71,49
28,26
71,52
80,96
13,38
16,45
12,95
73,21
7,33
27,85
10,38
65,84
25,42
28,49
83,84
77,50
44,9
95,29
43,4
56,62
95,26
20,77
82,56
10,13
76,23
40,78
61,44
85,1
50,69
46,98
5,12
2,18
47,56
56,31
38,12
81,9
23,15
66,9
53,89
29,14
14,5
62,33
73,76
3,61
100,81
72,74
48,92
26,73
80,26
65,53
82,72
20,34
14,93
88,4
9,67
25,60
5,98
3,79
95,12
1,67
43,44
79,13
11,78
8,70
89,54
30,81
85,97
7,14
1,91
19,9
16,5
99,55
90,22
11,79
97,71
82,39
10,90
5,62
68,72
5,95
12,100
58,44
39,4
83,45
66,84
65,92
36,84
59,11
63,12
11,46
9,7
48,96
25,12
76,72
23,42
4,6
9,4
9,12
60,43
61,89
13,8
20,54
91,92
74,23
46,48
37,43
29,44
16,8
4,14
51,54
87,20
91,27
55,36
75,15
92,81
13,61
30,74
46,88
7,79
63,7
4,66
49,61
27,11
85,88
60,98
25,27
25,25
15,29
38,64
12,14
10,31
33,88
67,43
93,19
88,56
73,22
48,53
29,1
57,27
100,81
29,8
42,17
48,46
58,96
95,97
78,34
74,87
55,81
99,53
50,49
33,86
57,72
76,58
42,69
3,15
82,51
60,41
64,20
84,7
5,44
33,17
31,0
23,76
57,71
26,87
5,30
9,57
5,94
73,86
88,20
28,8
32,4
79,92
9,34
96,89
81,27
69,43
43,78
83,67
43,40
96,93
96,32
56,2
26,14
10,50
92,33
26,10
70,42
77,86
92,71
58,90
22,82
99,45
16,46
38,0
9,88
21,72
5,57
26,67
71,50
52,77
28,74
96,57
39,53
13,29
14,77
83,37
4,51
49,52
48,93
70,91
32,75
54,22
7,13
81,38
32,21
30,20
29,55
26,61
59,93
95,98
31,55
74,63
45,100
29,27
17,54
36,54
8,5
87,72
47,18
65,78
79,51
31,20
84,32
60,38
55,86
87,26
29,90
