col_1,col_2
42,82
25,48
59,66
85,59
48,93
69,57
11,78
34,66
34,52
96,84
25,53
74,11
94,15
52,85
64,32
99,17
75,14
46,45
0,49
78,17
16,45
68,47
71,68
25,0
28,71
55,35
41,42
50,55
98,77
70,69
87,90
75,53
88,80
53,42
79,63
35,7
97,22
19,83
57,24
12,58
92,5
81,42
34,66
34,2
5,65
44,40
97,36
53,88
49,57
60,10
30,65
75,30
97,94
5,72
4,96
11,44
95,66
94,41
93,35
100,88
93,99
23,73
26,79
43,86
17,40
18,55
20,37
29,59
50,18
79,60
84,31
26,100
72,0
51,9
69,7
33,22
27,100
41,67
21,72
84,33
66,21
33,77
40,56
33,0
48,4
70,54
90,21
37,55
20,56
34,7
13,7
68,32
56,94
55,21
77,82
96,94
13,83
69,22
75,21
7,95
87,2
94,14
58,98
30,73
69,18
91,39
9,52
86,51
29,94
81,56
50,36
51,96
51,18
1,54
11,80
58,71
93,3
80,24
81,50
7,3
57,44
10,61
51,26
33,39
79,44
3,80
63,1
19,75
52,21
52,60
15,53
19,56
84,37
68,1
60,18
46,22
32,52
81,86
59,90
4,42
34,75
21,33
13,62
10,31
46,83
12,8
50,81
12,73
6,85
100,57
62,21
62,84
40,34
52,86
49,30
56,4
5,95
12,62
16,7
96,76
33,21
22,69
29,4
100,77
91,10
3,78
37,28
29,58
66,38
85,16
13,5
24,37
22,6
23,86
11,35
53,40
87,93
45,48
83,33
52,90
30,0
77,89
25,41
73,70
76,32
30,47
29,73
67,70
6,40
34,63
11,13
68,29
62,10
77,86
69,31
98,29
79,59
40,93
86,22
66,95
3,67
84,79
10,83
100,16
51,99
90,22
27,42
50,97
72,12
50,11
18,76
60,60
68,38
38,66
97,61
56,81
17,27
53,19
99,29
66,68
18,31
70,33
81,40
98,31
85,75
93,11
16,43
25,97
15,56
81,49
25,67
47,49
94,89
74,10
35,74
98,6
27,17
94,93
24,63
24,71
35,81
40,85
59,75
26,19
1,30
63,58
74,65
46,62
76,85
38,87
65,51
84,64
30,16
19,37
87,16
20,36
86,55
66,24
