col_1,col_2
57,36
30,20
10,48
91,8
25,38
20,98
77,83
26,32
60,85
41,34
46,28
9,5
1,93
51,40
70,46
34,64
31,18
51,3
95,70
84,65
54,44
12,81
24,100
77,18
49,13
58,60
22,26
89,86
31,74
40,65
3,46
37,26
25,58
91,24
78,37
2,73
47,7
58,30
45,100
24,71
69,6
19,15
10,35
68,10
71,70
2,69
25,71
46,60
49,68
0,53
5,53
16,86
11,30
34,26
14,1
13,70
65,24
45,89
20,42
34,52
73,3
71,84
7,21
39,6
8,77
7,81
0,76
21,58
49,78
68,77
95,7
88,22
100,25
36,73
38,58
21,59
13,34
30,35
42,92
19,43
42,91
67,80
49,56
10,79
61,92
60,82
28,75
43,48
61,86
27,93
35,74
77,40
7,23
84,24
89,16
93,98
26,38
44,7
91,70
33,38
21,61
7,70
8,32
5,0
62,85
93,79
56,23
9,92
3,25
18,7
81,10
15,70
57,100
82,88
53,90
36,84
35,1
90,78
89,9
59,91
54,30
2,39
14,67
86,11
21,63
80,71
83,57
17,96
54,28
82,47
85,42
64,39
78,61
13,17
81,27
5,99
80,71
39,96
32,38
52,24
64,90
60,67
67,22
81,13
30,48
70,51
46,1
32,36
33,100
80,98
68,54
20,62
0,87
15,49
35,58
12,79
63,23
33,72
20,64
91,85
79,27
69,35
4,73
21,63
10,61
51,99
44,72
22,53
34,17
32,47
37,13
77,65
9,49
35,64
87,34
87,81
90,73
27,69
9,94
16,86
25,16
23,35
75,42
58,54
30,11
59,36
67,95
56,53
33,72
31,31
13,64
44,16
8,88
38,44
93,36
71,54
6,30
68,31
28,87
56,46
3,99
18,27
82,13
14,48
69,65
10,7
7,44
12,51
56,57
74,43
32,25
15,100
29,60
38,63
11,99
97,64
41,66
80,52
7,52
65,67
2,98
68,47
95,11
43,66
47,29
34,44
49,80
99,96
82,43
68,35
54,60
26,29
7,28
52,49
71,9
99,98
24,72
67,82
39,29
64,18
12,79
27,68
4,74
24,78
35,48
74,94
57,32
48,31
92,47
75,56
7,50
1,57
32,25
82,77
90,21
100,19
48,70
28,63
45,46
37,72
59,42
44,76
24,46
2,60
51,85
15,24
59,51
60,56
28,37
9,62
16,71
86,84
77,36
20,12
66,30
12,20
62,87
25,42
78,29
15,89
55,69
94,63
88,10
7,28
83,71
84,19
19,65
4,22
25,48
0,91
6,86
6,69
13,3
30,85
80,57
71,58
40,2
10,46
86,72
97,9
64,66
80,30
1,4
24,78
34,53
63,78
83,59
45,100
25,100
63,80
2,36
85,31
87,46
57,95
61,63
4,12
97,77
63,95
41,75
49,31
22,24
36,67
73,100
1,89
9,45
47,37
63,85
74,68
2,56
20,4
13,26
81,77
46,56
73,96
66,32
45,24
87,5
31,94
12,11
7,70
50,62
63,15
77,56
80,50
91,78
59,23
28,74
17,13
30,53
49,35
63,47
46,61
52,31
59,21
70,87
59,71
73,55
7,5
45,3
26,41
58,46
19,74
30,23
37,97
65,41
14,41
62,28
14,36
68,0
27,34
32,12
56,41
66,78
49,95
12,95
88,38
24,16
62,94
55,38
25,90
4,26
46,42
26,55
83,1
89,15
10,79
96,55
63,97
46,70
45,97
81,5
93,49
56,7
32,56
36,89
33,15
32,58
58,30
81,7
89,32
48,62
13,81
93,4
2,82
25,37
6,26
25,80
79,11
41,94
14,22
92,79
20,76
74,25
23,52
82,94
18,27
87,51
39,85
50,79
36,53
9,12
77,99
60,38
52,72
30,99
38,52
34,11
77,88
59,83
86,60
46,51
48,19
43,88
50,1
84,1
57,65
2,29
18,52
47,62
66,15
88,56
96,90
68,80
60,51
20,87
26,8
86,45
15,54
34,39
22,32
38,13
1,60
94,41
11,65
97,40
37,0
56,73
9,71
96,10
26,39
1,79
73,63
56,72
59,3
13,7
37,91
94,54
27,56
98,32
18,17
48,66
76,69
62,30
63,95
81,57
63,78
15,22
27,9
36,56
8,22
82,89
46,37
57,47
81,20
5,3
25,29
1,87
99,95
24,9
38,39
25,69
1,77
28,58
58,94
12,86
59,32
44,42
29,28
17,46
80,22
9,17
35,100
91,44
58,8
31,99
25,9
92,32
14,41
56,67
0,56
38,71
29,20
72,64
64,30
76,80
5,90
96,87
51,6
96,55
78,89
78,54
18,77
93,6
70,47
84,86
40,79
22,5
88,18
69,20
28,37
19,2
43,92
95,86
77,79
81,18
80,93
37,88
30,75
76,47
95,48
80,19
13,33
100,38
4,16
27,79
26,8
37,31
84,77
64,3
36,77
1,49
39,93
55,13
62,33
38,30
20,94
56,92
0,12
88,80
85,63
88,14
85,67
98,35
59,24
33,96
5,83
86,41
81,9
91,84
59,13
18,11
73,100
27,38
41,59
4,22
65,73
2,26
51,80
85,51
73,4
10,86
56,58
69,18
62,54
52,0
81,94
93,2
57,63
74,60
41,49
30,17
1,9
70,38
82,5
87,19
65,89
92,58
78,81
41,12
66,67
78,74
93,32
41,8
15,45
24,100
28,70
19,29
50,16
78,69
50,65
24,93
59,44
54,99
75,4
14,2
79,51
63,40
27,69
92,88
44,31
53,15
65,0
66,48
61,36
92,12
91,46
45,43
72,56
18,95
1,72
72,77
55,67
32,29
12,95
11,39
63,46
2,47
7,93
58,40
55,59
0,80
24,11
87,95
23,5
19,87
57,23
72,75
94,17
84,61
4,13
75,7
43,13
78,88
46,84
64,87
41,75
31,11
38,100
15,1
2,81
27,97
56,5
12,55
80,79
46,65
88,31
65,62
75,94
72,72
5,17
5,23
31,42
93,92
35,42
73,98
18,54
88,13
78,10
45,98
9,47
29,56
19,14
7,86
75,64
59,65
25,75
89,15
33,60
76,12
51,29
83,81
13,69
18,57
56,33
62,92
62,39
20,8
62,90
10,16
95,61
32,51
41,44
11,89
63,14
80,31
0,31
25,24
73,39
97,21
26,28
12,95
61,36
65,25
3,56
93,82
8,63
