col_1,col_2
27,44
1,18
30,94
5,48
26,82
45,65
71,3
26,56
3,15
30,78
40,50
24,95
60,92
96,81
53,83
59,14
62,72
52,97
90,29
1,56
62,36
48,44
13,82
57,0
11,25
76,38
29,90
8,54
89,56
100,23
42,72
37,15
40,17
9,68
32,6
79,27
59,57
43,24
30,33
46,43
47,89
59,35
67,65
10,86
69,64
58,19
85,1
59,29
16,99
2,79
21,9
56,98
24,91
23,24
62,7
5,38
94,6
24,24
46,89
72,82
43,62
29,23
92,92
65,22
47,90
86,67
14,59
20,6
95,52
23,13
97,27
20,50
74,42
77,1
24,51
17,46
24,27
90,10
64,93
65,74
32,22
31,41
28,8
37,51
36,83
76,7
62,56
4,83
60,28
66,59
45,8
56,54
6,39
53,67
16,21
39,71
28,79
41,58
24,60
20,68
99,54
38,67
54,47
18,33
44,83
46,4
63,31
62,44
45,93
67,80
95,80
63,51
2,95
2,7
14,79
36,32
85,6
49,57
10,96
30,33
14,18
37,59
64,20
83,0
44,63
37,95
42,24
14,71
40,63
50,52
61,22
35,44
45,87
30,30
83,80
36,61
71,96
66,94
60,1
31,95
34,15
87,97
2,52
23,28
95,47
32,77
4,43
88,53
32,66
93,6
98,71
73,8
44,54
59,78
66,36
59,42
73,9
95,39
85,52
78,34
24,91
76,84
18,4
41,29
90,44
68,31
71,18
8,19
53,17
33,91
28,8
43,12
37,11
70,74
50,15
41,58
31,28
79,6
38,85
11,70
38,69
66,34
74,50
52,90
87,85
37,51
99,51
12,65
96,7
50,43
10,76
93,10
60,45
17,32
72,100
74,79
11,0
64,82
48,98
80,70
6,23
44,15
2,27
8,39
27,77
52,52
95,45
63,36
32,7
54,2
59,74
71,76
22,35
24,75
8,50
37,67
19,9
27,27
22,73
19,75
7,77
13,53
25,16
99,6
34,97
95,68
27,90
98,25
54,73
70,28
26,78
39,89
91,32
91,40
84,78
42,61
93,97
86,42
62,80
67,32
23,24
8,42
8,33
2,4
40,91
36,99
17,85
39,4
14,2
34,74
95,92
43,69
1,60
28,64
96,10
53,6
8,77
56,84
72,49
14,8
71,58
77,42
33,100
43,99
37,89
56,93
21,57
55,57
24,10
97,98
2,0
65,82
42,100
15,66
63,45
75,89
78,96
79,35
44,48
93,23
98,75
34,90
73,68
89,86
72,11
100,58
13,11
42,57
59,32
9,69
48,58
35,61
30,72
76,92
30,15
32,11
18,79
7,92
40,89
1,94
72,45
40,31
74,12
10,92
2,79
53,60
87,37
43,70
50,51
71,73
0,16
37,47
78,52
32,20
74,23
28,17
38,60
93,61
14,33
32,45
49,19
13,36
87,27
2,91
16,82
93,16
18,75
54,3
2,13
23,44
65,24
11,70
8,72
5,72
78,85
44,93
93,33
1,89
42,30
72,43
49,79
33,30
82,37
34,87
3,91
40,22
96,20
83,18
72,23
16,38
35,42
64,66
49,74
54,14
10,69
98,87
21,42
75,12
13,19
79,9
54,14
34,75
74,48
97,48
41,1
74,22
32,16
28,26
43,77
93,44
18,25
28,15
41,64
96,16
0,15
30,36
47,76
92,30
30,81
54,61
87,52
79,68
66,49
19,81
45,89
65,15
92,88
49,8
66,55
17,72
2,26
23,47
55,24
24,81
42,44
65,28
83,29
100,82
47,9
34,23
88,39
82,3
65,35
67,59
69,49
2,41
74,91
27,44
9,78
13,24
51,21
17,95
96,35
37,29
84,18
31,30
79,91
81,41
30,48
7,17
41,49
64,61
80,20
95,24
12,51
9,28
4,93
67,53
23,77
72,54
67,90
16,69
74,45
53,77
91,67
40,9
9,27
13,52
46,99
53,54
40,11
10,29
53,24
43,83
92,66
36,55
47,16
89,100
44,35
87,20
24,4
46,39
30,45
93,59
30,94
82,71
57,59
14,0
6,0
55,40
92,47
50,0
99,67
54,45
23,9
62,57
87,64
75,78
98,84
84,80
72,85
77,66
85,52
11,55
21,37
80,47
89,20
3,7
98,14
81,97
34,71
15,86
93,70
85,7
17,59
90,72
63,99
35,38
26,63
55,30
61,99
49,19
24,28
20,73
50,9
28,11
39,52
1,72
26,11
64,18
81,91
44,36
74,8
73,10
88,19
29,67
85,28
55,15
77,60
3,67
4,85
20,36
17,1
58,39
52,92
29,89
36,76
82,74
36,28
58,70
54,59
5,75
68,29
87,96
19,85
40,49
55,76
14,76
42,78
12,19
59,3
58,60
86,50
54,79
11,6
88,14
98,43
75,25
57,1
67,11
78,78
2,17
53,65
40,7
29,83
86,91
59,17
81,16
9,26
9,87
42,20
21,34
61,93
76,74
77,79
64,22
21,46
83,64
39,59
85,20
16,21
8,62
75,86
83,17
6,16
100,95
54,18
56,34
31,64
21,90
34,11
58,14
7,44
75,24
44,1
43,8
87,40
43,70
47,43
5,82
0,61
33,22
81,92
77,32
65,28
88,99
5,39
45,70
69,54
15,11
21,74
9,54
57,81
84,63
88,90
64,70
48,12
10,57
52,90
43,84
63,93
94,67
64,64
34,35
41,53
67,16
57,65
19,52
57,78
0,79
77,50
23,7
94,23
17,87
90,8
59,36
63,20
52,36
74,8
28,91
20,0
46,96
48,35
19,87
90,88
74,18
85,51
34,37
9,20
1,72
10,28
38,16
87,63
33,51
73,56
87,91
67,50
93,10
20,54
3,51
24,92
40,18
45,3
40,0
83,92
66,36
50,14
16,34
90,40
91,98
47,8
29,35
97,40
31,65
21,89
17,25
14,32
87,5
74,21
38,97
66,6
73,3
84,82
77,66
94,59
84,37
60,5
24,57
24,37
0,2
71,46
15,36
32,68
88,31
34,37
14,37
95,99
84,30
60,12
82,55
64,16
40,59
84,47
2,32
87,80
19,27
69,96
82,64
47,11
30,13
45,76
81,9
37,8
34,81
28,63
5,13
99,79
64,3
72,30
29,59
56,90
88,45
55,34
76,68
37,77
34,6
40,50
9,19
79,11
68,56
48,44
74,55
3,86
41,13
65,32
35,11
10,53
27,18
51,33
24,70
20,97
72,73
82,66
67,44
81,73
33,94
36,35
57,89
9,78
11,21
5,58
97,11
65,88
14,48
79,86
26,13
20,100
84,19
5,92
37,22
86,38
70,54
74,43
95,34
80,39
67,35
8,8
37,85
58,2
46,69
65,86
79,71
5,43
71,64
3,86
44,21
54,79
92,88
90,13
43,43
0,80
79,100
46,68
22,29
14,55
26,75
5,97
59,41
10,66
33,33
89,38
10,90
100,31
12,35
96,42
46,99
99,45
55,39
18,58
17,82
84,96
42,76
8,68
24,74
11,41
83,77
96,83
1,77
17,74
40,53
76,56
0,30
79,52
73,52
29,96
79,83
98,95
98,58
76,24
2,27
93,86
9,2
99,99
75,59
16,18
2,42
91,25
96,89
80,13
77,56
98,66
87,76
15,77
63,94
75,95
81,48
32,48
0,76
80,65
11,50
48,59
18,41
94,53
39,68
24,54
33,49
74,91
77,47
20,28
60,50
66,50
7,20
5,56
95,21
41,42
13,74
10,38
73,75
86,30
77,89
19,6
15,72
78,11
68,82
24,63
69,8
73,66
31,27
52,43
65,53
73,99
13,93
4,12
4,60
67,92
23,79
32,59
66,5
51,97
86,32
43,0
62,50
32,54
97,92
28,49
51,58
40,71
89,42
1,82
11,15
93,64
3,6
43,67
52,43
39,8
32,18
61,19
85,37
28,23
29,19
22,62
14,96
69,20
32,32
55,6
11,79
84,81
36,33
73,31
72,56
88,84
16,71
58,24
36,38
15,99
62,83
17,98
3,80
33,54
30,37
23,31
15,41
80,20
76,82
9,70
42,45
90,40
9,74
88,92
7,35
93,63
50,6
1,100
57,1
23,70
81,73
80,37
18,35
67,24
13,52
98,58
14,60
66,7
12,50
100,8
7,7
46,89
6,24
10,35
48,26
87,80
75,23
26,88
82,89
9,33
50,38
52,33
78,23
33,1
85,77
7,58
73,80
10,77
52,44
63,61
66,31
64,2
88,2
10,41
38,28
34,15
33,27
0,92
46,52
61,40
69,93
79,10
36,70
20,77
46,90
98,35
88,24
76,70
60,97
22,51
48,39
31,40
71,10
70,10
79,60
76,30
15,85
79,35
53,45
62,18
44,97
43,28
10,20
62,34
13,65
89,13
82,68
92,49
37,83
23,36
76,76
80,76
16,79
6,84
18,76
21,71
41,19
85,100
15,72
53,53
9,71
68,38
25,22
39,35
65,17
