col_1,col_2
3,20
17,45
24,24
10,43
93,69
48,4
71,49
99,79
8,10
62,65
61,100
68,10
43,60
52,17
57,66
61,63
58,84
68,58
23,15
25,82
9,25
32,57
96,8
98,30
41,83
100,12
47,66
34,43
32,60
40,61
78,94
29,74
30,26
21,21
28,8
9,81
28,47
48,82
100,7
85,58
0,0
87,50
50,29
87,95
47,66
73,61
44,88
82,6
9,16
70,41
79,65
99,0
30,70
73,19
99,25
18,22
3,74
12,94
36,53
91,95
93,10
98,64
63,8
94,87
77,58
8,63
43,73
80,75
93,74
63,83
48,83
83,0
1,49
53,28
76,84
73,47
1,32
26,25
49,62
46,8
42,26
88,82
6,58
79,37
34,10
51,87
6,56
76,31
98,60
26,7
90,35
95,7
22,81
27,91
79,53
81,46
51,84
17,49
62,87
13,17
37,48
28,15
43,36
66,66
31,72
22,90
64,42
95,28
64,15
84,18
74,21
16,8
16,100
42,33
51,31
79,52
83,91
19,12
80,54
13,66
76,33
22,12
4,31
61,3
74,13
61,70
94,90
6,64
27,30
59,3
75,66
90,44
57,97
32,72
20,38
64,48
17,71
24,59
0,46
61,23
72,83
44,6
88,96
17,8
16,57
31,90
21,86
47,43
100,94
93,51
82,8
98,81
98,88
41,22
22,78
86,93
79,76
99,37
89,78
5,32
0,98
24,57
39,51
6,100
93,34
93,49
10,38
80,36
81,14
49,23
3,71
98,9
36,28
19,98
80,74
55,10
99,2
51,56
39,87
20,12
21,65
48,39
16,59
39,80
57,42
79,33
11,60
20,90
34,49
70,23
2,67
10,75
99,92
79,47
18,54
2,86
9,61
18,84
0,72
51,21
91,4
20,96
87,31
69,25
68,18
10,33
91,25
41,63
89,60
98,70
6,26
45,70
58,49
56,26
95,84
56,7
95,100
53,2
85,24
53,30
73,86
73,69
88,48
78,51
34,68
77,51
43,68
72,70
84,94
46,38
25,58
32,90
98,45
35,7
81,74
65,10
11,20
6,89
34,19
49,71
90,77
34,2
52,35
75,76
60,49
7,91
75,72
15,14
12,73
4,53
72,94
57,88
54,69
24,12
18,11
2,17
73,32
56,16
43,43
19,9
64,0
97,60
64,66
7,16
31,86
84,20
67,48
55,73
38,81
96,82
67,51
29,35
21,44
48,86
18,47
24,63
67,61
77,7
71,54
59,9
43,17
36,71
14,33
86,76
26,86
11,70
92,24
42,61
0,27
57,71
16,62
55,81
96,79
85,28
17,33
6,78
90,39
60,3
21,25
0,32
17,1
62,91
81,42
79,97
32,90
18,56
17,10
32,46
76,18
25,88
100,100
86,20
41,78
64,89
17,52
66,6
94,90
95,12
43,85
36,50
24,89
83,99
26,73
11,35
23,14
