col_1,col_2
71,42
13,61
93,73
26,43
9,65
81,11
44,80
32,94
74,27
78,13
55,69
82,26
49,44
11,24
10,97
28,44
2,96
30,77
42,40
12,45
0,10
29,77
60,52
53,8
41,5
91,2
21,38
8,93
10,65
83,39
94,80
39,20
96,23
100,42
71,22
99,23
24,19
27,25
17,4
4,43
2,73
34,27
19,85
87,43
87,98
61,11
40,64
100,94
12,5
6,10
27,79
16,2
61,32
44,69
84,65
64,16
43,60
5,12
8,17
27,9
77,74
66,53
92,81
79,15
19,1
4,93
46,11
2,38
99,16
55,80
82,28
100,42
62,23
97,77
97,79
88,19
27,48
19,30
15,3
69,17
43,28
29,25
7,29
1,78
95,13
10,75
36,95
85,41
7,59
84,6
90,6
78,93
31,47
39,31
66,23
83,6
89,15
50,27
51,82
74,33
19,18
81,11
12,38
94,87
39,27
98,79
90,98
84,61
25,79
29,75
98,63
39,5
8,42
38,21
38,27
71,54
17,53
14,76
58,2
97,68
6,98
60,9
35,84
63,82
67,96
85,14
42,28
46,80
48,4
26,57
54,54
52,64
68,44
50,24
36,2
39,47
3,39
54,65
62,99
44,43
41,16
25,18
2,60
44,32
15,4
77,44
76,57
74,34
46,76
4,97
96,40
29,53
97,48
7,29
23,69
21,1
36,58
33,35
99,36
86,61
90,36
19,13
85,15
61,57
88,9
79,3
91,22
2,56
6,23
56,10
43,86
62,85
77,78
33,3
85,94
32,37
75,65
96,30
63,27
98,26
79,6
5,58
42,2
39,29
66,8
71,42
28,59
56,91
57,79
46,56
37,82
19,33
90,94
44,42
1,66
23,75
62,70
39,15
92,71
77,80
18,81
86,100
42,35
45,69
14,69
31,68
43,85
63,4
31,50
45,77
80,61
23,59
98,24
50,1
68,100
89,27
4,1
12,48
62,58
19,70
4,59
98,63
75,85
96,76
73,41
40,69
85,71
95,84
26,77
26,69
57,74
13,74
22,46
96,74
98,12
7,30
67,1
27,84
26,37
0,90
26,55
76,67
39,69
65,26
10,74
60,66
67,55
34,46
90,52
44,88
71,18
42,26
91,90
74,5
85,3
29,10
100,1
40,17
25,67
90,88
21,27
13,70
84,50
7,50
9,66
12,71
62,81
84,85
79,74
63,34
55,71
6,31
90,29
59,38
32,17
65,39
27,59
40,91
49,41
62,23
54,18
36,9
47,29
42,48
90,18
37,0
9,50
68,27
18,52
33,15
51,98
89,87
72,88
58,15
75,93
29,79
74,38
17,34
82,61
25,62
59,100
71,68
8,89
34,71
58,59
48,74
89,74
35,62
64,9
36,48
50,92
74,18
73,12
17,61
75,49
55,3
61,53
43,30
94,68
67,37
6,90
86,94
76,98
89,66
19,5
80,79
83,69
3,56
47,27
28,99
23,87
42,33
44,82
48,71
9,91
15,54
86,20
93,16
45,59
58,97
59,33
96,5
83,37
31,23
44,37
51,0
71,75
89,19
100,8
91,79
19,11
6,31
37,77
80,44
25,93
39,12
38,18
76,95
48,34
57,14
61,24
98,24
59,70
15,52
62,28
70,31
40,93
96,20
49,62
49,30
83,87
59,99
59,53
67,68
20,11
12,68
79,25
64,92
81,13
66,7
57,34
91,47
23,22
55,81
21,53
23,10
39,26
100,49
21,58
71,85
61,5
70,20
88,47
99,42
47,42
53,88
70,34
2,51
4,99
84,56
25,23
2,83
86,19
87,9
79,85
63,2
62,18
37,51
96,24
60,73
56,99
51,17
62,41
79,55
62,58
80,99
37,97
30,55
77,85
4,26
0,44
64,58
31,13
48,85
5,36
77,46
35,18
31,55
50,75
93,49
21,65
93,18
69,35
95,11
69,77
0,82
50,51
94,76
53,20
26,58
62,100
22,98
74,15
27,58
27,65
31,55
27,38
19,20
98,40
87,89
91,82
65,99
32,60
12,33
8,47
22,97
7,29
52,97
34,44
80,69
63,37
87,50
51,69
72,92
84,45
46,22
16,5
97,36
9,83
85,53
84,3
30,21
31,86
79,41
76,16
91,96
8,63
19,31
97,22
97,38
77,78
51,20
50,36
86,40
87,72
13,4
89,43
23,75
7,92
6,34
53,66
35,86
72,9
100,4
11,71
58,92
92,19
96,86
38,84
39,3
42,62
99,25
42,44
16,5
91,52
4,84
100,19
55,16
27,71
69,45
90,56
42,88
74,100
8,44
41,13
91,92
86,37
71,6
39,29
59,55
81,34
42,81
68,19
30,97
55,75
10,82
47,17
91,47
95,7
93,53
83,42
36,4
32,19
39,48
14,50
53,64
17,16
99,78
74,33
47,38
6,34
36,49
90,61
93,43
75,92
48,72
52,60
22,63
77,40
7,54
41,21
79,83
74,35
36,4
93,32
62,19
9,30
42,39
82,68
2,58
29,52
81,26
62,19
77,27
7,90
37,21
84,25
29,75
53,92
10,35
26,6
25,52
39,93
75,89
51,5
77,54
63,97
18,37
26,98
56,4
45,90
74,80
17,24
14,33
42,52
74,11
88,30
88,37
23,75
49,46
11,99
11,28
15,47
32,52
76,81
28,1
47,39
94,28
28,76
85,43
47,78
52,86
19,29
69,65
73,79
95,86
79,95
70,79
98,62
19,85
81,69
77,19
39,42
55,29
88,79
5,24
58,17
74,42
75,76
34,35
61,64
24,65
50,16
28,92
1,50
3,80
83,35
85,50
1,8
54,48
47,95
19,51
4,85
4,52
4,76
23,61
21,19
85,94
82,36
6,62
52,56
89,59
27,51
7,2
82,60
84,3
59,24
24,31
50,87
47,90
59,85
89,33
83,13
94,59
100,64
90,86
95,53
94,78
77,53
59,65
81,24
38,29
70,15
87,65
28,79
36,26
84,29
52,43
22,45
70,45
36,80
28,73
42,45
79,67
93,3
96,13
38,58
35,88
96,55
34,58
70,49
26,16
53,21
92,52
75,76
25,32
53,55
89,33
60,94
95,67
89,88
57,64
4,20
92,97
62,60
53,73
47,97
92,6
52,67
7,30
56,84
58,48
59,79
19,72
50,95
92,73
34,62
90,36
59,95
70,21
51,28
91,85
69,89
46,68
76,10
68,97
93,38
71,77
18,40
3,33
65,21
99,10
