col_1,col_2
88,32
60,53
62,32
35,47
95,76
83,45
32,75
58,37
76,15
59,1
46,5
48,58
75,90
42,15
35,47
61,99
52,58
45,91
21,84
88,37
63,10
93,96
28,15
94,35
56,2
78,6
4,7
53,63
41,42
74,67
23,24
61,98
4,35
14,66
59,22
81,7
80,24
23,45
80,87
89,13
36,74
56,68
67,40
84,70
46,94
61,71
44,41
0,58
90,54
24,66
15,42
2,52
47,90
70,10
13,57
1,72
47,60
97,55
20,95
25,40
91,35
0,42
50,50
79,45
77,18
51,32
67,61
9,93
78,7
13,38
63,44
52,90
72,41
27,8
32,1
58,51
34,7
15,77
10,25
35,39
38,16
16,77
2,87
84,71
9,90
34,31
88,27
6,34
51,22
71,36
76,80
4,4
97,3
79,41
95,3
88,43
42,9
100,69
48,80
86,24
95,48
34,23
73,36
59,58
31,11
74,15
20,94
49,41
66,95
59,40
38,54
28,19
47,87
30,86
10,14
2,98
36,95
36,70
96,8
41,97
41,48
28,5
65,38
34,26
69,47
90,68
14,69
28,72
65,66
88,12
42,43
88,4
41,44
68,33
95,98
22,82
36,79
68,98
53,62
13,52
79,38
17,53
4,81
89,60
3,90
25,99
79,80
39,53
23,87
86,65
17,88
33,5
98,16
11,29
29,80
68,41
18,45
78,67
94,48
24,57
49,76
33,49
86,36
7,70
17,27
97,17
31,78
37,34
82,66
35,81
59,31
83,23
21,21
12,81
28,84
39,63
2,30
13,87
2,89
49,8
8,38
34,39
93,75
23,68
62,38
31,85
78,32
22,65
50,21
10,69
16,22
28,68
76,2
48,43
39,74
24,81
40,92
13,92
14,48
34,77
62,7
90,83
63,79
73,23
5,36
14,60
32,38
44,44
63,37
71,78
41,29
90,86
11,8
51,82
24,61
21,14
90,66
64,67
63,25
98,33
5,25
90,95
87,92
4,0
49,95
11,79
90,0
68,43
37,29
84,12
28,33
13,34
71,0
80,78
34,82
71,82
7,74
53,30
52,19
6,5
9,29
74,51
46,45
24,93
98,76
87,96
53,62
96,33
100,7
89,27
2,17
45,20
100,91
12,53
79,59
28,8
22,83
27,97
14,12
75,66
3,51
45,60
6,11
59,2
30,72
59,67
100,27
78,8
29,94
24,45
16,70
86,97
43,33
9,36
48,69
47,51
40,0
41,65
70,42
34,100
1,65
88,87
24,8
84,16
36,24
75,53
44,18
37,71
29,15
67,51
30,88
17,88
8,67
94,48
26,95
45,46
36,92
46,91
16,4
46,83
57,26
84,19
85,11
68,44
93,28
95,12
90,57
13,50
77,50
55,57
54,77
41,86
34,48
25,73
83,10
57,74
72,19
83,54
17,68
18,27
58,6
59,36
58,29
14,20
62,47
100,87
76,68
9,20
37,93
74,100
42,44
4,51
3,11
9,93
75,89
39,7
56,47
70,35
72,40
9,99
91,21
45,34
46,98
71,43
58,22
100,45
95,12
90,33
67,44
15,31
59,43
84,65
69,39
50,85
42,84
95,13
41,91
28,56
97,33
44,75
89,34
63,55
48,18
96,76
69,96
98,50
79,98
65,27
76,54
59,7
5,14
22,44
24,49
26,93
27,47
68,62
66,25
12,77
11,51
1,2
70,74
82,43
51,70
41,92
60,81
22,47
9,11
41,52
66,7
7,88
50,32
23,95
51,61
88,52
99,81
16,52
9,52
46,58
34,91
82,5
74,92
84,99
42,79
0,82
3,62
61,95
3,6
50,86
90,74
37,45
93,52
66,0
96,51
10,2
97,47
97,47
70,33
90,1
72,22
6,68
16,14
48,16
56,32
61,7
66,92
79,75
46,79
28,78
85,35
51,43
63,71
46,59
12,58
65,95
54,46
67,49
74,100
11,85
59,39
29,91
7,87
43,60
38,81
27,49
80,0
67,81
80,5
51,57
1,27
60,5
94,33
29,37
90,79
83,53
50,76
62,47
70,22
58,32
68,21
0,87
83,63
83,75
4,36
81,89
43,37
86,20
42,45
57,38
96,13
24,88
71,9
55,15
97,46
12,53
6,18
43,57
74,59
60,44
13,5
7,26
79,58
64,16
3,13
26,71
63,54
25,19
38,76
78,83
76,88
73,71
14,8
27,36
55,20
68,88
46,98
17,71
4,42
27,68
51,35
80,23
20,100
2,34
72,16
77,17
39,69
1,26
99,53
29,26
84,71
45,45
6,77
5,63
17,34
1,18
62,81
52,23
75,65
11,94
15,52
74,32
8,80
61,57
37,30
18,47
81,80
12,57
78,11
54,28
91,88
6,8
29,50
57,62
99,50
87,18
42,95
34,32
77,37
9,80
2,78
64,91
14,25
8,66
48,54
86,36
47,39
22,48
73,29
60,63
82,20
52,68
0,76
46,14
23,4
79,27
17,21
6,81
99,87
69,99
40,7
64,56
56,16
69,87
65,28
10,60
11,45
52,90
16,64
3,16
75,41
73,61
27,20
84,20
29,28
41,62
44,67
43,43
63,39
17,65
28,58
18,1
38,75
46,45
58,63
19,78
32,67
65,7
7,29
23,80
27,26
9,13
26,26
74,30
71,41
75,13
0,49
19,61
87,51
88,74
29,82
97,25
82,50
32,26
14,12
24,15
94,85
69,10
79,100
42,89
49,32
43,82
84,57
52,53
8,12
79,34
57,67
58,40
29,2
58,82
69,73
38,13
3,8
11,49
16,26
18,73
6,88
30,61
47,8
28,15
25,36
43,69
7,58
27,39
99,8
0,14
49,50
78,68
53,71
36,75
59,67
10,45
5,66
84,79
58,81
86,25
4,33
12,40
43,71
19,2
21,34
42,96
19,24
79,76
83,37
65,70
42,26
56,19
9,18
97,65
16,97
38,93
94,92
55,16
47,24
78,78
17,83
27,48
5,76
8,39
53,12
86,52
39,7
4,37
11,3
96,79
21,23
24,22
75,46
21,38
37,6
15,81
9,13
