col_1,col_2
95,66
42,66
97,80
50,37
10,79
99,100
63,13
41,18
96,73
89,3
6,17
94,26
94,60
47,73
77,73
17,54
49,96
91,32
70,53
32,34
11,11
96,90
64,51
98,85
71,91
80,86
92,79
44,13
96,86
77,57
45,98
22,6
87,13
46,39
24,25
36,85
35,88
82,14
17,37
49,58
93,23
46,90
68,45
17,91
94,83
3,48
88,86
40,40
49,12
8,71
77,59
79,87
57,73
62,11
66,94
44,31
23,9
20,0
25,37
66,42
32,92
67,38
59,94
75,49
87,55
18,5
30,45
31,88
49,45
39,82
77,55
100,96
59,61
100,50
89,53
35,83
16,83
75,0
42,86
29,72
42,87
39,34
41,48
66,7
87,92
0,26
71,76
37,67
8,48
78,5
63,62
74,32
4,54
81,67
6,44
18,48
43,11
29,43
37,85
55,6
50,18
18,33
12,43
65,48
40,5
93,88
68,36
36,35
73,90
10,80
70,28
17,37
49,31
42,66
39,26
63,35
1,98
82,61
9,47
12,42
4,66
91,9
34,88
14,25
80,76
50,47
70,53
22,19
50,38
78,22
16,75
55,43
79,40
98,94
21,46
1,29
99,13
79,18
84,83
41,19
5,55
89,58
82,18
22,51
73,28
66,42
39,24
69,83
8,22
76,13
12,10
59,67
14,48
31,95
22,62
30,100
5,28
4,19
36,81
28,48
76,82
35,48
75,7
82,69
86,66
9,96
85,7
32,5
12,58
96,1
97,17
81,72
92,7
5,30
39,86
21,27
54,20
53,44
2,37
80,62
6,89
16,3
1,56
13,18
10,14
16,63
80,3
91,51
56,86
3,59
24,100
29,22
56,42
16,87
99,67
83,1
2,89
77,5
43,46
98,37
41,99
68,15
67,62
61,41
13,88
85,94
32,95
22,6
67,78
19,28
100,79
24,64
18,97
97,3
30,48
22,63
12,76
59,92
55,39
32,14
60,46
27,19
62,79
90,36
81,52
2,31
22,94
21,91
47,10
44,26
22,5
46,52
32,64
94,81
45,93
7,79
91,20
49,38
37,53
56,50
18,60
24,50
58,9
45,23
93,5
6,30
80,78
25,20
29,73
72,63
16,95
13,98
72,84
69,76
10,48
43,48
27,88
84,53
52,37
51,19
97,27
7,36
49,59
88,10
55,64
93,61
75,56
45,92
58,38
51,5
4,29
45,72
29,41
53,31
23,96
28,82
90,23
57,21
27,2
95,92
