col_1,col_2
21,3
20,80
73,49
84,91
55,47
35,7
87,94
64,86
21,68
73,15
79,87
60,5
14,26
91,2
82,89
78,35
34,91
73,21
25,100
90,17
40,61
57,1
36,85
63,73
51,15
31,68
67,51
11,57
23,13
0,17
91,100
79,73
46,63
5,58
6,13
16,57
60,68
15,68
21,8
29,68
2,6
86,46
48,91
86,48
50,57
18,7
25,10
59,21
62,32
77,57
72,46
100,57
49,78
63,63
93,2
19,46
0,73
8,56
30,57
52,43
54,23
85,16
82,1
6,48
85,24
97,63
44,78
26,22
70,83
27,93
10,90
36,93
53,98
94,79
1,63
15,13
77,12
95,74
18,55
77,94
55,35
15,27
25,11
84,73
72,37
26,17
80,23
90,57
87,12
4,69
22,17
45,13
79,63
77,65
56,61
72,63
90,26
9,44
80,79
17,14
45,43
58,51
9,30
40,25
58,84
68,73
93,23
6,64
71,90
2,4
85,3
6,45
39,11
83,58
58,25
91,68
4,88
7,44
50,99
36,79
71,13
70,12
72,94
84,64
76,74
87,49
6,63
93,59
74,76
68,94
17,73
28,82
1,16
53,15
94,4
73,55
12,41
25,22
28,86
98,62
61,0
68,35
35,32
97,27
58,59
5,58
49,23
60,79
19,6
82,93
87,24
10,53
54,8
38,39
43,56
84,15
3,16
18,45
97,8
74,69
57,34
33,30
47,19
70,8
38,95
12,20
84,41
88,27
8,55
63,65
42,81
57,9
34,94
90,23
48,92
63,16
29,51
2,43
68,7
72,69
11,36
67,8
68,54
31,96
33,60
61,20
13,8
92,10
45,79
80,51
78,50
77,81
18,15
70,70
26,74
19,25
35,53
97,83
54,29
24,52
3,19
63,24
48,10
8,99
54,31
98,28
88,15
67,42
45,74
1,59
67,89
13,35
34,1
74,58
81,53
30,88
59,19
40,24
37,72
32,93
51,47
2,6
27,15
73,43
58,6
27,83
27,14
97,43
5,72
4,79
48,88
12,10
31,50
7,76
22,30
52,6
39,34
89,87
30,31
46,81
1,100
41,98
13,61
47,86
15,24
53,35
37,30
50,34
91,6
44,30
71,6
52,62
57,53
93,56
32,29
70,75
10,92
36,82
41,72
80,45
34,79
57,55
77,59
2,72
57,76
16,92
76,10
15,29
69,95
11,82
46,18
88,82
16,80
100,64
60,62
98,44
82,83
2,85
8,44
19,67
59,0
43,22
53,56
72,74
65,46
50,74
36,69
32,66
60,16
54,63
31,27
69,70
77,38
98,67
11,69
83,14
57,0
3,34
98,81
62,66
15,51
84,57
55,79
89,26
29,100
11,24
44,12
23,28
8,1
86,51
27,19
38,80
96,16
12,97
44,75
19,2
25,94
94,85
68,87
12,92
31,71
40,54
65,9
18,89
77,30
51,87
55,83
100,72
100,11
25,61
86,53
37,99
3,23
42,83
53,5
10,35
33,91
56,78
17,6
29,67
77,99
57,64
35,93
36,10
48,41
59,34
11,48
80,78
36,18
30,32
4,40
61,27
99,2
85,29
82,37
17,77
29,3
44,91
0,99
40,44
47,21
34,46
25,94
22,58
93,24
69,45
14,73
71,6
2,85
1,66
97,59
37,66
22,62
8,89
65,21
64,31
54,70
30,1
91,23
69,82
94,33
12,43
60,74
29,34
5,23
33,56
95,43
75,58
90,71
57,2
35,38
65,18
29,12
28,23
57,46
11,91
64,29
43,18
97,27
69,41
89,66
51,97
34,49
24,70
33,74
16,21
37,51
35,2
36,79
29,68
44,90
41,91
3,78
28,40
56,44
95,41
50,9
66,53
4,34
59,70
91,22
17,44
20,2
43,54
66,79
40,57
19,95
28,11
16,37
61,38
70,75
43,64
87,6
55,87
93,1
27,50
66,44
78,27
41,100
99,45
27,47
74,49
0,80
22,24
88,21
94,12
90,15
2,15
73,55
4,99
100,5
18,18
12,61
65,96
84,30
6,90
95,55
16,52
66,34
28,25
47,95
79,30
2,86
0,46
87,69
57,81
78,68
41,22
73,24
14,6
94,95
80,97
63,26
1,41
57,56
32,13
27,47
25,39
73,66
91,53
13,32
41,43
52,68
29,46
11,32
38,6
73,97
43,28
88,92
87,25
63,15
67,43
