col_1,col_2
7,36
67,32
100,24
1,45
11,83
33,21
66,36
19,19
81,84
52,57
14,49
95,50
62,57
64,41
81,54
28,24
30,33
22,38
93,87
71,56
88,68
66,80
3,32
1,26
44,18
62,51
74,67
24,31
54,45
75,41
57,2
77,33
97,62
46,19
75,15
53,53
43,94
29,68
22,20
69,61
86,22
58,88
88,12
44,61
70,33
56,49
69,45
24,98
36,66
35,35
82,82
63,16
33,58
1,79
37,97
71,41
1,46
87,35
3,90
3,42
72,57
63,97
50,37
15,98
44,56
15,82
59,39
95,2
76,17
92,96
7,48
82,79
89,40
45,22
56,77
93,20
20,64
91,64
88,42
58,78
81,50
90,38
55,2
40,14
35,73
76,27
91,88
76,36
10,7
74,90
84,3
31,37
18,82
82,87
22,8
8,53
88,95
67,80
80,32
30,69
8,19
52,51
37,54
18,19
5,65
54,71
63,80
81,82
61,18
31,41
62,87
45,60
95,48
23,85
59,96
62,82
73,45
17,61
70,32
13,20
47,40
14,57
67,99
7,37
57,63
82,6
84,8
27,4
99,31
99,59
95,42
13,59
81,36
49,40
0,85
31,29
14,42
44,75
77,6
23,7
31,37
59,12
95,10
45,27
72,6
89,63
65,87
14,72
59,36
99,10
28,43
50,8
35,4
88,79
67,98
23,84
23,58
25,15
29,86
50,10
84,4
100,38
63,73
22,24
21,94
16,98
82,36
11,17
80,87
1,46
88,19
17,96
65,90
93,68
9,42
78,49
72,12
92,40
64,75
24,50
36,3
95,50
77,67
27,32
5,47
59,77
82,37
9,25
77,93
49,13
67,40
34,44
78,84
22,54
75,96
24,3
37,26
2,14
56,84
52,66
28,78
18,30
14,75
30,10
49,98
89,71
43,95
44,4
88,63
43,67
5,23
6,18
69,98
79,0
1,64
66,93
39,51
27,21
59,17
69,20
39,13
1,23
83,16
7,35
15,16
59,47
95,82
62,99
73,93
29,73
7,37
83,23
11,13
82,16
25,38
97,69
6,18
48,86
13,45
55,78
80,36
52,4
93,75
62,58
65,78
55,62
20,10
89,92
15,52
35,51
49,13
60,71
22,70
60,27
49,47
51,74
0,46
38,18
9,68
3,75
