col_1,col_2
46,3
10,72
30,57
35,87
78,44
38,99
55,38
95,26
87,37
76,18
29,15
83,60
13,21
24,91
86,33
1,26
46,13
88,17
72,59
3,16
24,90
64,8
15,55
19,75
98,45
40,80
25,9
68,9
65,69
19,97
42,79
93,93
3,19
87,58
51,77
29,56
85,45
84,50
76,67
25,69
37,35
18,28
65,26
45,59
80,80
90,22
70,42
50,65
27,45
41,38
73,22
91,45
87,77
0,47
32,77
78,17
51,52
84,55
100,70
63,88
37,35
61,6
15,8
95,6
64,83
90,62
100,4
63,79
61,47
66,74
5,46
81,58
35,43
92,79
44,56
38,22
1,54
16,22
7,91
1,53
68,19
16,86
66,94
93,96
0,24
91,52
89,5
6,94
32,32
100,62
60,97
64,1
77,17
42,72
64,10
95,65
20,72
26,51
4,79
12,41
14,46
81,6
21,85
26,4
92,98
11,22
14,92
99,42
23,14
75,9
3,1
81,11
64,60
19,87
7,12
9,25
69,37
33,11
9,50
91,22
20,12
58,38
15,49
22,50
84,60
72,80
55,21
37,28
81,55
59,11
67,99
6,0
56,87
32,64
34,13
86,34
15,58
79,19
92,56
30,39
97,28
55,55
100,14
53,28
83,10
100,1
60,74
77,82
76,75
27,29
85,62
14,27
74,51
0,26
74,13
55,3
55,70
58,87
34,50
70,6
80,97
39,17
87,96
16,29
13,8
9,50
21,57
69,96
64,12
86,76
71,94
48,20
38,80
31,78
82,0
57,36
68,15
4,70
20,56
31,54
57,37
97,97
17,15
81,5
21,80
84,37
26,76
18,83
88,44
100,22
86,50
37,6
33,97
98,2
45,53
94,31
50,90
80,80
12,77
42,96
5,4
11,94
46,56
83,7
73,90
73,83
46,71
53,34
81,86
98,59
52,40
19,74
77,88
88,3
39,36
88,66
15,68
74,34
1,87
79,36
46,67
65,69
73,36
9,5
37,40
66,17
53,30
21,25
83,40
48,35
62,72
4,99
3,56
16,90
74,7
20,34
89,71
43,14
76,20
77,99
32,60
4,18
67,78
86,18
96,42
95,47
94,10
47,36
30,100
5,97
72,27
67,76
47,26
32,65
46,67
58,30
32,28
3,82
30,24
78,65
54,48
86,80
68,8
35,57
50,86
91,72
22,1
12,88
20,57
40,97
53,49
94,36
18,47
18,1
10,8
45,37
8,66
17,80
0,3
2,81
96,45
3,38
54,58
64,12
49,62
52,68
79,67
2,86
82,17
75,7
3,4
63,15
11,21
36,15
79,63
21,54
83,91
5,88
22,36
31,6
57,8
72,95
39,85
51,17
86,63
22,66
2,0
18,80
16,9
38,48
8,49
21,96
16,10
28,31
95,45
82,35
28,17
59,43
67,49
95,16
28,29
38,62
80,63
34,13
96,20
67,20
71,15
88,66
57,27
93,3
67,84
61,62
30,7
26,92
59,51
76,86
26,55
93,32
29,43
32,16
63,48
84,62
87,41
66,70
10,69
50,32
58,45
3,93
18,98
31,28
14,90
65,83
56,0
49,58
28,38
96,51
41,53
80,19
45,83
0,77
7,99
93,7
49,37
20,36
35,51
89,83
65,84
66,91
13,16
64,36
62,3
36,91
56,10
3,70
8,56
3,8
95,58
49,32
23,82
34,42
0,62
68,19
80,28
54,86
59,53
74,39
94,26
83,60
93,76
10,13
22,62
82,24
57,64
17,81
23,9
2,12
21,62
15,90
15,96
98,37
8,11
49,57
80,83
7,44
77,30
88,40
55,31
70,75
2,40
23,52
35,26
2,36
22,90
56,44
12,94
95,0
26,40
24,19
60,13
10,20
32,91
56,92
23,45
34,7
75,29
31,47
73,98
9,86
24,13
62,30
22,14
48,11
25,6
14,60
63,33
96,89
27,62
32,91
39,75
28,61
54,15
14,18
83,93
95,30
22,57
9,73
39,5
83,62
8,5
1,22
36,86
33,38
7,57
30,9
21,40
35,29
12,92
29,64
69,90
90,69
75,93
55,71
16,1
68,12
67,38
76,99
57,74
17,0
22,58
71,75
85,75
84,25
89,94
65,55
