col_1,col_2
8,69
92,86
91,11
35,32
97,12
78,39
18,11
63,0
18,18
5,19
84,80
52,27
88,26
12,53
75,42
52,18
56,0
86,22
88,51
87,9
21,68
54,89
23,98
58,37
75,80
91,5
67,89
61,85
54,20
98,62
54,28
33,85
91,44
15,74
69,66
10,80
24,23
26,46
29,93
74,87
0,89
3,24
44,32
96,78
17,97
45,46
19,33
14,76
27,45
21,42
25,72
71,96
63,75
31,16
60,13
72,16
54,64
38,32
33,72
38,25
41,53
83,89
61,99
28,52
9,92
33,19
39,22
19,61
20,42
77,72
16,81
69,71
99,81
69,58
10,24
92,55
88,4
70,54
35,77
42,8
75,83
73,70
74,27
36,40
31,47
50,59
55,100
74,76
30,27
42,62
59,12
40,67
21,90
98,28
32,61
97,25
26,88
17,59
45,82
40,62
88,48
28,18
84,44
85,51
19,68
71,48
6,41
0,61
88,62
44,73
82,60
15,6
12,51
94,91
46,60
55,74
57,82
17,20
49,79
90,16
88,16
83,41
78,72
97,28
44,76
4,24
96,4
31,91
25,57
76,80
97,1
94,27
55,59
79,93
4,37
37,41
67,58
7,12
93,25
90,59
48,60
23,10
53,59
17,80
50,62
83,96
18,9
60,82
3,59
63,4
51,1
56,32
63,3
86,83
61,70
85,44
77,59
56,5
100,1
69,92
76,82
74,54
21,19
50,95
55,5
46,76
23,41
59,82
0,90
58,24
17,71
70,16
79,27
18,56
20,15
48,4
12,35
26,90
65,0
84,34
4,94
6,6
50,68
81,2
82,95
86,34
65,59
14,72
69,74
24,29
34,88
33,91
78,58
56,25
69,76
93,49
32,15
11,83
85,4
95,84
81,88
88,12
29,53
90,1
96,72
11,73
84,18
18,92
59,37
94,4
34,81
78,69
35,4
25,6
67,69
45,42
82,42
3,90
96,96
81,17
10,29
70,89
48,20
92,35
78,46
24,78
36,78
24,8
13,1
79,37
74,16
14,29
35,60
11,40
7,11
59,82
30,29
27,68
26,48
53,74
59,31
7,13
57,75
19,16
31,88
81,40
52,2
66,21
6,75
13,33
73,23
0,13
58,79
41,5
58,51
74,92
13,26
43,38
37,8
96,99
3,26
82,24
22,38
36,86
94,74
100,54
22,76
88,77
81,4
20,86
78,9
65,40
59,3
20,18
18,9
48,75
34,85
88,51
80,95
17,61
73,5
77,40
49,64
56,16
93,8
91,85
53,90
50,19
3,99
79,37
14,31
46,0
31,98
35,35
82,91
66,53
18,13
49,100
10,41
24,18
74,92
40,46
67,100
19,42
58,72
62,25
78,77
14,100
72,91
99,72
89,75
61,66
37,63
59,92
50,33
14,36
92,62
52,19
53,96
88,83
83,77
24,78
67,2
35,93
7,16
74,93
39,35
21,83
51,69
70,10
74,78
75,50
37,16
63,22
59,100
22,32
25,5
46,37
100,51
82,89
87,16
11,91
50,4
31,72
92,50
52,5
20,1
67,62
76,7
29,40
74,51
44,93
54,51
98,68
79,2
63,20
13,69
83,26
16,54
33,11
10,91
72,31
12,44
43,28
83,66
2,39
87,56
92,35
40,14
32,15
74,99
32,18
28,98
99,96
58,94
73,20
78,23
93,44
73,61
36,31
42,38
65,100
5,30
22,29
75,23
82,69
36,4
90,86
47,85
88,65
36,56
21,84
28,75
38,99
81,36
68,48
62,2
76,2
39,15
62,65
13,28
7,46
1,83
39,84
85,70
34,46
43,99
49,92
4,44
22,79
56,34
27,94
14,72
96,2
4,66
15,74
42,34
68,12
18,56
98,41
79,70
89,6
97,63
41,71
21,46
97,63
21,81
15,80
66,11
53,41
62,87
34,59
35,16
45,57
19,78
36,53
88,51
12,85
41,89
75,98
98,56
72,69
22,91
5,90
40,44
76,15
8,72
48,17
61,60
59,20
13,92
63,8
43,88
96,64
39,6
28,94
85,64
3,42
38,88
84,72
66,30
95,72
59,44
99,64
35,15
81,76
68,53
5,89
70,49
95,81
5,12
62,51
85,46
45,21
6,7
91,79
65,4
94,55
18,0
91,27
17,90
29,67
69,82
82,89
58,97
54,46
40,57
25,41
48,36
11,77
30,77
57,68
86,46
4,58
23,87
61,0
97,51
50,76
2,9
97,26
58,71
17,69
59,73
100,84
47,81
18,93
84,9
47,61
90,80
33,77
41,37
53,14
45,71
88,92
97,26
85,3
71,46
71,13
87,62
51,88
38,32
48,17
59,14
91,48
74,70
77,84
14,79
58,36
66,77
3,98
50,11
88,56
48,58
68,83
4,53
64,96
79,18
35,15
49,86
36,51
48,2
63,27
11,27
44,30
71,5
30,91
70,97
21,52
94,81
61,18
85,6
49,96
1,23
63,76
96,43
43,71
25,74
8,43
28,75
92,6
35,72
78,89
98,83
66,35
9,86
73,10
62,2
25,10
82,35
30,62
32,60
62,99
81,70
30,55
2,23
94,65
20,70
21,74
15,92
24,33
85,70
52,1
23,73
98,77
61,58
83,63
94,68
85,34
93,58
92,89
26,27
25,42
1,63
11,96
65,58
6,27
40,40
11,58
21,7
57,26
82,96
100,5
7,33
24,0
86,38
98,58
69,63
6,30
23,74
1,46
5,54
3,0
61,14
29,67
87,0
38,9
30,54
93,52
29,66
21,87
4,29
13,34
65,68
90,29
53,49
53,19
55,46
42,93
24,71
62,80
64,16
21,68
58,12
54,64
55,19
19,86
97,74
78,65
26,50
75,74
59,14
12,89
100,67
10,47
84,16
77,89
61,84
12,91
93,34
62,10
2,17
98,62
33,19
30,14
3,71
22,8
24,66
23,0
61,22
75,78
100,85
22,51
68,18
13,40
20,27
61,45
66,46
41,88
56,66
59,29
1,94
81,8
75,61
58,63
18,98
15,75
85,32
47,9
8,85
26,7
15,84
5,85
22,24
10,86
49,25
85,72
29,1
48,92
2,18
83,38
74,79
94,53
10,11
43,70
8,69
24,5
17,59
5,24
59,36
24,72
80,53
63,53
94,8
2,47
22,30
35,41
32,92
82,25
86,74
38,14
3,10
9,12
66,49
15,4
94,86
19,47
7,91
84,26
38,77
92,12
58,82
57,87
26,56
100,12
18,8
37,72
92,71
58,46
39,33
57,38
96,97
83,96
90,99
98,61
84,15
92,42
11,54
78,72
37,6
19,63
52,73
49,30
68,46
96,91
93,44
79,47
7,98
44,48
84,44
70,9
5,2
16,41
79,88
23,73
1,19
42,14
20,86
9,82
72,51
66,97
3,55
33,17
90,8
22,71
40,64
54,13
83,0
2,86
61,80
79,27
99,82
71,9
72,99
91,85
17,87
74,95
19,53
21,65
13,68
63,43
15,22
85,100
3,7
34,35
79,26
23,39
74,13
18,92
