60,52
82,65
93,9
81,34
43,11
59,49
46,85
7,39
50,84
16,99
13,99
53,0
78,1
50,89
23,20
60,63
34,33
42,54
80,43
7,47
33,85
26,6
9,30
58,84
6,67
9,84
9,90
37,15
67,5
5,36
90,99
26,61
86,4
58,0
62,45
2,37
29,44
79,95
97,26
84,76
42,43
89,91
74,3
26,60
1,26
10,90
32,15
11,67
11,25
80,81
19,38
0,96
62,52
87,89
49,43
77,35
20,11
38,100
25,99
18,87
41,21
2,9
8,90
28,100
66,0
32,76
55,69
12,41
91,83
23,25
78,63
95,52
32,52
86,15
13,74
95,60
75,77
90,27
33,96
33,81
86,52
3,60
87,41
36,52
61,46
80,8
60,1
29,96
17,65
18,57
64,31
57,100
18,69
96,39
29,61
46,80
34,37
22,41
78,96
45,94
34,19
90,90
89,65
22,69
16,82
72,60
93,43
3,40
65,96
11,34
47,42
17,69
5,18
14,24
80,31
17,8
85,80
68,9
29,59
49,99
37,66
37,94
61,45
47,46
45,15
71,99
94,13
88,0
10,99
99,47
96,61
75,20
10,96
18,79
97,53
100,26
30,37
86,12
42,5
29,22
25,95
28,68
27,1
39,93
18,21
61,38
13,91
32,44
62,73
64,77
94,46
90,38
44,46
46,85
19,68
47,87
30,70
95,50
94,78
3,24
57,82
23,42
32,4
76,32
35,24
82,4
70,54
81,45
32,89
65,14
49,12
80,16
72,97
97,65
33,63
89,75
54,34
52,4
42,56
32,43
69,88
41,99
46,98
74,53
56,89
70,74
43,58
40,44
99,28
47,26
69,81
64,61
69,15
13,22
10,79
83,27
6,80
70,79
71,85
50,56
24,52
63,95
52,44
57,21
25,68
3,23
61,52
71,12
16,92
57,92
19,20
18,31
86,1
83,29
25,41
17,18
74,68
77,1
70,14
82,69
53,84
7,45
22,15
77,51
72,43
65,94
73,89
28,80
47,94
9,45
85,53
25,86
27,25
3,18
42,41
33,87
75,94
3,80
49,93
88,4
81,10
80,78
19,1
39,8
82,70
64,94
3,24
68,24
74,74
1,11
37,80
6,42
5,70
4,76
49,2
83,79
57,21
7,36
96,30
87,9
46,97
55,37
1,66
63,87
58,10
82,10
98,80
40,0
15,54
26,70
8,96
39,90
49,82
7,57
45,53
15,95
61,27
1,43
94,80
80,19
77,87
42,35
62,69
32,66
88,74
14,93
81,79
68,72
20,36
17,30
50,49
80,19
64,15
71,58
52,78
66,45
46,60
95,42
26,90
56,73
44,76
3,96
91,47
65,88
69,70
5,40
92,60
43,52
20,49
97,56
77,87
66,71
92,6
8,59
94,7
83,24
47,22
98,96
89,64
38,29
34,37
64,34
1,36
39,19
98,45
79,26
20,14
68,24
34,30
76,30
75,94
25,73
11,73
12,28
67,24
33,86
51,65
58,16
49,29
10,67
69,33
11,59
15,85
46,73
65,96
21,90
57,0
87,29
89,37
96,64
81,29
34,58
46,83
1,63
62,99
61,36
50,7
85,16
26,65
98,13
47,77
20,73
88,9
12,85
99,96
5,56
60,88
12,21
77,36
96,7
83,67
24,10
3,50
78,3
66,66
41,22
16,88
34,49
49,73
37,80
58,99
71,23
2,12
69,43
86,22
51,15
68,68
33,87
12,40
7,33
30,23
66,81
0,26
16,58
19,30
66,69
35,35
35,50
81,25
31,87
85,20
91,70
58,33
65,61
9,24
61,40
35,9
1,97
21,60
16,39
20,29
8,52
96,48
9,77
44,89
47,71
70,69
77,16
70,72
27,59
2,18
12,66
68,25
10,40
90,89
0,95
15,13
83,13
87,20
39,61
12,89
73,73
16,43
62,91
1,16
88,73
96,10
67,41
5,83
99,57
25,94
95,61
59,74
73,25
81,65
4,16
92,32
2,97
17,79
75,95
59,22
25,88
88,61
68,17
41,96
100,51
3,77
78,27
38,49
77,74
78,58
22,62
83,69
87,94
84,44
29,27
73,82
13,18
53,74
71,42
73,100
74,85
94,73
36,68
39,84
63,82
76,85
23,90
4,9
42,4
56,90
13,84
74,76
44,63
26,60
50,47
1,27
57,70
54,53
21,26
88,31
25,34
56,11
54,74
55,20
58,30
40,54
10,3
65,93
14,24
85,18
44,97
93,41
68,65
79,0
36,56
52,79
28,79
42,77
21,41
7,53
96,82
74,30
57,98
15,72
100,53
53,64
52,64
20,18
98,50
65,91
23,6
84,41
30,12
83,74
80,19
22,59
87,77
44,11
87,48
83,43
36,93
100,71
69,40
91,88
6,99
17,97
65,6
40,32
33,91
83,21
86,75
3,64
87,82
