97,84
70,81
85,74
97,39
42,94
43,56
17,63
11,9
74,95
40,89
63,44
10,47
16,39
54,46
22,34
78,40
96,67
44,31
59,42
5,59
77,42
12,32
10,32
69,21
35,80
62,98
36,84
23,82
65,33
71,5
61,25
10,68
78,52
89,32
98,37
18,43
100,39
41,34
65,78
90,0
5,46
85,97
77,5
64,80
3,91
8,58
73,30
97,3
56,18
83,36
100,71
79,69
13,71
46,77
76,30
43,91
4,57
67,58
7,100
15,46
12,88
86,5
49,57
9,5
7,1
50,15
75,71
60,43
1,98
92,27
77,45
22,33
91,24
77,75
41,89
56,90
20,14
39,88
56,60
78,79
10,16
74,32
27,75
3,17
88,25
22,63
13,29
56,87
17,82
72,73
73,15
9,46
40,46
72,32
50,95
3,49
31,34
82,84
83,63
23,99
57,57
96,82
38,15
78,1
59,34
53,54
14,67
84,52
21,89
40,26
47,68
85,83
73,14
87,64
70,72
86,87
23,92
25,73
66,46
40,1
9,16
5,49
85,74
12,93
43,24
52,17
8,42
76,77
72,61
50,42
78,15
71,55
90,34
28,82
26,94
19,83
86,21
50,51
97,77
85,15
89,38
82,14
74,65
67,60
64,90
40,39
95,99
99,15
71,91
98,43
7,2
40,1
88,68
6,29
15,31
88,87
42,33
65,90
81,96
28,75
84,58
23,22
3,57
51,19
55,62
19,75
14,56
73,3
95,30
76,7
14,41
62,83
24,62
7,2
11,93
48,11
40,86
82,83
11,94
35,91
25,84
60,47
14,99
72,64
79,87
52,95
31,96
56,22
30,62
44,1
12,44
41,48
57,38
82,50
92,68
31,98
74,84
89,8
12,13
44,12
80,81
56,0
28,31
75,96
93,98
82,20
80,22
83,51
79,94
29,53
75,46
37,38
26,83
86,92
28,14
76,36
11,59
97,31
81,4
92,56
36,18
36,74
10,64
92,81
23,81
96,91
64,80
4,20
37,14
82,85
59,75
14,48
19,70
64,0
20,90
17,66
54,46
69,95
43,56
86,5
81,9
95,39
44,23
41,1
44,4
98,75
19,45
41,30
63,82
20,73
23,12
31,81
88,96
9,92
85,43
59,4
0,38
62,39
94,78
87,96
81,47
54,47
88,51
45,13
92,90
97,33
4,84
39,29
98,42
62,6
39,4
4,59
64,96
53,8
80,30
98,60
15,21
28,96
92,2
21,98
53,71
51,40
9,1
7,87
6,39
27,51
96,23
83,19
64,34
20,22
5,66
23,6
32,70
67,3
9,19
64,74
7,50
70,82
55,9
52,69
95,2
65,27
8,6
85,56
82,91
27,66
15,70
71,57
23,18
49,48
68,65
8,91
91,32
16,99
4,47
28,88
47,67
81,36
25,29
73,37
58,26
10,80
46,25
49,16
64,49
90,50
58,66
21,10
18,59
73,68
84,48
95,13
27,53
70,68
78,78
32,4
10,100
62,46
70,66
88,70
70,45
50,42
30,34
54,98
25,13
2,26
44,45
73,60
6,54
39,57
83,4
19,46
89,88
54,66
7,47
37,90
29,70
7,39
93,40
54,65
44,54
67,64
69,60
11,89
69,81
33,85
39,54
61,92
16,30
59,53
19,48
77,8
61,47
77,85
76,85
16,43
4,37
33,71
56,77
71,29
0,7
24,42
14,27
51,44
49,78
53,74
58,53
12,62
44,12
43,92
40,26
45,95
92,57
37,41
75,40
70,87
47,32
31,2
65,6
43,8
59,44
90,30
28,65
8,84
33,9
57,60
6,72
28,99
58,33
45,13
33,88
7,21
5,95
57,24
88,85
32,50
62,52
10,44
19,36
76,98
31,99
95,92
98,16
6,41
73,26
20,96
98,90
48,82
84,36
89,13
96,16
59,97
73,60
65,92
34,30
37,50
9,44
60,24
56,10
13,97
55,79
65,4
37,100
61,29
94,37
30,81
33,53
19,16
40,55
78,20
96,98
52,91
54,94
60,96
37,94
54,84
91,63
23,13
7,35
76,64
22,93
0,73
18,12
100,82
61,83
14,72
100,16
34,81
96,8
54,11
74,19
48,70
13,51
53,53
23,87
11,38
3,73
70,54
13,9
6,15
100,79
56,27
53,77
17,18
51,82
51,31
27,13
5,27
50,6
15,66
30,11
2,23
95,56
77,98
43,0
96,7
15,4
2,94
21,94
87,44
32,31
1,74
71,70
46,63
75,64
38,31
88,23
8,26
7,99
77,23
43,70
100,34
62,16
71,1
86,27
42,98
51,70
68,54
4,57
59,12
60,89
93,20
79,82
35,50
45,77
7,95
43,40
65,23
25,38
7,93
51,6
24,79
32,59
10,19
19,92
22,68
13,37
98,93
0,7
15,93
41,78
10,33
37,95
42,68
58,13
93,64
16,92
36,79
97,67
76,40
6,79
64,18
100,87
51,46
80,70
53,0
95,35
21,2
68,29
1,84
75,99
12,54
19,66
45,91
83,95
34,9
16,92
79,1
66,93
10,34
21,71
0,3
93,24
13,50
0,42
87,86
60,66
65,71
18,21
87,58
28,69
78,22
24,36
27,96
98,34
15,68
54,47
24,6
50,1
63,61
86,15
69,2
49,80
95,26
83,84
14,33
52,86
65,58
7,74
63,27
64,60
66,64
67,13
19,64
13,79
87,1
88,54
48,21
43,31
96,96
51,100
83,58
6,83
91,11
55,36
12,79
50,74
96,79
29,35
98,86
16,96
69,94
37,47
78,78
62,31
34,84
0,25
40,73
50,68
1,26
63,87
56,72
98,20
75,58
82,97
73,98
22,37
25,42
29,45
3,42
79,100
90,15
79,81
68,38
70,82
41,14
38,39
91,21
45,46
58,74
93,8
31,73
73,52
13,93
67,18
49,47
77,29
55,9
69,3
99,88
63,23
94,100
42,21
20,68
39,65
81,75
95,42
61,14
88,75
8,80
58,92
17,21
94,96
76,32
48,62
80,24
8,35
59,24
57,72
17,37
16,73
43,10
26,75
62,71
14,45
19,32
47,18
6,71
72,4
76,97
80,12
28,36
65,54
56,5
9,90
6,36
14,2
44,89
30,94
60,26
7,16
13,96
45,53
15,9
69,72
10,75
81,12
85,89
39,87
19,17
18,23
1,28
71,44
8,25
38,69
92,12
40,17
17,100
63,63
41,35
63,16
57,68
70,40
22,96
22,50
16,45
93,65
36,100
97,64
54,96
30,13
33,91
32,33
97,0
69,99
19,6
39,45
41,36
46,37
27,36
78,91
40,3
7,7
44,44
89,6
4,70
20,55
20,63
20,79
13,83
90,62
11,9
37,67
73,60
2,13
53,47
21,74
75,27
76,61
37,43
33,6
2,29
71,59
84,78
79,19
77,33
34,93
73,37
18,34
37,65
9,3
77,35
9,25
97,9
67,99
