38,92
32,78
67,55
35,89
39,6
65,27
95,58
8,56
79,9
47,45
1,73
17,88
57,43
65,31
39,84
54,65
73,29
82,66
41,48
86,87
80,42
89,10
76,19
8,7
80,96
62,99
53,27
1,13
59,9
28,67
91,95
24,37
47,86
60,45
42,10
59,49
34,16
23,69
12,17
4,37
12,67
61,46
92,7
2,72
71,32
85,41
56,53
58,66
55,51
57,1
48,53
5,45
11,49
68,28
2,70
54,59
34,69
90,4
63,72
39,72
77,79
33,52
1,46
32,79
30,17
65,84
56,78
88,10
24,96
24,37
81,15
8,50
65,42
68,8
39,7
34,92
36,18
16,66
73,60
57,78
19,42
75,79
57,96
39,20
49,62
98,12
33,8
13,59
18,47
69,15
57,81
64,21
9,32
12,100
36,33
61,7
64,85
50,84
79,47
38,6
67,80
1,82
78,41
83,97
9,45
82,21
16,1
94,48
11,18
55,71
60,7
85,78
20,60
87,46
9,21
51,37
99,61
27,20
83,79
38,37
25,15
10,9
41,74
28,15
100,7
76,49
28,45
60,12
54,15
79,84
97,25
2,68
28,0
31,14
44,44
84,56
61,70
73,42
92,53
79,56
16,22
60,41
90,99
65,96
13,78
34,82
8,6
68,72
27,3
10,95
86,57
9,72
26,79
64,62
77,93
14,92
87,80
15,21
24,10
100,98
33,19
67,54
47,67
57,76
43,63
44,58
12,44
9,25
76,54
43,36
97,74
88,26
80,39
4,48
90,47
45,33
76,91
49,32
75,61
13,6
96,49
22,70
63,16
90,49
17,77
81,66
59,98
73,72
97,64
46,6
25,72
54,37
65,18
78,36
77,0
69,67
87,92
31,9
87,91
4,10
94,24
78,42
16,70
1,71
49,3
32,99
8,41
35,69
98,16
39,99
70,24
0,8
80,93
71,42
30,96
49,63
41,40
19,16
2,38
31,29
25,26
28,11
56,75
8,56
42,57
1,28
42,70
63,50
40,12
33,35
35,26
86,48
88,21
79,43
13,70
22,20
4,54
32,17
89,98
14,38
86,20
24,89
16,47
12,54
12,28
1,99
90,74
93,80
98,69
76,94
87,46
86,15
42,1
30,66
67,40
15,90
47,38
78,3
79,18
22,57
26,34
26,76
75,85
26,41
42,91
17,100
7,11
100,50
52,94
42,94
68,71
27,84
31,99
63,52
67,60
48,49
57,95
23,61
36,13
9,86
23,52
26,44
4,65
87,75
51,2
62,27
11,29
10,27
5,62
56,88
71,51
62,67
22,85
8,67
7,60
24,8
96,71
18,43
44,68
1,76
97,34
4,53
34,99
53,95
10,24
49,31
98,98
93,46
6,23
61,29
56,92
48,3
10,15
95,90
62,38
29,12
51,61
85,15
17,59
82,40
99,30
4,33
10,11
32,11
78,0
86,39
88,78
60,63
80,77
13,1
29,6
57,79
98,95
71,25
1,95
77,59
39,0
60,26
81,30
66,13
62,35
3,63
65,4
40,80
5,96
18,67
46,64
58,78
10,31
30,92
92,3
98,0
40,49
30,79
70,78
91,32
13,37
35,49
12,77
93,75
73,91
69,68
81,83
14,1
6,82
0,32
54,88
75,1
81,35
17,92
83,43
9,70
72,17
8,79
31,17
95,48
87,94
99,21
44,84
54,27
91,8
10,47
79,16
75,71
28,95
62,73
57,44
37,60
52,31
90,72
61,6
80,56
8,100
29,54
67,41
26,48
21,16
76,96
22,47
2,30
36,18
39,57
80,86
52,67
89,65
46,47
19,95
15,80
6,92
9,29
81,74
28,60
64,85
83,51
86,58
16,13
23,65
16,23
55,92
49,54
30,26
36,65
77,84
40,31
77,5
44,76
67,89
29,4
35,30
70,99
23,14
92,22
42,94
14,22
52,90
80,98
76,37
43,81
32,34
45,42
16,79
35,41
88,66
24,23
99,90
46,41
60,60
25,84
82,47
32,19
99,82
84,49
39,57
8,20
5,93
59,53
67,43
66,64
14,35
91,39
78,24
73,34
0,17
61,58
57,83
46,71
82,54
50,72
70,66
32,44
71,33
40,74
65,84
64,70
