13,92
76,31
64,93
19,23
67,38
80,33
25,51
97,59
12,88
95,87
49,100
99,58
24,14
84,69
50,26
83,6
32,21
12,91
97,23
11,26
86,64
13,63
98,15
0,81
25,47
15,15
95,74
98,37
15,100
67,70
0,17
31,100
76,51
7,91
100,63
84,30
38,35
26,47
59,59
19,97
32,93
17,36
47,1
86,27
13,17
3,55
7,63
34,16
72,90
50,63
6,82
95,35
26,45
70,24
49,41
98,67
79,3
39,29
53,42
86,39
72,100
3,31
92,60
80,31
92,14
46,51
31,77
39,40
35,37
25,20
93,33
23,26
99,87
86,78
99,5
53,73
0,24
9,11
68,44
81,5
72,31
53,85
71,6
14,19
77,45
1,32
90,39
32,68
37,74
98,8
57,56
5,33
32,100
19,77
90,77
1,25
94,59
84,24
4,58
100,9
7,26
16,87
59,13
87,16
99,68
92,28
90,65
6,27
92,1
35,2
41,24
84,8
54,38
76,2
65,5
60,31
9,43
28,12
24,74
52,54
93,34
9,45
84,91
53,25
70,43
52,45
59,60
16,85
95,60
2,71
80,30
52,12
42,34
82,10
61,31
25,60
79,39
34,96
90,70
78,82
77,34
2,92
43,83
9,34
23,100
88,76
7,53
96,39
6,77
54,26
77,69
35,75
72,19
94,97
1,96
42,25
75,66
81,31
21,1
24,47
73,51
11,75
66,22
66,79
84,1
41,100
24,6
43,58
28,56
87,78
61,96
64,5
22,74
1,95
5,53
79,5
68,72
41,94
31,95
92,69
7,68
63,76
20,79
86,67
77,40
6,13
5,47
53,8
46,0
91,7
53,87
87,65
25,15
82,23
90,28
67,91
36,71
30,36
76,3
15,11
44,82
87,78
76,78
29,66
72,8
33,77
17,87
46,43
71,16
85,77
86,53
39,86
83,79
21,40
45,98
29,74
31,39
10,3
44,2
81,29
94,25
27,48
30,92
92,32
63,52
77,78
8,91
47,90
63,88
80,8
15,75
100,49
63,46
93,5
32,31
75,13
60,12
22,92
97,4
70,93
88,23
36,95
42,89
36,58
65,85
34,84
37,55
50,37
92,69
7,2
69,62
28,31
7,22
22,25
79,73
16,19
22,5
37,14
30,17
19,35
38,71
12,51
74,86
35,42
96,35
63,92
29,75
83,26
93,4
86,90
81,40
54,37
75,9
53,0
54,96
65,49
50,76
26,77
28,27
94,57
30,81
12,50
65,21
98,72
95,82
6,86
62,11
18,75
45,56
28,95
33,93
76,88
61,28
3,8
25,66
47,65
90,47
37,53
80,38
10,89
78,98
31,24
97,70
77,80
13,26
12,89
2,66
8,89
74,19
16,55
98,82
75,54
3,13
37,11
65,2
22,26
45,16
5,11
91,62
46,20
37,53
92,95
70,61
75,40
34,28
29,79
21,2
82,56
91,1
82,14
83,20
49,1
80,81
84,32
17,68
39,8
15,22
25,24
56,21
93,84
9,70
1,39
11,0
80,73
100,23
40,68
87,25
51,28
78,37
34,0
26,32
48,44
53,10
46,78
89,79
57,28
34,99
64,82
53,77
12,75
24,5
48,31
47,11
40,74
29,83
37,63
64,12
91,67
41,59
99,79
22,74
26,95
41,91
42,16
91,61
53,81
98,75
45,92
56,20
30,59
4,88
9,66
11,61
71,22
74,96
84,9
16,74
11,80
10,94
88,61
14,55
75,94
62,50
27,81
91,67
44,86
95,53
56,72
28,70
95,54
40,14
1,26
20,3
33,84
80,66
74,43
100,28
46,74
56,6
63,31
50,93
20,12
9,47
56,34
79,8
1,25
12,11
72,38
78,10
96,68
82,28
63,18
47,77
29,52
1,27
28,63
43,38
1,90
17,63
86,22
9,75
4,89
93,50
77,23
25,82
61,71
78,89
95,10
59,52
76,51
13,79
61,48
28,53
29,49
22,7
72,50
19,94
17,93
78,58
6,43
6,73
28,24
33,45
16,79
48,77
73,55
50,91
12,86
68,64
47,69
27,87
47,27
33,85
90,20
90,68
48,21
98,77
29,71
32,65
53,12
19,53
55,26
89,77
14,87
11,4
3,17
84,90
83,30
96,7
90,52
43,16
82,42
21,68
18,3
19,97
16,15
45,69
44,75
74,36
90,15
22,80
10,52
52,24
7,45
71,71
11,10
93,95
82,36
61,67
80,16
97,100
31,96
16,82
1,24
15,57
35,66
95,8
59,20
85,6
33,48
47,97
74,2
18,22
90,53
67,92
82,67
30,30
60,59
88,0
14,88
17,19
57,27
76,58
57,78
82,67
93,76
75,100
32,44
16,85
76,64
22,1
43,49
50,56
93,37
99,72
53,94
46,6
60,15
42,40
33,34
47,18
14,100
96,25
47,3
66,87
88,76
15,89
28,28
37,56
72,97
55,65
72,15
8,34
58,13
36,72
58,57
84,34
98,83
7,48
89,71
59,78
72,79
62,39
73,47
67,44
73,71
16,79
70,87
97,100
47,88
13,24
32,46
63,21
50,10
45,30
81,71
97,100
54,81
67,96
32,43
14,74
72,39
35,95
58,80
77,57
5,71
6,26
26,19
19,95
36,10
78,22
57,67
21,34
30,86
55,79
26,62
42,12
98,19
96,53
28,56
82,57
91,47
70,49
43,33
50,47
24,85
89,9
6,78
48,23
91,79
7,81
86,48
25,14
19,28
41,39
76,28
33,6
7,7
93,85
85,97
91,44
96,44
95,97
36,14
87,83
2,69
16,77
47,75
11,83
23,12
38,82
17,43
9,20
45,36
18,23
67,23
94,50
23,26
68,10
8,94
28,25
67,34
2,82
34,78
78,24
11,38
49,55
84,17
100,49
58,46
78,38
75,6
66,8
45,97
48,2
49,47
100,2
47,4
94,78
2,31
94,80
25,78
88,55
82,20
19,93
7,8
25,22
76,36
76,17
52,58
16,51
65,72
71,16
34,21
39,92
93,58
89,27
97,89
99,57
47,10
94,76
92,76
69,39
47,87
34,25
0,4
43,38
19,39
89,53
69,70
47,10
50,94
22,45
2,98
84,64
71,67
38,89
99,16
3,82
74,93
55,29
66,23
60,71
83,86
9,19
62,34
89,85
70,83
89,77
31,73
53,86
78,94
28,37
91,95
33,61
100,95
7,100
83,4
93,32
26,19
10,82
43,20
99,5
14,58
54,91
54,59
0,48
45,49
33,66
73,77
94,43
27,46
90,49
57,78
47,67
98,70
79,69
68,74
60,19
89,51
96,29
18,52
86,98
56,98
53,62
89,41
48,12
70,29
65,7
85,54
8,76
77,68
54,5
7,62
63,55
14,68
92,89
45,84
57,4
1,43
69,54
34,44
70,78
64,20
33,23
98,82
44,37
31,53
18,16
26,14
87,9
55,15
95,57
40,21
31,22
57,47
14,16
4,4
75,39
86,80
91,32
90,14
71,31
67,93
97,42
21,66
34,43
83,98
43,93
98,21
42,22
26,28
66,63
1,70
66,55
61,8
98,98
0,24
97,30
14,1
67,44
99,68
93,17
66,33
10,83
100,0
42,10
46,91
52,83
51,88
49,90
6,67
24,68
41,14
41,47
1,66
4,15
87,60
73,4
82,4
52,17
19,83
49,60
29,78
53,74
39,4
65,6
22,5
54,48
53,10
82,88
83,46
73,44
32,96
92,37
78,93
14,89
17,0
88,91
19,57
45,3
96,5
80,11
22,88
86,16
39,18
68,100
99,31
2,14
56,99
70,98
50,78
62,74
43,82
0,64
0,30
50,8
98,55
7,13
6,25
45,43
57,38
7,28
25,18
42,35
74,6
98,88
98,77
26,90
50,37
0,7
15,25
7,96
53,42
0,13
36,9
8,68
47,14
97,64
97,51
21,55
42,96
47,9
33,100
48,31
32,42
70,90
55,1
30,63
47,70
67,94
78,25
87,58
4,25
8,31
8,31
48,5
16,11
76,96
32,77
54,7
63,0
85,49
46,54
78,88
37,38
67,83
52,44
17,61
27,61
29,6
76,76
26,11
39,7
63,97
9,96
57,60
77,77
38,81
57,42
3,27
23,91
54,82
63,42
21,24
63,71
83,92
38,31
64,76
47,68
60,37
71,83
25,57
15,35
52,28
38,57
28,61
18,2
47,51
13,63
42,34
80,27
93,77
3,75
31,6
38,9
84,6
3,1
55,17
64,90
81,99
87,82
17,69
69,63
17,21
73,87
12,54
69,3
44,87
18,37
39,63
79,64
44,37
0,63
29,76
23,9
58,85
59,58
25,30
76,83
50,5
55,30
67,12
79,80
71,47
23,75
8,54
85,90
78,65
21,57
45,91
38,16
91,12
58,24
60,19
56,46
23,4
21,91
93,20
96,47
37,24
1,31
2,77
8,77
16,99
46,59
66,12
1,41
72,12
25,26
