47,24
13,9
64,91
65,76
83,8
37,79
22,38
54,2
98,2
70,90
6,16
98,8
6,15
48,85
63,41
80,93
13,48
99,98
43,30
68,45
80,85
62,59
69,8
36,47
89,63
78,88
14,86
74,53
94,58
50,45
75,65
84,86
86,58
38,59
91,30
21,50
88,31
57,83
97,65
67,37
54,82
65,84
1,41
40,40
53,96
4,7
98,54
62,76
47,58
73,44
64,87
85,10
95,46
26,26
45,48
99,95
31,46
4,99
89,73
77,37
25,7
54,21
24,71
17,44
55,29
45,91
52,54
19,5
100,40
33,65
37,55
60,8
73,73
21,37
59,84
0,19
31,41
65,84
11,22
95,73
5,29
87,75
93,5
19,31
73,51
12,96
37,8
76,55
92,51
77,63
97,88
12,79
2,65
60,8
30,85
44,11
83,42
13,34
28,98
62,87
94,37
13,37
88,42
58,5
46,17
83,61
92,80
60,18
84,3
61,50
62,3
20,61
40,8
2,96
68,35
11,52
57,58
41,10
80,64
58,11
84,26
92,77
42,41
72,54
3,71
19,91
58,19
87,48
74,95
2,56
16,33
19,31
3,14
53,27
69,49
99,48
9,55
8,85
9,91
30,9
76,90
77,20
90,60
59,25
28,34
52,56
8,54
45,3
73,73
15,1
75,39
43,43
29,60
58,34
1,90
25,21
40,12
71,71
34,57
55,38
87,2
32,14
96,3
76,42
25,21
29,11
62,41
49,53
13,49
100,67
5,2
61,11
79,23
83,50
34,94
17,66
16,36
81,85
44,71
24,32
100,14
39,76
36,64
96,93
24,11
7,35
58,76
48,16
43,12
19,90
52,28
75,94
79,42
22,80
73,8
33,43
57,88
1,33
44,69
68,61
87,11
97,45
40,58
88,80
53,38
34,97
28,85
80,82
14,12
18,88
96,93
99,71
79,19
83,11
91,38
44,71
12,93
14,28
57,30
22,79
33,32
65,20
57,37
78,11
76,3
33,58
74,74
27,96
76,36
95,39
77,93
52,28
22,87
80,88
89,46
93,35
50,47
48,85
41,24
80,13
98,1
28,46
70,64
31,44
38,44
53,59
58,69
80,99
4,90
51,45
46,49
35,41
78,86
54,39
92,69
25,64
65,20
43,80
4,43
86,34
64,75
24,41
42,60
93,44
16,41
32,40
49,9
49,74
31,7
99,100
73,57
78,13
70,70
20,91
54,53
42,27
43,53
39,88
25,69
41,35
70,83
68,72
52,63
78,43
39,62
17,64
25,43
77,60
79,81
43,94
40,49
0,21
81,45
73,91
53,16
42,94
76,44
88,63
20,59
9,57
65,45
2,20
11,16
19,28
27,26
81,74
22,25
27,91
11,39
62,91
51,21
54,98
99,46
2,70
84,61
98,84
0,16
4,80
60,27
29,50
62,40
58,18
15,24
74,83
96,16
97,51
16,88
5,78
66,41
66,4
75,76
39,65
86,92
44,11
61,46
9,7
33,23
29,6
83,46
89,46
49,49
46,72
33,94
49,8
66,85
65,95
40,80
23,61
69,79
95,22
88,55
51,80
76,61
84,52
99,50
86,83
66,80
39,86
61,57
87,78
21,35
27,95
34,70
35,83
11,81
14,42
30,0
88,41
82,97
46,50
97,4
20,87
69,20
91,23
99,81
34,79
40,15
65,72
33,78
58,40
58,5
66,7
51,31
83,82
67,61
70,31
75,66
27,19
89,86
64,24
21,22
21,25
43,1
3,72
27,24
12,78
47,32
16,86
93,61
25,41
51,74
90,72
58,11
2,62
60,97
24,11
83,84
46,44
57,14
26,11
8,54
58,40
6,67
18,78
80,20
3,47
55,86
98,4
65,78
28,91
78,20
32,81
54,90
47,70
65,58
46,69
49,3
19,49
65,10
43,86
65,86
72,44
39,67
89,1
31,8
66,9
17,38
1,67
51,94
58,36
5,63
98,64
47,85
62,57
100,61
65,1
68,16
31,44
49,66
9,73
73,56
51,17
61,16
74,14
62,96
24,80
74,2
26,79
72,88
32,0
62,37
5,24
5,99
15,35
54,60
55,53
70,50
21,89
87,10
51,45
39,67
34,100
21,73
14,82
49,48
99,39
54,92
64,15
21,21
95,20
72,70
62,14
72,49
22,81
9,58
3,48
29,74
18,56
54,54
31,21
3,45
95,75
25,39
8,31
88,33
19,77
18,55
65,67
90,26
86,78
89,19
5,74
86,30
62,94
18,30
46,87
72,71
98,1
65,72
89,25
35,78
50,9
21,82
41,59
25,12
91,6
73,92
75,56
85,17
20,69
76,80
79,15
33,95
30,35
80,15
34,51
55,89
20,16
3,95
85,20
1,60
55,91
84,59
35,24
82,18
93,11
72,64
61,27
29,83
14,91
44,15
30,72
49,45
64,22
6,39
33,54
1,51
98,55
18,71
90,27
2,81
12,22
56,33
20,1
3,18
32,31
48,53
63,84
36,46
64,10
37,9
2,98
57,57
33,59
89,69
0,12
11,46
27,73
92,14
69,18
100,33
98,59
89,94
38,60
39,25
24,92
44,17
97,97
4,78
3,65
9,62
18,31
78,1
87,17
22,89
28,71
3,18
98,11
2,34
64,20
72,21
17,19
76,27
87,36
76,19
3,30
91,9
97,10
97,66
2,76
40,83
79,52
0,55
43,82
17,69
96,55
84,71
65,65
15,45
1,61
59,6
97,60
36,52
97,95
44,83
82,64
1,2
6,13
28,29
64,98
95,90
29,32
4,71
76,95
73,19
5,38
11,55
92,38
1,14
79,47
40,35
20,65
60,84
45,2
28,9
0,83
68,100
46,45
24,13
84,39
97,74
23,14
71,91
71,91
38,60
22,11
7,16
49,90
64,79
83,73
55,40
26,50
94,30
39,99
50,82
54,6
70,41
66,62
25,80
88,18
82,20
36,60
25,35
38,78
59,14
28,91
15,19
61,37
43,5
95,32
19,97
38,40
30,94
52,62
66,97
54,1
48,97
15,44
59,87
61,80
97,76
63,35
99,54
53,36
80,33
99,35
64,34
76,45
10,99
83,54
11,93
38,37
89,5
35,37
8,36
82,70
33,11
26,47
7,37
40,44
73,87
59,9
20,78
98,38
87,73
5,93
7,47
51,54
50,85
8,82
43,64
6,41
50,43
94,81
100,17
25,87
84,96
70,22
69,64
30,26
76,62
95,77
34,13
70,59
39,35
80,78
62,62
53,29
14,74
100,25
91,96
53,39
59,90
25,35
72,29
73,10
52,23
70,92
31,27
79,12
41,14
79,85
76,79
65,76
93,87
37,80
92,81
8,59
85,71
45,100
16,97
4,4
83,51
20,97
73,7
95,92
48,8
17,90
10,15
42,12
62,93
78,70
11,20
87,56
93,5
97,37
33,17
71,4
68,100
76,46
38,37
94,98
99,73
13,9
58,62
62,7
87,47
12,69
72,29
61,98
75,8
52,100
49,23
54,83
35,60
67,39
23,66
81,91
26,31
57,59
53,59
86,85
85,66
35,74
97,1
78,42
32,77
60,20
35,80
94,86
64,47
51,64
89,4
18,36
56,58
71,59
87,75
76,88
77,0
21,65
2,89
86,70
92,10
57,2
15,37
89,68
54,60
56,43
19,92
21,69
17,14
26,58
84,70
83,40
100,28
74,86
46,32
27,9
29,56
41,77
12,93
84,24
24,1
17,4
79,38
84,57
87,62
86,28
29,81
55,49
3,26
5,24
20,72
100,66
48,88
6,46
4,36
97,51
9,68
62,65
22,21
35,87
80,95
42,5
46,74
13,49
17,54
93,64
87,17
14,56
92,38
58,41
100,58
56,16
74,71
8,14
75,27
49,64
43,7
91,67
84,55
56,86
77,35
79,99
40,60
41,11
71,47
20,14
49,30
93,94
38,34
49,41
31,49
80,46
48,23
3,75
24,39
58,70
54,64
60,39
15,19
21,33
61,24
77,36
67,42
0,71
57,95
76,62
55,30
27,44
15,62
51,64
46,44
23,45
6,44
96,51
94,38
26,41
37,27
27,93
55,63
48,41
8,97
3,37
68,25
29,72
81,47
89,73
65,73
70,13
96,9
59,91
17,95
100,35
62,6
76,92
73,57
62,76
48,97
24,95
5,24
27,46
45,7
79,33
96,84
36,76
81,38
64,78
65,75
37,80
79,39
52,60
60,23
84,80
31,76
15,78
4,36
20,77
49,18
33,21
61,12
77,22
98,50
93,17
72,79
2,58
87,45
75,7
55,19
66,61
78,31
20,5
27,64
83,95
41,96
49,53
52,8
52,94
26,43
35,53
81,16
48,21
92,62
32,78
67,69
15,10
14,69
15,7
40,35
36,7
47,68
28,11
28,45
12,38
86,2
20,83
8,20
30,91
92,99
93,36
35,38
97,5
12,34
81,89
66,5
43,1
63,56
95,90
21,3
13,7
