col_1,col_2
61,54
0,11
70,13
33,76
45,94
47,64
63,42
72,2
87,67
7,85
81,14
12,13
12,59
4,25
69,69
60,41
40,37
42,94
5,21
30,58
91,58
95,25
82,45
23,37
30,10
60,100
92,39
12,39
90,53
62,88
16,69
5,93
92,78
31,37
9,58
87,50
62,63
69,44
87,84
72,88
87,39
59,78
3,63
30,91
63,32
15,12
36,24
35,53
94,30
14,87
95,84
63,50
50,50
29,2
74,89
91,82
96,61
80,67
5,77
3,41
94,73
3,14
100,35
84,67
32,84
93,47
2,35
10,100
13,66
66,3
8,52
5,100
80,88
34,29
5,97
60,39
53,81
53,4
73,100
42,64
28,40
51,95
28,18
7,16
25,18
10,53
1,70
96,54
98,61
0,32
76,73
27,74
45,98
28,42
88,73
27,35
71,80
93,53
64,30
15,74
83,69
58,76
87,95
70,57
79,86
2,39
44,31
55,100
36,36
67,69
40,67
99,91
24,84
47,87
82,32
28,23
73,45
52,57
36,58
25,51
50,85
20,37
60,11
63,11
1,49
67,84
78,51
83,15
6,11
43,18
12,43
7,37
56,38
61,6
35,61
98,8
11,7
52,44
95,41
6,18
32,2
94,72
29,17
88,90
41,29
55,58
5,2
7,29
82,85
15,56
98,38
92,8
8,29
34,72
53,23
96,8
61,93
50,21
11,40
79,90
35,76
63,33
69,48
38,98
18,9
85,72
51,48
96,79
10,78
20,94
47,87
50,73
93,3
83,8
32,84
3,13
53,85
29,47
2,36
9,100
1,43
51,52
51,45
30,51
71,85
16,80
34,11
82,11
66,81
2,45
30,48
15,44
3,73
55,73
37,32
83,16
51,24
65,87
81,83
100,5
94,96
90,100
20,20
82,49
41,38
43,23
89,53
9,99
4,55
86,87
72,78
86,79
97,27
84,12
76,75
24,91
51,21
29,94
24,21
36,16
63,52
1,57
57,70
17,77
4,4
26,15
57,34
10,69
26,50
94,45
98,49
95,23
96,37
18,7
43,43
93,56
26,24
14,74
52,10
77,12
48,55
14,81
68,91
13,24
47,31
49,6
96,66
13,27
97,91
97,2
17,65
61,46
77,24
7,70
4,32
36,47
64,83
81,61
49,92
0,7
49,86
89,32
79,60
82,30
62,84
27,69
60,97
52,66
58,36
23,86
74,35
100,50
68,64
18,83
76,48
60,77
10,33
3,32
89,35
22,42
94,12
28,40
57,30
71,55
21,56
67,9
73,79
19,64
37,25
19,51
26,91
94,89
42,82
79,78
10,76
2,74
89,14
20,33
13,43
1,21
59,28
35,59
46,68
36,96
44,50
37,24
44,62
36,30
74,43
22,69
39,46
31,79
14,11
25,36
6,86
0,23
82,61
14,29
60,46
66,54
85,81
54,94
10,99
79,26
66,34
30,56
16,38
93,30
88,40
80,61
70,77
72,47
80,62
84,31
29,8
64,83
35,13
2,21
71,20
76,8
6,61
3,26
19,68
57,63
15,60
32,29
66,69
43,46
53,0
90,46
58,63
96,44
26,91
84,79
80,99
47,64
47,32
25,100
30,69
19,23
4,66
84,19
88,72
77,21
87,58
77,11
75,58
31,17
89,14
78,99
80,22
91,3
26,68
19,81
60,66
31,83
70,62
25,98
27,90
44,55
93,90
19,86
78,95
57,81
100,18
8,27
46,10
34,83
0,87
59,81
87,39
54,20
1,53
36,80
39,85
55,84
81,20
67,91
56,64
55,76
70,20
81,7
72,77
42,2
3,57
52,23
16,43
11,16
30,63
30,54
46,13
55,27
14,29
13,73
23,43
90,21
85,32
50,77
14,12
75,60
82,24
80,33
56,68
16,56
69,46
12,55
31,3
11,65
20,68
97,98
36,72
80,44
33,72
96,100
55,95
72,94
15,84
56,33
29,47
77,96
16,84
30,92
59,42
99,51
60,55
50,47
91,81
43,40
32,84
2,59
38,15
66,45
46,32
86,27
6,63
19,93
44,63
82,49
64,73
2,39
12,16
91,26
56,74
35,30
51,54
97,100
56,10
94,49
58,89
86,62
29,9
51,96
44,89
64,55
15,10
22,6
44,3
89,2
30,26
59,49
82,98
9,9
38,69
68,39
8,19
45,4
35,19
66,26
90,7
38,33
69,13
58,32
45,65
10,36
19,58
88,94
35,22
76,68
35,56
66,0
12,97
97,89
70,15
16,16
14,20
22,71
32,37
8,4
33,44
47,19
70,16
72,80
82,48
31,26
89,15
55,44
87,12
56,88
77,83
17,64
43,7
95,80
78,59
58,61
24,77
79,4
90,54
87,84
87,9
61,62
79,46
10,90
28,91
39,88
29,16
11,46
88,81
37,60
54,65
84,67
69,35
68,20
50,39
87,49
85,0
45,72
90,54
35,76
48,34
50,1
2,39
18,83
85,37
1,46
76,86
16,9
70,18
73,77
75,24
40,84
42,82
100,55
17,38
88,72
85,63
14,11
29,25
52,14
31,97
27,86
84,26
12,48
99,69
73,23
50,7
14,89
26,5
67,67
50,45
67,73
22,70
58,35
32,23
67,63
3,77
10,72
89,59
71,20
44,33
49,10
44,87
81,35
1,34
55,94
92,19
86,83
44,0
50,75
83,79
61,92
77,28
76,18
76,83
3,99
68,37
91,12
32,50
99,58
15,23
63,87
25,9
28,68
60,74
47,99
30,72
51,90
8,59
12,91
69,72
84,4
53,73
33,35
77,38
32,0
58,32
91,54
78,38
3,92
97,94
23,30
51,100
95,57
100,95
64,29
64,61
74,24
55,55
78,36
27,90
57,5
63,93
47,60
88,54
35,47
48,21
68,15
92,97
15,25
1,41
66,15
45,74
62,53
23,21
89,43
68,52
79,33
0,3
20,46
57,48
28,80
78,92
19,47
38,31
21,90
29,98
66,94
78,48
14,83
91,25
9,88
68,21
36,62
94,69
17,99
62,42
68,30
43,4
48,97
8,33
35,60
6,13
78,47
29,22
31,45
76,100
6,21
30,52
87,26
91,40
72,62
100,66
85,81
81,66
57,24
61,96
92,95
54,36
76,91
49,64
75,31
54,1
24,21
69,65
100,1
11,46
34,38
85,72
54,99
23,88
34,28
10,39
93,100
67,87
76,83
93,27
33,52
4,6
7,36
14,58
86,33
18,96
62,95
38,22
6,36
53,32
27,97
56,53
44,17
40,25
54,42
44,87
90,43
1,18
53,48
14,89
7,5
73,41
76,20
86,68
81,91
4,54
96,50
84,77
2,89
25,69
24,25
64,23
93,69
44,50
99,85
28,62
7,88
47,66
73,21
90,100
71,2
65,56
75,73
81,33
33,8
5,40
82,68
28,61
33,81
52,92
7,17
98,64
57,32
95,72
83,8
68,70
43,98
85,2
78,1
16,2
85,29
59,61
31,73
44,38
64,74
67,34
67,62
8,0
2,49
92,95
69,92
29,59
93,98
27,34
43,60
2,73
92,85
64,13
17,70
59,96
15,76
81,14
55,94
63,59
27,90
6,48
5,73
44,10
43,24
90,64
51,9
48,62
39,69
77,38
58,23
72,12
29,75
12,12
90,32
46,3
99,39
26,70
45,74
6,23
9,64
47,0
51,12
10,48
68,71
63,66
67,7
31,76
92,12
50,29
5,2
8,74
50,76
8,57
11,53
94,86
27,57
45,77
33,32
12,73
11,42
66,68
93,83
5,88
22,22
26,41
72,99
86,32
84,74
54,25
24,98
86,99
63,12
77,32
85,36
27,68
41,2
22,27
49,100
52,57
12,2
81,62
49,17
5,35
90,11
54,3
52,47
40,81
1,22
94,95
29,43
97,86
89,8
44,72
0,2
10,91
56,39
42,87
6,88
79,79
43,48
67,32
63,100
43,97
50,5
37,69
68,64
20,73
14,91
97,79
0,95
74,26
29,37
77,78
72,19
24,15
16,7
87,30
94,15
47,63
30,1
2,12
53,94
32,82
99,83
94,54
67,100
56,9
28,28
68,0
26,17
5,79
59,70
23,86
29,3
88,26
68,54
19,14
85,33
46,85
21,11
39,29
2,85
24,43
64,56
42,7
100,11
44,25
10,94
56,49
1,60
48,7
21,37
59,45
92,13
40,9
4,70
53,26
5,29
50,56
19,11
69,20
37,79
36,24
55,10
38,26
78,13
76,66
69,66
64,40
21,7
37,1
56,88
86,66
8,30
80,20
45,4
2,13
76,86
93,83
1,59
47,51
92,88
5,100
54,45
5,1
84,69
92,98
18,27
18,55
84,8
83,25
90,13
49,48
71,75
75,84
11,70
57,92
74,30
65,70
80,28
72,80
29,12
72,57
79,83
70,14
38,94
10,15
46,31
53,4
55,19
70,81
25,46
72,14
59,31
47,95
31,39
50,1
28,16
24,51
25,42
