col_1,col_2
99,50
41,72
8,45
50,86
45,49
44,80
1,80
1,58
79,9
73,68
0,31
28,15
20,32
48,29
90,24
92,81
9,81
81,50
82,83
72,89
25,65
55,31
44,7
59,59
78,2
19,24
84,71
90,67
74,60
51,58
59,74
11,47
44,62
50,43
34,15
87,6
82,6
44,72
10,78
56,4
36,14
26,36
52,14
31,99
94,58
13,44
18,39
40,51
78,9
73,82
36,13
24,0
14,56
32,3
70,91
37,23
73,89
91,75
8,70
95,67
12,80
97,65
75,70
7,73
100,12
99,43
73,18
11,48
91,52
7,95
58,100
90,8
75,9
12,86
99,14
57,27
94,43
17,45
20,47
49,89
12,11
23,5
93,2
95,90
57,60
51,15
77,25
93,74
62,25
78,77
95,12
8,42
18,20
74,5
54,42
6,21
17,6
62,18
85,51
14,19
37,6
13,57
59,49
92,2
62,6
34,52
77,29
32,85
73,82
64,45
83,95
92,69
54,7
57,92
13,47
97,29
77,75
32,60
76,4
60,53
54,44
92,5
10,58
24,68
60,76
66,32
54,85
53,7
55,85
29,91
6,40
21,31
13,36
30,42
64,66
46,22
59,64
96,51
2,38
95,69
21,0
96,86
53,52
89,73
64,20
23,28
68,78
21,60
28,43
1,15
78,9
0,53
74,15
41,78
26,13
84,39
5,45
36,71
1,20
4,77
18,73
46,94
64,39
26,25
94,30
66,91
74,96
26,34
23,9
91,88
57,68
29,77
54,4
13,42
52,64
64,56
4,75
45,22
20,74
82,31
87,17
37,10
20,55
0,29
8,62
4,48
50,73
22,71
32,40
24,87
46,16
41,60
23,5
48,96
59,65
44,35
96,56
91,0
52,50
3,90
40,17
7,88
11,33
87,91
80,88
79,57
6,64
22,100
0,59
91,95
73,71
43,66
73,29
59,42
60,52
46,33
86,71
81,1
24,74
74,89
40,77
45,86
38,87
58,38
52,100
76,0
17,19
29,78
84,47
14,27
64,95
14,3
30,43
99,75
46,48
36,38
68,40
26,65
6,55
68,100
52,69
89,23
26,2
35,6
97,27
85,63
62,56
39,73
76,65
20,29
3,92
24,68
21,49
48,9
55,81
41,80
64,66
7,73
19,13
66,54
52,95
43,8
96,85
94,63
71,40
90,18
45,42
8,26
12,84
42,43
99,28
15,32
33,21
41,5
39,67
100,93
52,44
5,14
54,40
77,15
9,58
8,84
33,5
64,81
28,91
63,8
5,82
56,50
68,45
81,22
24,95
