col_1,col_2
14,44
51,62
18,17
27,48
53,64
86,60
20,35
68,48
41,56
42,19
35,54
96,8
92,6
17,48
73,46
69,73
36,1
33,34
32,92
87,53
23,53
11,40
43,50
88,90
81,41
15,49
28,4
72,20
39,90
90,40
3,0
37,65
14,0
84,29
98,15
34,6
12,45
20,48
68,14
72,28
29,40
51,70
81,46
45,45
36,65
17,93
92,32
1,35
58,85
62,77
16,35
78,54
75,40
35,56
70,52
97,84
68,30
39,54
88,56
9,75
39,11
74,56
82,44
54,99
80,5
77,76
2,8
31,29
36,61
60,39
98,76
9,35
66,7
61,19
20,50
21,84
10,8
58,53
36,5
92,43
88,28
9,76
2,56
19,59
15,70
33,14
32,70
24,33
21,21
72,39
12,88
65,23
95,18
54,73
40,11
17,82
13,47
50,47
86,58
9,26
95,97
8,44
79,22
75,24
16,42
22,48
91,8
100,54
14,39
61,63
31,29
16,37
49,6
68,43
40,43
62,60
12,26
46,33
91,69
71,28
82,50
29,47
54,64
50,74
51,62
25,3
88,92
52,42
89,43
54,62
59,74
64,63
92,100
39,16
86,39
31,84
100,69
72,89
0,17
78,94
77,23
84,85
85,13
45,26
61,99
76,60
50,9
63,46
0,83
73,47
41,21
2,62
47,85
56,97
81,33
97,7
87,73
87,9
40,50
14,56
13,95
83,53
10,64
67,33
12,35
6,46
20,83
1,18
49,11
96,57
95,95
28,44
14,24
21,31
71,89
19,46
62,82
43,89
35,61
37,23
1,76
17,22
18,87
28,9
60,91
94,15
16,61
29,88
9,61
77,30
20,88
42,41
10,23
19,100
51,48
64,77
34,31
1,16
40,91
69,16
95,20
8,63
76,22
9,87
92,8
10,94
5,37
16,62
17,94
64,51
23,50
38,83
38,98
54,89
92,12
18,3
6,99
9,44
59,97
100,33
52,37
38,73
64,11
84,59
74,32
61,40
42,17
95,37
9,6
39,78
11,89
17,97
46,56
92,15
54,54
14,97
36,56
90,37
52,64
13,5
69,90
74,68
38,94
31,3
22,0
49,1
74,51
84,79
37,88
69,54
27,43
73,72
82,78
66,33
37,72
86,97
75,14
24,79
41,84
49,86
11,68
53,82
21,71
78,39
73,13
99,91
29,33
78,32
91,23
93,37
29,54
6,69
42,72
33,47
2,40
45,89
19,76
55,63
55,4
83,26
15,1
73,28
17,40
3,94
16,43
7,89
73,14
55,90
82,35
89,69
82,16
70,41
5,12
45,75
90,49
30,66
59,86
48,0
24,75
53,22
68,100
18,85
16,70
23,71
15,77
61,60
49,15
62,90
28,87
42,21
97,29
3,74
71,18
36,32
48,97
49,92
74,63
51,69
37,9
36,15
7,57
73,4
44,67
24,69
53,58
72,15
62,51
30,24
30,85
13,25
28,77
69,100
89,83
74,79
14,15
34,100
92,33
26,71
62,54
4,0
33,15
47,38
65,88
32,4
7,32
71,29
98,91
82,56
41,9
39,10
90,50
85,100
25,15
14,6
30,92
91,84
45,88
96,98
87,81
81,42
5,12
13,32
90,48
52,88
77,22
94,83
53,3
62,21
32,31
43,67
77,76
18,88
34,47
23,49
54,59
92,98
30,54
54,4
4,82
74,91
33,12
44,44
22,67
97,4
65,29
63,17
64,0
0,29
48,35
41,68
53,73
26,6
33,93
50,84
82,65
37,80
59,69
72,81
32,55
89,89
61,58
22,19
98,97
83,45
27,82
48,25
60,74
81,70
37,55
57,49
21,28
26,12
9,11
8,86
36,15
75,1
99,75
87,75
3,73
85,76
62,36
62,86
60,4
12,75
65,80
19,99
1,97
7,30
42,79
47,62
56,38
37,96
33,49
32,92
48,6
24,61
2,81
5,69
93,90
12,44
50,59
93,83
12,35
11,72
99,65
93,64
26,32
0,98
14,68
41,9
58,60
26,68
83,67
16,95
1,9
34,65
84,59
70,40
15,40
94,2
30,0
66,89
97,29
18,42
89,83
74,2
77,62
78,24
0,48
12,25
70,12
26,25
92,23
90,43
36,4
12,41
84,86
9,84
0,100
52,60
64,69
94,78
100,52
78,52
2,61
9,56
55,38
59,67
20,92
16,24
88,88
44,76
53,23
62,63
38,97
68,9
13,89
73,75
93,32
28,35
92,46
14,35
79,27
66,2
54,43
53,89
47,5
36,11
14,87
59,61
58,83
74,16
76,22
24,13
83,49
18,17
45,47
6,82
30,64
96,86
76,42
38,46
67,92
26,16
88,96
28,90
95,80
89,96
41,78
18,60
29,7
97,11
54,46
71,1
64,62
62,20
22,69
73,93
11,94
20,97
97,72
7,78
31,76
85,11
83,28
20,82
72,54
24,54
84,57
89,69
64,91
96,66
75,70
74,11
62,97
100,50
97,50
20,83
28,15
71,13
15,78
66,71
59,69
93,27
39,93
73,90
67,33
35,35
70,43
42,98
67,57
19,82
36,23
62,3
91,16
88,64
97,15
83,78
96,44
37,87
48,10
60,65
65,65
8,71
2,49
71,95
53,86
80,1
32,84
77,73
95,66
66,93
34,19
3,57
38,16
61,83
85,53
69,67
15,13
8,2
85,87
70,78
15,94
30,70
16,91
84,12
51,42
92,100
29,22
11,53
68,0
27,70
19,100
30,58
3,94
28,51
85,93
10,85
92,66
2,3
65,11
71,74
65,88
88,58
61,64
51,69
95,32
41,67
73,9
94,86
70,61
83,43
96,28
7,18
66,95
49,81
24,76
61,87
60,49
91,92
53,3
42,70
54,86
5,99
9,22
48,29
12,2
32,91
42,12
96,78
44,66
21,98
98,19
2,96
75,76
22,22
18,7
11,29
63,24
92,64
18,24
87,82
64,90
10,34
68,13
7,93
23,85
85,4
13,33
66,3
95,87
83,36
80,25
6,13
59,30
54,68
97,53
62,89
80,91
8,100
14,48
68,42
39,85
49,66
15,53
90,73
52,96
47,87
68,88
45,29
50,82
64,69
76,32
5,69
96,71
60,78
94,95
21,50
34,93
100,85
69,15
65,38
80,84
13,35
44,32
81,53
78,52
50,69
46,56
69,60
89,4
54,72
19,4
20,26
40,26
33,80
57,8
41,48
9,37
78,64
58,56
82,18
39,66
65,92
23,60
97,44
8,62
31,39
83,90
89,12
22,64
100,95
4,4
39,55
96,3
70,77
5,99
20,45
72,70
62,90
89,32
8,1
20,60
1,47
93,60
23,31
13,94
47,78
22,76
30,87
19,96
61,33
25,17
86,37
8,90
59,88
72,100
40,12
1,25
1,11
35,59
95,63
27,89
94,86
79,38
24,8
64,17
55,5
37,54
24,89
61,51
14,44
28,78
4,82
48,3
54,42
19,88
39,31
83,57
65,53
3,29
29,66
40,99
58,73
46,41
31,48
37,9
12,94
97,14
20,13
91,6
77,5
28,93
35,48
76,29
70,35
14,34
41,28
54,64
88,87
72,12
85,68
5,82
24,62
48,40
81,48
63,44
80,25
35,88
82,26
11,51
83,45
72,93
70,26
44,59
42,25
96,62
6,55
15,99
97,67
55,85
57,92
16,21
49,70
63,58
34,13
56,35
5,68
94,45
