col_1,col_2
12,30
23,69
28,81
21,31
63,87
48,76
49,41
51,85
72,13
38,9
35,56
10,89
19,87
39,14
54,10
43,50
99,12
9,7
91,94
95,35
61,81
100,6
35,26
17,51
67,92
33,63
15,26
6,36
12,36
82,35
46,82
82,1
31,54
56,11
51,55
71,66
45,59
25,82
41,8
26,47
84,30
51,18
88,65
1,79
51,64
80,24
15,78
49,62
25,23
40,59
16,29
22,11
54,10
74,84
67,15
91,26
8,24
67,25
37,29
72,62
22,33
17,78
100,97
54,45
71,5
45,2
99,44
89,73
47,89
3,13
11,37
83,12
4,63
61,82
94,41
17,6
99,81
54,31
31,8
14,33
60,22
94,14
44,76
5,29
82,56
19,14
74,57
92,55
27,58
94,45
4,29
76,68
26,77
24,45
9,62
46,59
17,52
48,41
75,8
67,58
81,64
35,30
98,70
85,58
11,17
57,34
13,99
75,72
20,37
43,50
5,50
34,80
11,34
85,44
8,19
48,15
62,94
78,23
2,96
2,95
31,1
9,6
30,82
77,12
16,36
12,2
74,85
38,42
69,44
48,9
82,73
46,51
93,64
13,83
79,83
74,38
35,20
15,49
76,23
6,95
79,70
90,47
100,21
22,26
6,93
4,63
67,24
14,31
47,25
10,98
15,44
5,92
48,56
86,91
98,85
62,26
68,5
50,22
27,66
52,32
48,47
39,32
89,76
13,32
19,62
50,84
60,84
46,51
74,34
71,77
25,13
22,81
43,23
28,96
70,17
25,97
93,12
31,58
74,41
53,19
61,44
71,42
80,52
36,37
18,59
42,32
78,72
83,59
79,40
44,24
46,37
15,42
100,17
71,100
43,13
38,7
29,74
84,27
51,64
88,94
43,44
93,97
91,28
58,88
7,85
27,9
25,64
84,16
7,58
52,40
17,13
92,61
64,39
100,25
85,8
44,38
20,13
100,26
3,7
54,20
34,48
84,13
29,44
33,15
60,12
1,90
16,50
36,46
35,43
19,84
90,53
52,37
75,36
14,23
65,19
13,16
0,78
35,89
45,82
79,77
9,5
8,58
100,76
22,56
32,53
6,38
47,83
12,89
93,24
56,34
81,99
97,53
8,19
42,89
95,76
73,23
86,15
54,84
16,32
31,79
39,96
57,69
33,78
86,10
92,69
71,73
25,35
75,60
70,90
49,19
68,81
23,51
72,52
61,53
70,66
43,32
51,83
26,17
91,34
6,19
71,62
99,96
48,4
80,81
58,73
21,10
80,22
94,29
21,24
91,4
3,53
33,1
22,22
45,96
40,10
24,15
34,14
78,72
43,72
65,50
99,41
83,78
82,75
0,26
82,69
54,51
44,3
56,60
79,0
78,17
2,93
89,45
36,16
10,88
66,59
1,29
77,94
74,21
95,78
2,52
98,55
1,87
84,51
45,17
15,5
44,46
55,79
9,50
60,14
24,83
29,4
0,17
36,59
99,96
29,24
13,1
34,44
4,56
82,43
24,51
20,42
17,68
91,13
16,22
29,9
39,77
55,5
80,53
82,12
45,71
63,42
2,38
31,74
5,58
90,95
52,20
5,78
31,81
90,3
65,99
55,60
98,86
87,10
17,12
22,75
54,16
3,59
71,68
86,36
56,81
36,39
50,6
94,15
2,69
88,31
64,41
55,100
73,74
45,93
81,81
60,71
10,47
61,88
64,22
55,77
48,92
82,2
83,58
99,84
0,64
9,33
54,14
79,83
87,98
66,7
19,11
92,91
15,31
29,16
39,78
2,90
55,85
82,1
7,94
25,65
19,51
81,4
70,9
84,42
78,95
75,87
71,86
84,65
84,5
47,49
82,63
89,42
86,64
86,83
100,40
28,70
28,18
2,33
95,70
87,32
53,96
46,53
65,71
86,51
69,48
35,12
99,69
18,89
62,75
79,84
73,68
42,12
58,69
11,98
11,61
43,10
88,30
58,14
71,99
36,82
51,41
23,8
63,21
88,6
8,61
71,73
4,61
67,28
13,66
21,68
84,41
27,44
89,57
78,23
29,35
59,37
18,64
37,97
61,41
56,59
24,73
30,95
85,53
20,86
57,60
22,7
22,19
42,44
43,85
70,18
66,3
41,100
76,4
27,80
10,5
72,67
37,3
34,85
