col_1,col_2
3,13
25,68
87,21
41,72
48,16
44,67
83,10
16,10
2,55
24,31
80,75
94,75
98,72
51,24
18,37
78,68
65,46
93,66
36,80
75,26
17,22
63,77
29,22
45,75
42,73
3,54
6,90
77,46
52,73
11,35
95,41
51,40
72,35
67,47
35,59
66,26
57,22
74,93
83,1
47,35
40,87
38,93
88,0
84,49
63,79
97,33
67,79
82,80
30,26
26,34
98,39
62,61
22,62
84,7
51,91
13,20
90,7
68,64
77,99
67,80
23,97
97,86
71,83
15,41
69,91
70,43
39,77
19,38
66,67
12,11
18,52
10,39
9,18
45,12
42,84
1,42
26,35
50,70
98,30
51,88
14,49
15,31
11,81
0,56
51,52
12,8
42,59
89,39
41,36
52,62
11,13
55,25
23,27
52,7
85,49
66,42
38,81
36,82
64,50
29,35
17,73
32,75
94,53
58,16
44,79
4,38
36,3
21,27
32,26
38,39
93,21
42,22
41,7
14,21
5,46
90,36
96,57
100,18
57,53
3,45
100,2
3,1
54,61
99,59
63,33
28,90
75,43
82,8
10,37
37,25
11,74
100,56
8,51
81,47
62,47
86,95
42,3
70,55
42,53
29,44
88,62
86,72
77,46
3,13
21,30
60,37
79,16
37,9
26,10
23,48
54,87
43,83
95,35
100,0
86,44
57,90
55,1
16,29
14,31
62,19
47,30
57,40
61,40
35,23
34,89
70,13
5,24
16,10
14,40
21,16
20,36
78,13
36,36
28,72
87,73
3,1
29,95
84,68
60,92
35,91
94,10
30,64
41,33
66,13
43,19
95,31
100,71
95,90
91,60
94,48
34,30
88,93
61,46
69,26
75,66
54,65
8,9
75,11
94,50
25,2
7,4
88,76
59,15
1,39
31,81
96,9
61,25
64,27
20,15
54,13
80,99
84,56
69,50
80,12
38,69
51,69
14,10
40,95
74,77
61,37
55,19
57,9
95,63
63,60
97,23
43,75
13,62
15,100
78,58
71,98
14,0
31,72
77,87
70,3
9,26
84,26
71,67
65,30
51,82
94,89
49,76
56,8
24,77
72,9
54,5
46,86
21,70
24,81
84,94
58,93
96,75
54,2
76,71
98,96
91,69
79,83
1,87
94,100
72,85
65,97
16,63
38,67
40,4
20,3
87,33
86,83
47,87
95,31
59,3
54,15
54,100
40,63
33,63
17,23
20,8
59,12
77,87
14,43
12,39
10,52
17,53
3,62
10,37
29,5
66,22
22,66
65,86
60,99
20,80
7,70
17,16
11,17
92,79
42,49
90,48
23,7
58,19
76,17
3,13
19,24
59,59
84,77
12,63
72,31
41,30
81,35
58,86
45,83
84,97
52,40
74,100
50,12
47,87
16,81
35,62
4,70
72,80
91,75
8,75
5,31
55,31
52,12
92,14
10,97
63,31
55,27
68,45
26,43
59,25
10,80
92,78
17,45
90,82
18,65
51,24
21,33
73,1
88,85
53,96
58,73
11,76
12,16
16,57
65,63
80,94
28,5
91,70
58,87
25,25
76,13
14,27
31,16
21,0
48,4
73,90
55,61
84,73
15,6
22,2
98,44
57,30
59,78
98,72
7,94
82,98
4,40
94,93
88,70
98,95
94,81
73,1
100,76
99,68
79,40
66,78
31,61
79,80
22,75
55,20
94,54
27,15
94,99
39,55
15,92
22,74
53,97
14,76
47,49
97,50
59,28
88,34
3,25
73,84
35,20
92,58
19,83
54,54
20,8
53,73
77,58
4,15
21,16
74,35
48,13
92,62
57,21
68,16
22,69
81,43
68,76
62,51
5,66
16,92
51,12
57,25
66,49
92,72
62,39
64,24
99,55
90,38
0,86
34,32
36,53
81,68
74,36
59,13
9,27
20,43
50,41
42,19
26,44
10,54
89,63
38,85
16,24
75,50
92,77
59,41
42,85
49,16
47,63
16,59
91,68
93,33
52,90
15,16
86,32
47,65
98,66
40,75
78,69
87,55
41,55
37,7
71,92
42,24
32,55
58,31
27,79
16,44
74,44
57,1
5,24
9,15
1,38
31,0
0,41
67,79
0,71
43,36
64,15
12,25
40,55
47,84
13,53
85,7
86,91
86,89
32,71
70,2
48,71
37,50
51,30
98,27
7,56
21,9
95,14
18,92
86,39
100,40
87,21
40,59
34,86
63,98
12,15
64,7
55,41
44,78
69,92
27,81
25,67
64,10
73,56
95,34
93,18
86,85
70,84
82,83
13,21
12,72
51,30
1,84
65,46
49,48
21,18
52,98
21,71
46,87
70,59
37,15
63,25
3,63
22,30
10,96
60,56
30,80
25,90
62,53
71,19
82,59
11,27
98,82
29,57
82,30
72,16
62,47
0,57
90,14
31,34
16,26
87,33
14,25
65,68
6,24
31,36
82,12
73,20
95,81
42,64
41,75
11,64
93,61
71,14
25,39
27,9
48,42
76,16
61,61
77,23
12,83
100,44
49,64
61,26
91,6
76,93
42,69
26,93
67,96
76,54
38,74
97,70
18,42
67,86
14,22
51,87
98,20
52,13
42,87
56,37
76,13
17,5
55,1
40,17
80,35
54,34
93,23
91,4
54,23
68,34
41,35
40,97
32,100
62,89
17,40
90,4
77,36
43,73
66,20
97,87
22,31
36,5
5,85
25,48
52,58
12,0
87,68
12,28
82,29
35,40
84,40
92,29
99,96
63,68
6,33
20,72
26,47
