col_1,col_2
52,5
10,74
16,71
97,56
28,83
91,30
22,23
65,100
65,49
43,46
19,39
0,2
63,12
6,48
20,24
16,59
43,36
68,75
92,81
60,85
12,0
62,15
46,6
72,61
64,8
11,16
65,71
90,80
43,42
66,51
71,87
68,87
51,85
5,12
28,96
24,34
85,68
35,9
49,99
49,30
90,65
1,98
2,29
4,3
54,7
92,60
54,41
20,29
98,36
48,11
43,20
18,85
11,33
97,81
7,81
70,95
16,54
56,10
7,21
42,96
2,83
25,1
61,6
24,66
40,34
23,81
55,13
93,25
70,18
84,68
19,59
71,12
14,40
7,74
2,91
48,12
69,95
17,7
90,93
4,28
65,11
59,90
43,55
76,89
100,12
85,94
21,11
92,49
96,2
82,17
10,92
71,83
32,68
31,6
72,25
31,15
89,29
5,50
73,10
10,9
59,9
92,85
29,94
18,73
78,1
88,56
24,88
90,14
2,65
89,70
44,58
32,98
20,8
74,24
1,75
77,87
43,73
48,60
44,56
21,29
67,65
88,44
39,54
38,33
23,18
38,58
81,34
28,6
39,79
79,87
57,53
97,74
64,45
68,65
92,80
33,76
17,48
38,97
22,37
29,70
88,51
6,2
77,98
24,98
49,19
2,19
74,83
81,25
65,81
50,25
82,70
94,5
9,96
53,96
49,46
43,43
30,87
53,89
78,51
14,65
47,36
38,51
40,82
83,14
83,2
67,92
98,27
25,93
96,29
85,64
66,16
23,51
63,14
68,41
99,0
43,92
84,39
60,59
50,63
37,26
47,90
75,3
42,60
71,91
39,32
84,60
16,77
98,58
28,86
82,85
47,38
23,16
1,24
4,3
22,14
2,63
2,60
18,91
67,91
89,76
82,6
29,38
83,79
62,88
17,10
12,44
74,73
48,19
96,59
62,73
56,8
80,35
78,27
62,2
89,19
3,6
8,17
8,36
2,66
78,52
76,38
86,98
75,41
50,38
84,23
63,29
62,6
61,57
21,78
98,64
99,27
35,30
2,17
9,96
43,12
50,29
38,90
33,97
29,85
89,38
56,84
26,66
14,76
64,69
18,97
71,18
50,25
5,0
90,69
9,88
15,38
86,4
40,89
21,86
10,14
36,92
16,75
41,26
49,30
50,47
85,61
2,23
55,94
37,32
59,80
17,7
54,95
8,29
63,3
21,38
46,43
96,12
54,49
15,12
39,39
3,90
11,55
23,1
57,26
21,92
40,39
66,32
64,78
72,87
22,10
18,12
47,75
53,20
6,38
84,44
32,39
54,59
69,28
14,67
16,62
88,98
35,6
79,6
47,0
18,2
37,46
49,86
62,51
73,98
91,68
55,53
79,19
28,8
95,35
60,69
90,93
2,92
2,5
2,90
11,5
21,28
26,51
85,9
18,21
8,97
66,47
24,83
96,79
73,82
41,15
30,8
95,26
28,95
60,72
21,66
39,19
5,2
22,74
41,30
76,30
32,14
23,21
97,53
15,85
13,59
42,50
27,91
48,71
26,69
62,58
38,10
20,17
18,73
49,31
93,34
5,34
88,53
20,53
42,99
29,57
1,27
32,51
8,9
50,90
6,38
21,6
46,25
100,87
44,19
93,73
12,25
3,61
75,18
64,78
60,34
20,3
49,50
73,36
89,97
58,16
94,18
33,93
91,92
81,50
70,76
22,66
50,81
6,74
42,57
69,53
30,70
11,61
24,67
17,50
16,68
10,87
35,42
56,35
7,94
54,100
64,23
10,16
29,44
7,66
56,27
75,88
5,56
66,99
6,24
4,56
49,2
49,77
4,57
55,44
24,39
25,63
34,0
100,47
33,52
63,93
47,27
90,70
37,69
64,96
35,5
44,58
50,22
94,76
46,33
27,62
53,15
46,33
81,59
89,79
34,23
19,65
33,56
40,97
58,74
53,65
60,7
10,91
95,39
14,22
45,53
99,87
40,97
67,62
32,16
97,86
91,96
84,89
61,59
10,5
97,75
17,19
35,14
58,6
96,51
58,65
32,39
80,73
98,19
74,60
42,74
55,29
16,32
50,28
13,42
36,29
25,4
37,42
39,78
54,63
58,90
32,70
17,19
33,30
57,31
51,1
43,36
85,39
24,67
36,88
32,79
58,4
35,60
77,28
45,15
70,31
0,91
25,63
12,1
39,20
63,12
29,100
4,71
12,54
87,73
40,93
20,13
90,93
51,88
67,47
61,94
21,3
99,66
93,14
19,30
4,68
92,17
26,2
14,23
15,9
89,85
30,40
48,7
46,77
79,73
15,14
63,57
93,100
18,59
75,41
39,42
40,35
71,98
81,1
82,69
10,89
20,58
39,60
18,75
49,12
51,38
43,32
14,43
75,32
79,71
0,82
27,87
11,18
