col_1,col_2
3,62
79,85
39,34
60,36
98,51
68,33
6,70
92,89
68,48
40,7
64,83
89,5
70,7
16,21
60,89
86,20
6,48
93,63
30,81
25,49
51,66
23,38
11,31
30,86
79,21
24,56
70,80
31,66
5,9
9,15
100,19
56,39
77,19
65,89
11,68
33,3
26,98
73,97
50,26
91,22
34,17
100,50
54,73
48,60
48,49
74,56
8,87
78,33
26,36
98,49
3,100
62,14
6,35
28,2
2,39
79,37
30,20
7,83
61,42
45,15
70,13
49,98
3,16
76,35
12,53
39,35
38,13
39,13
10,29
46,17
10,67
85,67
60,69
32,81
39,85
48,15
26,85
78,66
38,29
3,45
61,71
58,0
7,19
22,48
2,72
39,66
90,20
89,66
65,97
56,30
72,76
66,66
24,25
37,68
37,47
4,91
82,22
49,17
94,48
23,37
69,2
95,9
79,56
89,87
93,61
85,83
0,20
24,41
90,61
62,74
69,22
5,86
10,25
83,0
91,93
36,85
79,58
6,45
11,95
43,84
40,97
86,65
32,49
59,33
9,59
79,7
62,33
81,25
13,84
43,78
97,66
89,37
93,65
57,94
97,34
73,11
25,37
66,90
98,77
37,25
66,97
100,87
42,77
60,1
43,85
85,48
94,88
42,69
11,96
63,81
40,56
57,72
73,53
49,50
49,81
87,63
95,72
22,41
82,53
95,27
95,18
33,24
60,10
96,70
8,17
75,33
92,91
15,85
100,55
35,64
45,22
92,34
18,82
47,56
7,12
86,16
80,6
69,4
36,64
73,43
19,53
63,45
57,55
28,67
54,44
100,40
28,65
21,99
30,7
21,49
34,74
67,20
65,47
88,18
91,52
66,10
56,87
5,88
6,66
77,85
23,65
93,55
97,38
6,18
64,89
19,81
24,85
14,49
58,15
45,57
57,70
92,76
64,38
85,85
64,46
91,84
26,96
53,9
80,41
87,45
16,0
6,94
77,53
34,97
73,91
42,42
71,60
92,68
73,36
45,67
44,24
80,82
24,11
4,63
79,76
94,71
21,20
71,77
98,70
91,69
10,61
80,20
8,50
12,3
41,92
86,24
16,29
12,8
45,31
62,89
74,63
11,71
47,54
44,95
0,39
73,56
32,88
67,100
8,84
100,78
35,81
76,69
52,20
87,15
66,99
18,74
81,51
96,65
82,56
33,24
33,90
72,16
63,66
85,75
22,50
42,1
25,91
47,83
46,49
46,23
44,83
93,79
25,8
15,53
41,3
58,73
56,85
96,69
60,1
73,36
10,99
59,40
10,38
0,52
65,78
17,84
98,66
31,64
26,22
7,5
40,92
13,31
92,38
7,24
48,85
2,79
11,18
87,32
6,30
41,8
83,31
1,68
68,47
5,54
77,4
62,31
99,16
32,38
77,52
40,9
69,35
100,55
44,21
62,60
81,74
52,32
45,76
17,38
94,18
55,2
62,29
30,87
99,74
89,66
11,64
31,94
9,66
67,77
61,80
40,25
95,46
9,30
36,57
85,87
19,23
99,6
95,34
2,9
74,43
67,12
45,74
9,91
38,35
76,85
47,12
43,66
4,53
60,79
6,75
76,30
55,12
28,64
76,33
48,52
34,53
37,14
53,55
40,38
73,72
34,58
36,75
51,11
63,80
11,79
81,45
40,48
19,11
55,1
81,13
37,91
94,96
98,1
3,92
92,77
58,58
51,4
79,30
5,27
79,30
86,8
79,45
17,15
60,85
34,45
34,29
72,39
10,89
10,82
94,13
9,2
86,16
92,66
83,88
31,76
61,83
71,79
1,39
52,46
50,26
54,51
13,50
81,68
94,65
83,4
81,36
2,58
64,69
3,61
93,79
24,31
56,86
25,36
4,47
39,2
17,93
21,43
53,13
5,21
90,94
6,42
15,70
1,6
81,4
92,45
25,30
19,43
0,5
49,77
52,54
1,53
7,1
51,21
82,68
5,38
57,89
90,55
45,30
70,55
10,62
48,5
59,88
94,2
76,53
58,75
80,60
80,80
76,66
17,55
94,67
6,24
65,38
81,75
43,6
71,87
71,2
80,10
83,19
39,69
43,98
54,97
62,12
4,31
51,40
9,58
51,37
31,83
59,14
55,25
19,93
37,26
27,49
18,100
19,4
8,42
70,36
14,38
35,54
89,52
87,31
65,25
9,15
37,96
85,2
42,5
28,12
10,0
98,30
56,93
30,50
6,76
34,8
83,13
3,51
18,77
8,57
58,95
13,50
20,23
81,63
52,75
73,9
86,16
49,31
54,79
62,80
49,35
28,85
73,62
5,49
70,61
12,26
68,28
89,64
61,52
50,60
97,33
10,61
6,91
98,81
17,47
2,97
31,13
31,83
49,92
91,96
87,92
18,58
53,93
57,83
21,5
82,6
66,97
6,70
49,6
52,83
88,64
61,39
73,57
61,47
81,49
10,65
44,1
99,67
59,13
24,22
54,30
17,40
64,89
45,53
51,63
56,30
68,24
77,46
47,90
81,65
45,76
9,88
1,44
19,39
13,27
92,53
81,42
12,8
89,4
73,48
98,78
29,85
98,5
88,37
57,55
11,68
47,86
41,100
66,89
96,29
60,75
30,31
2,0
11,19
71,41
45,50
59,13
69,9
2,2
27,48
9,17
15,39
1,16
70,25
86,94
88,96
22,5
66,19
98,27
45,70
87,0
57,29
87,32
37,42
75,48
57,98
92,52
13,55
27,76
39,26
86,8
42,4
37,45
61,56
1,67
66,13
80,85
37,69
22,18
82,85
2,3
48,87
56,85
16,38
57,80
26,28
22,5
68,27
79,74
17,31
56,47
69,77
51,57
4,3
47,10
89,11
70,81
66,26
68,69
28,70
98,85
97,87
71,88
22,8
4,60
41,97
65,92
24,95
93,86
54,99
74,75
58,66
10,72
74,31
44,75
54,74
70,84
52,74
75,58
68,90
45,19
80,6
20,69
5,70
42,52
27,58
40,45
90,0
99,6
84,13
15,48
56,48
65,64
63,36
27,23
65,7
7,30
79,4
20,35
16,90
12,70
27,34
70,53
97,82
48,86
81,90
47,46
72,32
73,87
83,18
11,31
2,99
29,2
54,27
13,98
3,90
88,75
81,59
5,34
75,45
56,13
86,94
75,58
59,2
71,20
74,83
67,81
87,66
21,2
43,68
0,68
40,18
80,31
28,63
51,19
48,30
94,24
5,99
66,35
79,12
93,52
88,71
29,47
38,78
75,8
43,46
42,15
63,80
35,87
8,59
55,10
3,35
62,100
21,49
66,23
31,27
28,96
63,64
49,85
86,22
48,15
53,85
38,100
76,31
90,2
57,9
50,22
12,38
6,96
89,19
18,46
70,13
64,38
30,76
42,65
13,20
48,14
61,73
7,28
52,98
73,36
46,66
48,21
62,98
79,42
52,72
1,79
36,35
69,45
42,96
65,37
54,32
65,56
11,99
49,60
81,48
15,84
24,56
57,95
28,37
4,27
35,8
17,70
43,35
0,81
80,99
30,70
51,37
76,40
87,89
14,26
7,52
36,87
15,74
64,85
42,57
84,32
60,53
7,70
5,42
54,15
43,54
94,70
95,12
96,17
72,50
1,79
1,60
86,71
73,54
50,58
54,71
75,63
59,93
12,70
27,35
95,54
26,4
49,62
12,58
52,36
12,93
94,50
29,93
62,49
43,64
62,89
24,2
32,10
16,26
86,31
83,12
28,86
20,23
19,69
91,68
8,17
52,62
87,78
20,70
22,18
31,10
57,38
73,82
58,53
79,57
80,81
16,97
6,51
87,6
21,67
95,7
100,47
89,9
2,0
48,35
59,19
60,3
1,76
78,84
99,64
29,49
47,20
17,50
69,86
9,28
41,70
26,69
57,8
93,63
12,56
96,45
82,85
95,28
71,23
87,71
42,41
45,35
18,11
41,65
73,68
85,31
2,32
60,4
45,41
23,31
50,46
12,7
96,29
90,18
96,15
21,58
31,53
15,83
74,37
2,20
71,68
76,51
9,47
98,57
78,25
27,43
96,99
15,8
100,73
22,51
76,91
87,17
95,79
71,55
21,86
30,1
80,89
73,72
31,29
22,80
29,89
57,25
4,88
97,0
37,3
15,91
47,57
8,6
83,53
31,25
61,17
18,65
82,30
55,24
39,77
8,60
50,58
17,34
2,74
59,0
32,2
2,0
35,82
13,24
89,10
89,100
24,87
60,7
49,22
77,0
85,91
47,86
51,69
92,78
22,53
55,61
3,82
96,98
3,16
89,16
42,32
76,61
96,99
43,41
57,31
39,10
22,84
92,95
78,6
35,3
18,61
41,33
30,26
70,63
3,38
0,99
98,0
27,5
1,93
7,15
89,64
21,66
50,8
66,29
72,65
29,48
35,71
36,91
99,21
57,23
87,57
87,32
8,72
56,23
63,0
14,1
90,24
53,62
4,24
