col_1,col_2
15,9
48,68
59,74
28,60
4,12
15,3
65,3
83,89
9,89
96,11
87,76
57,79
89,95
93,64
61,10
87,47
83,33
57,27
40,1
93,31
67,62
5,12
22,78
34,82
3,5
76,36
4,38
62,65
92,28
18,56
85,96
31,85
5,42
47,82
82,25
6,74
30,11
30,49
27,9
28,62
77,70
92,79
57,92
19,51
29,58
17,8
2,59
5,53
37,97
10,75
12,43
33,89
47,10
82,65
40,68
27,69
15,24
57,75
38,10
21,56
26,74
95,69
40,39
35,67
94,21
36,69
45,5
22,48
58,87
57,63
87,69
49,45
35,85
7,51
5,6
49,48
85,45
54,29
66,4
1,18
82,67
32,65
29,16
68,58
63,41
22,19
24,92
57,33
9,64
86,20
25,88
74,41
80,11
63,75
22,35
14,71
0,77
27,65
16,15
7,56
66,81
27,89
54,55
54,41
20,68
38,64
25,41
37,2
46,41
69,68
92,66
65,8
20,1
27,18
20,41
34,98
87,74
57,58
32,60
3,18
17,70
18,50
8,79
80,17
75,24
72,19
7,39
80,21
45,22
59,87
76,61
6,30
58,1
24,42
77,82
2,36
98,32
95,80
40,72
28,66
1,39
85,34
42,30
61,48
83,30
77,42
81,49
40,52
50,58
44,65
45,54
13,21
63,17
98,14
48,53
64,99
12,26
28,41
61,52
2,13
88,17
80,91
33,20
36,75
23,43
20,50
68,6
13,58
21,56
20,76
83,14
69,81
100,66
77,38
6,35
38,8
94,77
16,63
82,39
59,1
55,82
20,15
52,32
15,73
93,88
8,84
94,89
41,49
2,37
9,4
74,43
32,68
91,31
40,47
10,26
30,42
23,29
77,19
84,47
12,22
4,5
35,34
44,19
21,45
82,99
49,3
10,73
41,5
29,56
97,74
97,92
27,81
23,28
31,21
15,90
87,97
79,20
38,68
65,20
31,91
95,34
78,61
27,53
87,48
38,6
71,99
87,18
40,14
92,84
7,94
49,92
40,57
82,100
42,94
34,10
80,34
71,78
70,30
83,97
38,54
44,100
20,2
30,76
79,23
33,92
33,16
86,81
100,81
69,19
63,64
67,32
25,24
77,13
75,16
85,58
33,30
56,53
65,17
92,33
34,58
69,22
64,79
77,73
64,59
26,31
14,75
17,82
36,21
100,36
100,51
7,92
53,68
71,11
25,12
79,30
83,83
14,36
39,83
10,39
100,77
98,34
69,14
46,85
98,52
99,20
76,49
94,86
96,13
30,74
27,18
51,60
69,29
56,48
25,19
93,54
2,65
99,86
43,90
93,23
38,7
9,66
18,44
65,0
49,7
79,58
4,58
89,5
5,41
76,84
57,27
72,11
97,16
70,80
7,67
73,33
29,0
59,36
69,28
45,65
84,47
26,100
69,70
78,73
15,25
81,21
27,61
25,44
59,92
63,41
75,70
42,23
74,17
75,95
8,17
0,20
9,70
72,62
85,93
32,35
68,80
80,12
3,15
38,53
64,37
49,25
3,15
57,100
66,92
39,63
43,50
73,66
72,9
82,67
79,16
95,31
32,79
93,78
36,58
34,22
97,91
35,99
40,32
15,2
62,40
87,33
96,99
85,84
71,44
65,21
85,10
39,91
21,9
83,14
53,44
50,71
47,54
55,98
0,46
8,51
10,20
52,8
2,6
91,18
82,4
33,94
33,61
36,79
46,11
46,18
78,26
45,96
85,94
46,32
58,73
98,100
87,54
51,42
53,30
100,35
7,46
