col_1,col_2
3,78
44,92
30,57
20,93
84,79
57,77
48,77
21,15
3,81
93,37
33,97
74,96
2,19
86,4
83,0
96,36
91,29
69,31
55,81
94,87
88,2
18,25
97,24
55,98
5,75
7,83
3,44
6,43
53,75
1,47
48,93
68,0
48,26
85,81
58,10
53,81
8,18
69,100
50,9
0,30
1,42
97,49
60,21
48,60
19,48
5,52
93,83
69,11
17,53
14,96
100,65
82,13
46,36
3,6
26,24
64,83
30,61
34,54
60,0
38,24
52,37
79,46
48,51
39,33
0,26
38,93
76,53
23,95
64,65
34,24
91,2
78,50
80,89
43,48
29,65
2,89
10,83
40,99
68,1
10,98
58,19
52,95
56,58
10,4
74,15
25,98
50,93
26,98
33,91
71,22
19,96
81,100
95,75
34,79
4,32
95,25
99,88
90,53
96,67
16,57
24,94
6,54
5,51
0,82
88,50
61,61
91,60
58,38
4,14
30,81
90,40
65,27
4,29
43,38
43,45
28,41
17,3
88,94
81,57
4,78
3,8
78,62
25,48
94,50
6,77
32,67
79,35
49,29
32,85
4,83
44,71
98,62
19,0
40,57
13,36
73,70
60,23
29,94
80,16
35,64
28,4
25,13
22,12
75,10
89,6
38,75
49,75
36,10
87,50
83,85
50,2
1,19
82,14
55,63
73,76
60,59
61,16
61,3
71,0
93,64
33,5
65,20
56,50
99,53
48,62
53,15
46,71
98,80
74,63
29,78
95,90
99,0
41,21
75,27
26,65
61,79
91,87
20,91
57,3
53,25
4,73
44,44
100,1
75,86
13,7
40,89
33,28
84,61
9,79
48,66
38,67
17,81
67,88
3,71
15,93
95,76
94,14
48,67
49,20
57,90
5,33
36,31
25,19
8,20
63,19
69,25
38,82
65,5
9,14
11,55
51,26
65,95
72,92
95,37
11,1
76,67
76,1
8,14
31,20
83,57
96,24
27,3
60,92
32,74
31,46
56,52
3,85
59,46
43,88
29,67
77,99
18,88
12,6
77,49
74,48
43,64
88,96
95,82
20,45
70,60
55,83
95,5
4,71
43,37
67,86
70,64
39,41
73,98
49,39
24,97
75,8
84,49
16,65
90,63
46,83
75,84
99,57
29,5
76,52
17,11
57,68
45,28
39,14
45,88
19,34
35,71
75,71
24,25
55,63
6,55
37,54
42,64
77,51
16,17
90,29
51,82
21,5
21,38
43,76
78,78
56,41
12,35
11,13
10,51
70,3
42,29
56,69
97,28
11,80
89,57
48,91
61,19
6,22
18,86
75,47
20,9
39,18
69,95
55,22
61,0
7,52
6,40
45,45
70,74
39,61
60,91
2,84
62,99
78,78
45,13
22,88
34,25
38,57
99,73
4,6
70,100
22,27
49,88
10,71
99,23
89,47
61,20
79,2
43,82
22,14
75,39
70,81
70,15
91,45
16,0
51,41
56,60
86,54
83,78
33,81
7,84
21,29
53,17
53,100
62,98
12,3
17,58
86,77
78,51
24,40
32,18
25,97
99,51
76,36
92,78
63,86
84,70
30,24
36,50
13,86
61,43
46,38
48,51
81,99
68,72
77,63
73,27
98,14
45,77
12,40
43,90
99,22
58,2
23,52
87,99
34,76
11,21
72,76
82,25
83,51
53,86
53,26
82,68
17,22
90,29
38,30
70,13
95,100
28,72
31,49
36,8
60,29
92,17
93,5
50,67
54,56
85,19
28,63
62,81
34,79
39,60
71,74
50,31
68,74
65,84
67,17
58,40
40,0
1,61
32,19
81,9
82,98
7,48
47,13
74,20
1,20
85,93
53,56
27,76
34,35
81,21
77,47
51,53
11,40
63,52
55,77
7,26
57,80
13,48
96,43
9,41
89,44
95,90
7,56
97,54
90,45
2,6
36,18
25,7
99,85
17,75
33,43
96,38
24,24
3,73
90,31
67,80
73,56
99,78
24,12
20,41
28,74
61,7
68,86
75,76
36,32
46,27
39,72
23,85
16,38
84,43
39,15
11,30
29,89
37,85
11,28
90,3
38,39
89,3
27,100
66,25
41,70
41,31
68,34
43,46
59,30
21,16
94,81
64,49
24,58
12,98
30,90
25,4
54,42
43,36
50,87
18,73
36,85
16,64
48,61
58,20
44,0
6,22
47,27
71,28
88,63
85,83
60,57
78,1
65,99
62,61
47,77
74,84
13,99
31,35
80,56
64,50
89,81
55,64
20,45
21,93
62,97
7,37
94,16
62,45
50,4
85,34
79,100
7,60
70,96
14,47
50,52
30,80
95,58
88,48
27,4
64,97
61,34
82,0
11,51
77,22
24,80
94,67
43,66
56,99
15,34
45,44
40,79
47,69
89,51
36,26
83,43
96,33
4,34
40,49
56,23
80,49
17,65
57,19
62,88
10,8
11,72
64,40
99,45
16,17
0,1
88,61
2,90
50,65
62,94
86,46
40,82
77,15
18,55
26,90
42,18
40,40
58,22
22,7
81,9
40,49
95,63
42,5
50,40
100,51
60,1
45,23
93,94
45,26
45,41
51,99
95,36
34,9
83,70
25,67
23,81
10,40
88,19
55,2
18,74
80,55
31,91
22,38
1,86
64,43
87,100
46,39
22,34
22,72
7,16
7,8
11,82
46,66
27,80
84,77
37,6
0,2
48,63
84,4
6,75
99,40
24,42
1,2
23,7
4,27
84,42
35,9
18,61
2,95
68,59
82,78
83,72
7,44
63,98
79,88
52,74
82,84
62,50
62,6
44,15
9,43
31,0
3,64
58,22
94,17
19,63
77,5
56,44
31,93
32,13
83,97
10,62
36,51
38,47
2,0
53,87
86,90
17,27
38,89
7,65
66,12
30,100
15,29
42,28
44,26
38,60
4,72
2,1
67,85
64,99
56,54
55,73
77,19
63,33
37,79
25,53
68,52
19,58
46,15
1,82
68,70
42,68
20,40
56,54
17,16
25,59
42,16
47,6
9,69
52,13
9,41
37,61
8,91
3,85
86,62
98,57
78,22
3,23
55,38
7,69
89,42
21,38
55,92
42,75
60,86
73,96
11,67
36,35
29,12
92,33
79,67
100,68
99,97
43,30
28,37
95,21
76,0
9,93
34,7
38,97
0,94
97,73
50,16
56,83
86,37
59,99
93,93
1,16
61,31
23,62
32,63
3,62
64,44
22,39
18,91
16,20
85,96
41,11
22,24
8,2
29,27
95,7
65,81
39,36
27,55
19,21
51,6
38,81
8,9
21,12
78,99
75,47
26,48
63,56
9,78
78,10
76,25
71,5
78,98
36,25
28,46
98,100
96,94
16,40
76,24
55,81
92,25
44,92
27,75
65,66
49,91
11,61
83,12
100,89
47,39
76,4
30,79
54,87
1,45
2,18
86,86
37,2
54,85
19,99
67,33
25,73
41,93
72,73
16,37
91,66
20,37
36,0
4,62
28,60
44,50
59,53
76,57
31,63
27,46
19,63
36,29
55,56
93,63
62,75
79,62
61,34
26,44
99,9
50,47
31,44
99,27
68,20
5,67
27,18
47,50
70,27
12,32
2,13
42,4
73,38
89,58
24,39
42,24
97,42
77,96
13,1
29,48
28,12
59,11
94,57
13,33
27,31
17,26
68,18
35,98
99,66
31,17
67,65
