col_1,col_2
80,47
56,39
45,94
21,57
37,3
59,14
10,45
4,34
1,29
38,32
85,60
89,7
35,77
39,48
82,73
87,51
9,83
59,35
76,21
78,84
15,27
68,14
13,68
87,35
57,33
17,25
61,53
39,44
83,1
82,59
23,6
29,20
17,60
4,31
55,11
36,34
53,35
89,39
25,19
47,35
84,45
51,64
44,18
91,90
17,53
89,63
94,22
70,83
38,65
40,91
0,46
100,91
88,14
82,27
63,17
13,53
94,9
28,58
11,6
7,15
81,66
53,62
88,79
93,26
34,34
47,28
70,54
100,5
21,82
87,60
20,93
42,12
21,60
25,58
50,83
3,15
22,20
53,34
10,33
55,37
90,36
3,21
4,73
96,73
36,52
100,9
78,94
59,49
19,78
93,88
12,90
17,38
14,42
82,72
42,24
29,51
54,18
40,88
25,63
80,43
78,88
17,49
10,30
39,18
24,90
62,33
31,62
99,44
4,10
19,79
80,24
10,88
63,16
100,2
86,63
9,17
9,40
50,57
74,42
59,71
54,73
32,4
74,10
23,83
86,71
98,77
50,81
16,90
93,77
62,100
54,86
68,17
16,43
1,36
100,99
14,10
94,94
53,50
79,94
8,73
77,65
24,91
27,40
32,31
18,43
55,83
22,9
88,90
100,84
62,89
45,63
4,61
65,83
47,59
56,96
94,43
20,41
96,63
75,69
45,33
18,96
24,30
57,78
83,22
71,67
64,51
50,7
59,40
62,72
9,25
8,88
85,76
47,94
81,30
39,8
2,33
95,12
83,69
6,49
46,95
35,10
67,36
61,41
40,58
86,81
64,6
13,33
83,83
31,52
69,75
76,14
26,8
6,80
60,35
51,71
12,69
88,62
52,59
48,81
86,85
31,65
8,40
1,83
55,57
72,66
99,83
3,99
48,67
63,63
67,41
97,62
97,45
11,42
56,53
40,91
25,78
22,49
44,52
39,58
32,87
22,24
16,76
41,32
14,56
59,85
33,64
85,82
46,4
80,73
50,32
11,45
19,47
82,80
65,88
28,35
93,36
61,49
57,1
77,3
37,65
18,34
59,39
16,24
51,99
43,19
94,86
66,47
11,94
41,59
16,27
62,95
23,88
87,94
74,99
14,49
61,15
6,63
36,62
13,42
58,22
27,76
45,29
42,5
20,22
27,84
17,54
9,4
62,25
18,1
38,75
53,99
78,40
89,44
38,3
59,62
60,50
1,78
89,24
47,8
54,47
12,99
70,16
64,21
46,54
70,28
68,47
75,62
52,45
36,68
95,12
50,42
11,57
43,100
92,48
54,33
6,88
66,86
72,56
67,75
70,32
0,56
52,66
0,87
52,44
76,38
5,98
39,48
35,28
64,36
55,96
84,79
85,92
64,86
40,67
16,98
85,35
52,39
30,31
34,74
94,85
77,7
72,27
48,45
90,28
48,9
41,89
80,87
81,38
37,87
86,19
97,49
48,26
89,57
12,35
4,44
26,57
97,6
5,89
76,33
39,40
16,60
0,42
37,17
53,27
41,80
46,5
0,1
28,8
36,0
69,41
35,26
28,67
39,71
82,90
69,34
77,41
16,55
33,25
36,70
57,47
47,85
47,4
96,84
77,49
10,30
93,88
43,100
9,57
56,27
9,35
39,56
2,12
60,64
25,33
53,76
63,46
6,56
41,53
25,71
70,96
11,62
27,100
94,8
48,47
48,79
37,18
91,27
60,72
24,81
13,14
12,7
23,49
14,67
32,58
41,61
6,82
35,99
65,6
86,3
88,62
64,59
92,10
92,79
99,41
41,7
49,10
43,68
51,28
98,56
54,1
75,64
49,75
2,72
52,25
8,50
8,28
17,11
87,62
34,2
98,9
19,61
12,40
34,71
63,17
57,89
87,57
59,47
47,4
74,36
83,44
75,22
46,68
97,8
85,30
21,70
67,4
81,97
93,94
33,58
91,42
28,70
13,99
57,41
39,26
21,66
11,51
61,48
14,94
27,47
35,94
80,34
91,96
62,63
25,15
34,69
56,81
0,99
83,93
33,29
38,38
90,35
60,36
51,61
28,52
88,30
80,14
88,0
35,18
96,94
37,36
5,64
82,81
59,22
37,86
65,12
34,85
71,34
47,37
73,85
67,40
1,63
44,76
98,50
64,45
49,39
57,68
53,80
80,64
2,46
100,4
10,4
61,3
15,89
0,52
32,69
73,46
64,67
25,40
19,92
59,97
73,57
76,54
71,47
58,94
15,31
37,6
41,67
91,89
16,97
43,96
26,94
14,40
84,12
74,20
17,4
13,48
61,27
60,29
6,33
5,81
61,25
63,80
46,78
47,45
36,8
96,8
98,36
6,65
8,28
63,54
82,76
7,62
85,79
23,76
20,94
78,87
47,66
54,77
49,88
15,75
41,95
28,77
86,15
64,99
49,30
91,48
49,88
1,43
22,89
81,73
10,22
95,88
25,80
91,36
31,15
53,15
87,36
48,29
68,18
69,70
74,99
63,66
94,87
0,15
68,16
6,26
95,37
85,55
22,66
12,0
34,63
72,32
69,10
45,76
62,34
39,54
11,50
31,57
81,55
2,1
48,84
39,78
73,86
22,10
21,64
41,26
47,3
59,43
34,56
9,53
61,30
80,15
64,58
52,33
21,10
100,4
5,50
40,77
0,85
31,21
48,20
74,100
23,70
71,12
57,12
43,48
3,46
75,80
60,56
18,5
92,14
50,28
50,12
53,100
84,15
88,61
48,5
63,35
34,25
40,49
85,17
87,34
17,14
16,18
93,37
90,65
78,18
79,58
37,15
73,76
80,43
91,52
1,66
87,87
79,79
76,50
90,69
51,27
40,89
91,38
0,96
44,26
94,42
34,8
7,30
82,12
35,79
45,69
73,23
38,43
10,62
20,92
92,73
28,38
73,38
22,2
12,46
66,72
45,10
86,1
58,42
48,58
77,51
38,16
58,24
15,67
22,3
69,52
80,69
34,70
9,97
67,62
65,38
89,91
76,99
4,72
83,16
51,68
55,100
76,67
39,12
55,61
98,20
68,90
61,0
100,16
59,73
29,35
20,1
75,55
44,57
44,25
9,31
71,35
63,17
36,98
33,25
43,44
49,64
72,18
37,49
26,27
85,75
75,59
99,18
74,5
17,88
75,96
65,80
68,84
76,5
26,94
100,65
98,94
65,95
94,26
49,94
24,16
8,59
30,94
57,27
15,90
77,73
88,92
31,64
71,66
77,46
8,75
42,7
20,63
72,74
68,89
67,43
60,5
88,51
34,64
44,8
12,94
51,45
13,46
32,24
23,69
41,51
96,23
38,65
99,99
10,15
32,30
60,55
26,75
22,37
49,11
8,99
83,23
55,0
18,62
1,57
89,19
91,54
14,7
9,25
51,40
98,42
49,30
81,3
37,2
4,83
87,81
76,36
54,57
14,36
31,36
50,25
54,38
12,14
81,94
43,47
83,67
18,51
44,97
0,44
2,52
31,59
30,71
84,72
5,40
100,81
92,29
30,68
83,4
8,94
97,57
18,42
43,51
25,30
54,51
91,75
84,8
6,22
69,85
19,20
65,95
0,21
98,42
21,15
83,12
99,94
82,28
42,70
74,74
74,13
53,67
1,73
31,37
98,87
42,3
46,13
18,69
98,66
97,87
94,6
