col_1,col_2
78,11
29,74
65,7
45,43
1,86
45,65
96,64
15,0
53,53
61,33
81,44
28,91
0,6
11,70
64,5
49,10
11,45
71,91
83,91
98,31
59,63
93,55
75,78
96,72
64,56
81,37
49,12
94,7
50,11
27,33
20,49
66,46
34,13
15,80
21,84
92,8
67,88
93,66
55,49
82,39
86,51
58,86
36,84
20,28
2,2
60,11
52,9
12,99
9,91
60,82
84,62
95,57
14,66
39,44
28,29
43,35
99,66
34,96
43,68
17,88
90,13
77,0
34,90
83,58
56,13
31,56
11,87
93,79
46,56
93,22
39,29
17,66
48,53
15,52
20,42
60,26
43,94
16,98
60,90
42,89
50,100
76,66
5,84
28,14
64,93
97,99
0,65
56,95
42,98
30,25
10,19
100,71
74,11
52,96
7,69
10,63
3,21
75,39
75,91
22,24
12,70
88,17
84,86
3,20
46,20
63,59
20,85
57,48
81,27
22,66
10,26
58,98
42,80
52,52
6,64
68,20
78,18
62,24
41,92
38,20
94,92
44,61
12,70
84,89
81,13
13,31
30,13
44,44
47,69
82,56
98,99
100,76
32,77
14,77
37,29
46,29
47,39
9,86
19,36
5,51
9,13
74,88
87,10
55,61
9,54
86,34
5,61
61,81
85,33
49,79
81,0
78,2
50,12
83,91
73,70
15,18
97,80
29,37
64,21
15,57
62,30
46,48
46,34
50,72
31,58
51,65
50,30
53,64
53,7
76,82
38,51
13,90
13,59
73,34
100,6
41,100
5,1
79,13
21,96
51,70
96,18
32,42
17,94
56,4
93,88
5,92
94,56
1,94
32,25
79,85
22,52
15,25
11,9
92,79
54,33
66,74
29,89
27,57
74,65
10,57
1,82
78,86
93,34
73,27
17,56
65,98
67,31
31,50
17,60
64,4
34,75
49,44
8,84
2,79
80,93
10,86
13,46
64,31
65,96
23,45
91,74
21,69
77,21
24,30
4,77
77,10
54,57
97,8
10,5
7,68
70,5
81,94
18,59
3,28
3,63
85,91
49,95
83,49
81,97
93,84
94,16
36,44
34,97
63,89
58,6
58,87
13,24
27,35
4,24
87,78
72,18
99,14
34,49
64,3
44,71
71,44
92,41
58,88
91,97
49,66
86,42
6,99
3,12
17,70
85,9
12,89
33,7
13,69
70,39
38,82
16,96
63,59
6,96
51,81
32,9
86,16
45,95
53,92
12,56
29,26
80,23
41,77
31,35
34,100
42,80
75,23
13,3
48,86
81,85
56,5
20,27
92,55
87,30
86,91
91,96
69,34
99,74
13,30
48,5
55,88
4,32
86,63
21,4
41,80
4,28
48,84
28,4
75,37
31,36
2,1
79,44
57,63
13,27
75,98
80,77
85,54
37,6
60,5
83,3
70,93
95,78
45,51
99,72
18,65
55,64
45,28
37,18
81,39
89,19
96,5
11,35
71,100
57,73
77,59
40,82
5,28
44,17
81,63
14,51
71,51
6,54
72,27
49,8
82,85
45,10
20,72
98,54
82,83
71,92
40,30
28,0
3,44
53,42
16,63
26,64
78,22
22,73
80,24
66,88
13,50
54,35
33,65
92,38
75,41
27,46
61,50
41,65
5,19
63,43
28,73
27,48
46,68
94,22
92,86
53,22
6,74
47,21
43,92
74,42
82,55
32,11
33,27
55,16
71,70
38,54
83,56
11,43
49,63
52,7
83,46
96,59
5,14
83,73
61,27
96,33
36,39
82,40
27,68
78,25
4,43
68,87
43,72
17,9
35,74
79,94
32,62
93,85
11,78
15,56
34,35
25,57
83,82
5,6
52,38
58,2
11,14
73,17
48,20
43,14
23,65
64,55
79,47
89,20
35,73
94,96
59,66
63,51
88,92
82,40
33,0
0,89
89,80
81,15
50,67
77,66
23,91
47,26
54,51
51,78
93,90
87,37
22,70
24,53
6,65
35,4
68,87
1,94
72,43
97,78
71,61
20,36
41,6
9,93
47,88
93,39
7,62
76,16
31,62
92,37
64,48
90,15
16,33
57,46
2,66
42,88
96,54
67,12
96,63
20,41
17,52
93,4
58,19
93,85
36,22
31,89
14,93
48,32
79,72
100,67
59,61
61,4
0,61
42,36
92,80
64,3
73,74
32,88
58,67
94,68
35,13
6,54
77,31
34,97
74,25
22,53
40,46
14,17
49,72
81,98
50,87
83,52
3,68
14,88
77,10
24,81
70,69
10,88
56,2
17,32
59,4
96,25
71,80
27,3
51,33
80,60
80,57
31,4
70,74
28,72
60,52
10,50
95,76
73,59
66,45
82,29
61,79
76,86
73,71
100,55
94,74
11,9
29,70
8,71
72,4
93,57
40,52
47,59
13,91
10,74
86,93
44,4
77,38
4,93
97,32
17,39
82,65
57,0
13,0
66,54
65,63
43,56
21,42
40,6
54,49
24,79
26,73
16,31
76,97
63,32
84,78
33,56
68,64
41,31
11,37
8,25
41,66
19,98
13,9
10,2
43,93
26,67
3,42
75,80
66,30
10,28
35,23
27,39
9,53
46,54
87,92
60,34
39,14
12,59
70,41
25,3
60,29
91,78
2,24
91,11
51,89
6,75
76,81
77,49
9,40
83,81
8,47
55,35
46,88
18,85
61,71
16,28
77,55
2,40
71,90
65,21
83,51
92,89
90,33
75,83
83,73
50,0
88,0
97,49
23,13
63,18
50,8
86,91
79,24
95,29
81,51
79,10
32,80
79,5
56,3
64,40
29,74
96,13
39,31
91,9
73,37
86,91
63,52
67,64
22,91
14,64
81,81
56,55
92,94
43,65
19,67
55,7
95,78
87,61
76,66
53,28
39,68
52,75
87,87
45,69
15,42
85,71
2,38
63,42
52,20
51,4
71,92
17,88
10,83
63,71
54,32
54,36
96,63
57,25
99,59
25,95
84,3
50,46
13,24
21,60
47,14
67,42
54,25
23,14
49,56
81,91
74,83
80,81
90,85
13,91
45,45
10,2
80,51
52,37
5,50
69,57
35,33
52,69
70,18
97,36
46,71
96,90
19,76
88,94
50,60
36,3
88,75
88,28
77,56
23,78
94,11
55,88
16,57
24,45
44,55
85,32
52,72
60,84
90,19
9,36
84,66
75,62
10,5
76,90
86,12
48,39
42,18
55,0
64,46
72,41
21,8
51,99
38,70
8,11
78,83
77,76
35,7
61,98
32,48
55,7
67,84
12,77
63,75
74,68
42,48
76,94
96,89
50,50
63,62
89,15
9,4
50,15
84,86
83,24
82,0
91,16
20,3
56,50
82,6
1,33
6,43
59,32
69,22
21,74
71,100
51,3
85,10
25,7
28,49
95,36
60,67
92,27
63,72
73,37
5,18
38,14
11,88
35,17
92,3
82,52
25,19
12,71
89,15
41,68
71,100
59,77
6,61
11,18
52,45
39,55
86,55
87,33
7,81
98,26
2,86
65,28
20,82
56,6
82,7
77,35
84,19
14,10
67,89
60,12
79,20
49,44
75,35
41,41
15,3
92,10
64,70
38,43
57,28
36,81
56,11
22,35
82,36
40,29
39,81
48,96
44,65
20,9
33,94
90,10
50,33
21,35
43,3
96,6
99,72
28,27
63,6
21,7
23,72
54,31
60,12
46,72
30,48
90,88
57,11
9,94
76,75
49,58
23,4
20,39
79,73
55,97
47,47
8,36
9,61
70,72
97,55
71,90
18,75
95,95
29,15
86,49
23,35
82,64
9,22
66,89
9,70
7,74
71,59
97,97
56,19
76,51
27,6
58,36
10,39
87,70
91,41
63,32
93,80
69,72
25,78
99,11
85,9
70,58
13,1
48,51
61,92
29,63
96,33
96,47
76,23
10,70
53,6
13,16
67,65
37,99
92,54
67,70
88,95
50,82
99,44
68,67
88,75
40,77
45,12
48,39
17,0
30,81
0,43
86,47
49,10
84,59
67,85
58,25
96,34
71,60
17,16
70,11
54,10
37,84
17,44
57,54
17,77
3,23
72,96
41,83
67,24
69,78
94,83
77,77
63,49
44,14
69,40
15,90
91,10
50,97
33,2
13,100
92,14
17,93
79,35
100,18
68,28
12,4
40,49
26,69
2,57
69,77
82,74
19,91
33,90
64,4
27,39
45,8
24,10
41,50
13,58
60,93
40,77
27,13
15,42
29,48
78,83
82,33
80,92
71,41
19,100
61,87
42,72
87,56
22,32
76,58
34,8
100,18
16,75
46,8
90,11
92,94
30,10
81,6
29,15
1,26
74,85
99,68
71,99
1,95
35,72
89,60
98,48
34,62
77,86
77,50
74,100
37,70
1,39
82,44
16,92
56,72
88,4
65,9
83,57
66,90
36,9
0,66
30,18
48,25
6,58
23,2
2,88
27,65
60,10
33,63
66,53
88,87
15,87
19,27
52,27
