col_1,col_2
61,43
17,94
23,22
38,4
59,35
0,9
91,96
26,92
22,17
18,82
21,56
68,81
33,90
40,63
22,32
33,10
52,52
86,80
65,85
99,78
46,56
71,34
13,22
80,41
100,76
80,54
78,42
1,20
49,43
41,56
83,99
65,4
48,27
40,96
50,25
73,17
72,18
89,54
57,87
52,59
73,56
31,48
68,59
50,72
16,18
38,1
3,57
86,51
65,9
29,84
90,48
87,59
73,58
95,10
80,30
90,52
85,18
48,96
50,70
0,21
41,18
25,70
84,83
69,46
64,22
93,68
95,58
50,99
23,65
52,90
8,22
55,29
94,16
70,90
87,44
9,20
60,33
34,31
75,86
27,92
38,48
29,33
42,99
55,6
88,63
67,14
99,50
87,81
21,73
73,62
15,0
27,65
22,85
49,44
36,96
21,21
40,95
39,39
75,88
47,96
100,79
65,9
73,44
27,11
15,89
26,62
68,18
60,38
0,50
83,37
88,66
10,90
74,60
28,40
36,3
75,30
7,23
55,9
86,16
92,6
45,52
77,18
47,8
89,34
26,3
11,31
86,35
77,72
74,38
24,93
60,79
4,67
61,37
65,45
6,83
35,49
13,14
38,54
46,12
51,7
52,5
50,50
74,86
18,22
10,36
29,20
6,78
77,96
51,52
36,95
36,28
24,58
0,58
92,3
37,9
8,3
45,86
15,26
20,40
15,35
7,2
17,11
27,95
76,38
30,29
9,5
4,8
59,53
85,34
17,94
44,52
87,91
21,49
23,18
6,5
57,83
78,18
50,85
70,22
60,5
99,42
75,87
87,89
30,55
81,64
49,12
81,33
11,76
60,46
17,82
37,42
41,17
88,81
55,79
23,79
64,55
12,10
4,76
3,57
88,100
33,29
82,100
46,52
83,58
36,16
85,58
49,58
83,8
2,31
68,18
8,19
68,82
48,84
88,33
0,6
91,31
48,51
43,7
38,1
89,54
45,94
92,68
78,74
58,76
52,49
65,30
16,10
46,68
71,36
64,75
65,16
23,84
2,84
3,42
10,14
75,87
33,32
97,3
27,55
32,77
9,69
34,33
24,20
55,13
37,33
95,51
57,2
1,69
0,56
87,19
72,37
18,97
46,60
8,42
