col_1,col_2
89,80
47,21
63,90
2,69
16,62
88,98
77,70
95,54
63,59
76,11
69,46
44,87
88,20
45,13
73,80
76,16
33,33
43,94
37,8
47,53
2,98
63,52
16,10
29,77
87,63
64,20
76,99
64,90
67,7
60,60
9,24
8,36
12,45
29,30
56,0
30,96
21,73
79,6
9,16
64,40
34,74
49,52
77,30
99,90
19,74
69,4
3,46
76,24
67,31
77,50
24,39
91,37
41,6
57,81
9,59
91,36
11,82
94,0
24,32
43,71
11,14
14,32
69,63
31,92
16,58
90,91
5,26
94,12
25,22
14,86
75,83
82,80
52,62
99,97
5,73
39,85
13,62
68,81
10,22
78,25
1,34
29,99
53,24
39,40
38,24
34,43
48,37
74,60
100,5
83,8
78,10
49,6
19,100
100,55
56,49
84,52
32,32
65,93
63,97
22,89
70,82
84,77
22,42
9,33
21,63
9,31
23,92
68,57
58,86
37,40
35,97
41,91
71,35
42,30
46,96
28,15
13,82
3,63
18,43
15,3
12,21
70,28
48,43
9,79
63,24
37,59
40,38
18,10
51,55
70,68
61,18
65,21
77,2
9,8
78,98
52,41
38,69
62,61
58,93
54,14
16,45
28,91
44,75
87,32
34,37
0,87
44,94
18,35
79,22
4,30
31,94
16,63
87,65
29,64
93,54
53,85
53,95
66,69
100,58
47,58
33,61
14,44
26,87
70,60
86,89
42,56
31,75
51,88
47,52
83,4
89,68
55,7
36,17
44,17
33,72
97,1
95,18
20,55
30,81
99,26
78,35
32,87
30,73
71,53
16,5
70,84
47,13
57,43
49,22
60,63
46,33
39,80
22,84
59,88
34,3
22,15
46,7
2,88
75,71
12,92
98,82
73,96
75,25
15,88
79,75
79,63
66,44
29,12
80,7
3,61
21,95
77,49
79,25
65,79
34,0
82,4
89,68
94,1
40,2
7,96
60,98
69,60
50,37
6,51
28,59
73,87
38,2
89,37
58,57
69,97
18,52
19,98
63,50
39,63
22,46
85,41
52,12
90,4
96,98
8,76
90,74
71,3
56,79
93,31
42,77
88,96
33,40
45,11
27,32
43,18
14,23
19,38
86,48
84,98
1,94
50,30
96,20
14,53
0,71
15,49
59,46
85,43
58,21
99,15
79,77
21,25
50,40
71,97
26,20
56,3
75,83
32,64
40,85
75,35
2,22
44,36
98,51
56,89
63,78
1,17
79,28
51,22
5,97
57,57
18,84
20,79
71,2
15,79
79,7
87,85
49,47
59,66
66,79
10,83
44,58
81,2
82,40
65,74
78,27
64,0
20,82
24,70
12,9
87,71
52,25
61,66
59,18
59,24
41,46
55,43
91,3
19,15
76,70
11,37
67,56
41,67
3,64
9,81
33,0
93,57
70,14
40,78
17,47
65,55
42,73
75,26
54,80
50,90
96,36
74,25
1,25
47,74
46,87
21,57
53,78
90,25
68,56
67,52
11,89
51,85
38,49
66,78
23,44
48,68
27,86
12,93
67,55
39,32
46,27
66,70
12,18
16,24
74,52
19,43
20,52
72,53
22,72
85,72
95,67
98,100
87,65
9,10
25,7
100,89
18,18
78,92
99,13
27,57
46,84
21,6
90,49
51,10
18,100
8,1
74,94
80,85
51,79
33,41
65,4
16,72
49,75
8,65
34,78
24,53
44,16
100,56
30,74
47,41
68,8
82,60
4,37
34,83
24,15
87,41
29,28
77,30
34,18
81,84
14,53
64,38
27,80
86,49
20,21
1,17
43,27
51,55
47,25
36,7
97,61
74,92
81,62
1,96
70,36
15,8
3,70
30,50
51,78
30,92
12,32
60,2
36,80
16,8
58,83
51,79
14,72
48,22
86,68
89,16
72,99
80,14
22,29
60,89
21,77
5,74
16,44
3,84
54,62
87,9
9,29
44,78
71,94
68,88
61,25
29,56
75,60
63,59
51,60
74,17
78,50
89,59
57,85
7,66
79,30
58,28
46,56
40,38
97,57
32,2
50,17
22,70
20,12
39,99
5,6
72,69
40,83
2,75
78,62
90,92
95,70
16,68
43,75
1,4
5,72
100,44
2,92
57,64
42,17
65,23
68,25
16,35
79,61
86,70
49,33
82,85
55,84
90,42
28,45
45,50
68,97
93,69
90,44
4,33
43,60
21,19
49,19
98,17
91,34
62,32
44,21
42,70
84,70
39,85
16,85
55,68
62,41
39,92
28,60
90,65
60,86
31,14
78,67
44,0
93,55
59,47
14,90
31,24
6,95
66,96
11,53
70,26
99,47
65,100
75,47
29,51
27,75
79,77
99,18
70,73
60,50
44,40
6,52
13,1
5,84
53,61
47,34
52,47
33,6
12,96
70,3
41,86
84,14
56,13
74,38
78,27
15,88
57,90
1,79
7,9
34,56
6,79
51,73
66,91
89,99
26,34
45,29
61,64
10,38
14,10
77,10
38,40
87,46
22,25
21,69
99,79
78,50
62,12
67,23
73,96
29,32
64,96
26,56
92,27
77,45
15,14
100,97
15,89
5,54
9,94
96,32
7,65
13,60
38,18
47,50
93,68
8,59
67,95
71,79
48,32
65,68
7,1
9,2
45,84
56,76
10,36
59,32
81,23
23,0
9,11
32,40
21,33
23,18
11,23
72,24
81,47
50,78
67,82
59,98
6,72
9,75
48,69
80,26
20,100
6,65
50,83
85,77
30,71
63,4
22,92
35,13
24,46
39,67
51,2
96,2
61,41
67,11
69,68
20,57
49,5
58,93
45,1
88,84
68,32
31,45
65,41
80,84
4,77
17,13
18,14
15,21
56,11
71,71
79,91
65,50
40,39
18,14
24,74
69,65
66,40
32,99
38,73
53,36
19,96
97,70
86,66
39,0
90,74
33,39
85,57
87,55
76,2
15,97
6,21
24,9
50,33
62,31
24,14
73,23
76,39
78,51
85,97
100,63
40,5
42,77
44,62
79,71
84,12
12,48
15,85
89,96
80,24
92,55
32,16
11,80
77,67
29,56
40,6
45,100
30,50
90,7
32,54
78,84
57,74
83,98
34,74
40,8
100,91
44,18
60,67
17,76
71,21
43,72
64,72
49,44
39,63
84,32
48,76
38,23
95,26
47,38
24,46
64,59
88,66
13,13
54,1
84,85
71,23
7,85
95,0
52,81
68,26
17,93
48,12
61,28
24,18
83,4
69,91
68,89
51,46
51,12
2,44
90,48
61,60
2,58
23,17
19,19
57,71
43,5
53,56
96,81
79,60
81,24
50,81
50,19
76,39
66,24
98,54
6,87
76,68
5,77
16,67
45,20
44,7
81,96
96,37
55,78
69,64
87,88
40,3
73,44
99,56
23,35
34,53
5,2
39,59
75,98
77,32
6,32
14,85
92,19
3,3
74,40
55,56
44,38
16,56
44,20
0,34
91,18
77,38
63,27
83,93
65,94
60,19
96,61
8,86
3,39
29,45
33,46
29,39
69,63
68,25
15,72
19,46
31,31
64,11
36,99
66,42
1,3
46,56
53,77
74,69
10,31
89,53
31,16
76,18
10,5
4,21
92,13
14,53
91,76
76,79
29,38
59,53
99,52
90,73
37,49
53,11
68,88
60,22
19,18
56,51
31,43
98,82
44,10
14,23
74,18
92,17
53,87
88,52
18,50
81,66
6,53
34,67
14,17
15,48
86,53
71,40
92,87
96,66
88,29
69,95
87,21
92,58
26,53
52,82
76,92
33,4
72,58
13,95
3,1
30,37
24,94
7,47
29,34
61,100
94,73
93,84
17,29
68,74
51,89
15,63
82,15
65,19
84,4
65,0
3,57
12,68
39,20
37,8
79,88
32,84
62,44
80,34
51,90
18,19
33,47
3,7
87,85
56,98
7,30
51,71
71,20
80,74
