col_1,col_2
78,60
86,83
57,36
60,29
93,59
39,98
46,41
83,80
39,58
93,45
6,74
29,86
5,72
31,93
40,47
85,17
74,43
45,32
37,69
47,87
68,4
61,1
56,9
66,42
78,0
68,66
90,31
66,49
42,26
84,51
20,23
74,96
38,88
83,76
84,6
33,68
76,35
42,37
20,70
67,95
16,9
63,10
63,26
60,57
38,63
67,65
29,50
33,66
10,9
1,62
18,15
44,81
75,53
93,89
16,78
19,31
78,20
69,36
33,17
67,68
34,31
60,4
97,66
88,98
91,90
52,83
55,2
62,94
40,55
10,43
3,43
64,3
31,17
56,87
13,49
32,99
21,23
59,97
48,15
35,80
53,4
89,3
52,54
60,94
84,77
18,66
84,21
72,32
3,10
88,27
33,2
72,69
32,53
91,46
45,90
58,76
46,14
50,46
0,20
73,14
62,68
95,72
18,38
36,28
99,11
41,13
31,36
64,53
62,88
10,69
15,15
27,26
97,87
97,70
4,6
55,20
73,21
78,81
2,20
17,21
78,9
48,92
78,75
38,98
38,39
43,29
37,87
87,85
8,72
29,42
31,7
15,27
64,3
12,63
4,39
43,0
86,80
46,52
66,54
53,82
25,96
48,98
56,74
6,7
55,85
59,72
17,48
39,14
47,49
74,27
94,65
55,81
24,68
70,78
5,4
45,87
80,34
26,10
73,69
5,72
20,89
24,71
95,71
61,78
67,23
84,31
8,75
81,95
10,28
29,23
99,15
51,77
20,15
73,56
57,2
2,89
53,49
2,27
5,81
91,36
70,20
12,16
8,79
97,71
4,18
63,77
82,58
89,28
67,97
38,89
56,6
12,73
82,2
26,36
26,92
11,21
16,19
82,0
32,50
98,18
49,98
61,53
67,16
51,28
41,86
91,84
9,22
52,92
60,0
15,2
30,95
60,20
13,15
14,48
55,55
56,88
55,3
5,76
73,100
71,22
74,43
13,68
62,30
99,78
25,99
25,42
41,45
44,18
17,75
8,73
79,61
20,90
90,1
8,94
73,66
48,49
18,51
94,5
19,90
33,34
77,84
76,22
53,84
46,61
75,71
32,80
36,75
46,67
3,96
81,25
60,86
93,89
38,60
68,27
3,15
55,80
63,6
7,5
13,29
16,84
34,27
96,49
45,91
18,84
5,58
15,89
97,98
48,89
74,41
20,61
25,72
35,11
50,2
81,42
44,87
49,87
81,47
91,14
4,89
11,76
60,74
33,19
37,5
13,10
83,75
20,57
77,60
21,13
29,84
48,58
21,79
35,26
77,29
86,12
21,94
35,21
2,98
12,13
92,92
9,39
84,89
25,78
41,21
83,87
51,15
78,19
34,68
34,86
67,80
97,97
38,97
92,10
10,63
37,13
17,6
4,1
26,56
53,29
48,22
6,5
54,28
70,81
41,80
22,46
40,75
35,58
33,77
96,24
10,22
92,12
18,36
14,79
67,54
93,40
41,21
40,2
3,9
11,98
37,71
41,79
72,64
27,43
69,60
21,96
32,39
86,43
23,98
12,29
100,67
22,11
9,30
49,93
86,18
91,36
44,70
84,89
90,74
66,38
77,72
89,90
90,77
65,90
58,31
43,67
57,21
26,9
33,11
56,39
67,40
51,4
54,60
71,21
44,99
73,51
44,23
1,48
75,88
42,1
100,69
56,46
100,60
18,91
60,61
90,48
30,94
27,7
76,76
3,71
55,5
44,13
25,94
62,43
77,81
31,25
38,98
64,14
60,84
38,97
17,35
92,87
42,40
11,18
95,73
24,12
64,75
80,7
40,73
72,62
80,71
37,9
66,17
73,25
71,58
92,34
7,33
53,36
77,45
18,69
86,89
96,77
14,80
92,71
18,55
84,54
17,62
100,62
41,67
32,71
1,93
20,1
32,30
5,69
53,55
64,12
12,83
64,69
80,10
50,51
67,53
65,57
99,55
36,82
7,31
4,4
97,98
60,64
52,80
81,83
67,30
6,36
54,41
11,95
72,80
92,94
100,61
98,51
47,37
62,81
70,46
96,86
96,24
24,13
48,28
92,54
93,92
81,51
80,17
14,59
30,5
96,17
97,38
64,5
77,87
76,30
59,13
32,23
24,80
92,92
3,77
92,57
98,97
14,3
53,83
2,35
95,30
60,42
48,83
56,49
14,5
61,83
94,78
50,13
75,33
1,65
62,44
48,71
20,69
17,10
26,49
78,33
4,33
0,20
22,87
100,4
68,82
89,9
20,42
75,92
93,85
36,10
15,69
73,44
46,9
29,54
62,19
48,36
16,27
84,28
31,16
55,36
33,33
52,98
51,77
27,14
37,86
63,9
18,76
52,21
100,88
85,90
0,27
23,17
27,1
19,37
64,2
88,95
1,32
32,47
67,28
98,64
98,42
40,57
49,10
88,55
72,48
93,51
9,12
74,0
81,75
9,34
45,71
46,60
84,27
84,65
28,40
55,61
48,83
31,64
4,80
78,57
69,7
1,86
81,42
11,16
89,92
77,81
37,51
2,44
72,99
24,95
61,68
17,80
32,0
48,72
83,68
41,41
72,36
87,10
0,7
63,37
26,62
17,99
37,51
7,19
11,45
24,84
84,25
8,54
62,44
84,61
10,54
55,44
14,6
6,29
22,100
16,64
36,6
60,46
4,95
0,17
70,6
22,75
96,82
57,50
73,43
62,46
15,2
33,23
49,26
91,70
82,35
10,3
4,20
51,97
36,5
60,100
59,84
55,98
14,16
1,58
79,23
29,64
62,74
56,34
43,67
1,38
16,48
12,64
49,13
12,99
1,54
56,84
81,98
59,88
30,85
23,56
38,33
82,85
71,15
81,38
76,25
35,70
63,85
33,11
9,75
23,67
75,93
63,62
22,15
8,18
48,14
97,4
94,99
5,54
6,100
72,87
23,18
30,39
60,84
25,50
71,95
45,83
72,13
98,36
74,58
30,70
92,17
70,31
62,66
15,59
9,55
91,11
48,95
44,67
60,24
73,20
16,18
32,61
26,76
82,74
65,97
0,40
55,13
47,40
58,43
47,94
61,40
54,73
22,54
5,32
60,69
54,84
43,86
45,22
6,59
61,32
33,28
85,19
59,70
62,84
92,67
42,100
42,30
51,97
12,96
76,38
75,60
67,25
83,99
18,72
65,7
52,46
48,2
60,21
6,12
97,37
67,19
15,70
35,78
91,54
35,0
59,99
92,67
5,54
0,32
56,97
72,90
25,93
96,52
81,16
32,89
5,72
87,1
90,59
87,16
92,80
61,6
67,2
17,94
62,32
54,78
58,37
89,3
71,33
2,35
2,60
25,32
1,63
99,58
