col_1,col_2
19,7
94,13
75,58
89,73
37,1
15,100
17,63
75,70
94,19
75,54
38,5
7,74
4,51
28,95
14,49
33,72
80,96
3,76
64,49
97,66
83,79
25,94
96,100
56,70
3,54
27,83
65,98
55,0
84,15
32,46
12,8
80,77
45,34
4,43
51,72
80,17
66,23
62,83
25,47
8,52
50,32
73,54
72,97
19,56
76,6
16,78
55,36
55,37
70,32
81,39
0,39
70,53
0,31
35,100
70,63
38,9
58,58
15,2
80,21
98,68
77,27
31,70
99,4
58,66
85,15
97,25
10,98
62,60
35,7
100,33
51,44
64,92
42,59
63,94
25,14
47,59
71,49
62,85
71,41
4,63
23,42
81,51
42,67
85,24
50,41
10,81
1,82
56,21
76,54
34,21
11,1
23,21
54,44
91,17
32,76
58,71
3,3
37,78
72,67
97,85
19,64
4,13
62,1
49,45
97,82
22,80
70,43
72,41
51,65
57,2
61,67
65,63
100,1
7,15
27,74
17,9
81,52
54,34
12,77
24,37
91,32
44,7
33,18
86,43
76,91
34,16
86,50
93,10
26,49
22,7
74,50
35,40
10,66
59,44
57,50
42,61
9,67
38,53
72,56
96,20
11,67
1,22
63,32
44,86
1,17
85,58
90,27
57,6
84,32
2,33
56,19
41,46
20,9
67,74
81,5
69,33
75,77
95,51
28,38
76,81
93,75
74,42
54,61
6,39
65,99
0,28
52,5
67,65
44,22
36,33
20,87
94,50
2,38
53,60
84,69
1,90
15,87
31,78
93,81
75,59
70,43
42,34
11,23
18,27
32,47
15,36
56,94
12,82
0,15
90,8
90,47
74,37
27,98
38,87
83,94
93,94
36,92
94,30
37,36
71,5
59,86
86,14
45,72
37,91
90,48
49,31
10,87
56,18
75,34
28,36
11,52
64,5
39,70
77,94
90,9
59,93
68,57
69,80
53,44
29,38
50,48
13,24
31,28
34,57
29,88
55,8
87,0
59,48
16,50
13,92
63,20
86,45
6,10
18,56
42,89
34,86
45,14
68,53
39,26
97,71
2,22
45,57
66,93
17,95
78,88
7,76
73,44
92,18
7,57
58,87
86,44
49,24
60,37
11,56
71,23
21,55
27,80
25,45
9,38
96,2
89,72
64,63
18,23
25,62
45,44
12,8
81,12
40,36
41,7
49,29
4,92
82,16
46,25
25,15
97,39
25,17
14,38
72,29
17,75
63,47
94,19
78,66
99,85
76,87
22,24
77,79
19,19
37,97
34,39
95,78
90,51
71,68
65,18
10,42
86,85
56,92
2,98
8,6
79,67
87,42
10,19
20,58
57,65
50,14
28,65
30,24
78,9
0,78
43,14
92,66
92,85
9,69
27,81
96,12
35,91
91,9
50,23
80,7
26,84
26,3
69,12
72,1
96,8
38,47
30,3
19,69
89,49
1,49
88,79
97,67
74,91
84,19
29,28
39,61
46,92
98,82
0,39
43,43
40,15
7,44
94,97
90,41
88,70
43,71
88,42
54,41
32,32
57,4
97,40
73,12
81,33
85,22
80,32
97,63
44,33
61,56
63,25
50,23
68,81
1,84
11,97
93,91
73,94
6,58
23,76
35,50
18,16
92,98
4,26
58,73
51,11
88,52
52,85
6,31
49,69
52,64
57,66
42,95
79,80
58,19
10,36
95,21
26,41
62,77
54,53
61,11
68,91
89,17
74,23
51,22
36,85
53,76
95,45
27,23
81,13
100,11
99,0
58,73
85,9
62,35
16,41
97,19
41,33
76,86
24,63
50,78
10,57
7,31
29,15
73,59
38,2
33,57
55,14
24,12
92,4
53,47
56,66
94,20
26,14
56,14
20,80
67,89
12,3
66,11
5,70
23,6
61,29
30,71
66,10
0,41
42,66
69,59
39,81
22,0
54,80
46,7
1,3
59,83
90,17
27,22
5,52
45,24
34,29
12,99
23,42
84,0
68,14
74,21
18,72
66,41
64,89
73,75
38,75
56,74
17,75
98,93
72,89
80,28
62,59
28,82
80,73
99,52
46,65
52,67
98,25
41,58
51,62
37,90
53,97
56,32
49,47
70,94
23,53
7,59
7,28
92,45
90,29
88,37
58,12
21,75
31,3
15,59
84,89
90,66
11,60
31,24
58,66
52,33
31,63
17,58
52,60
21,87
4,13
12,9
72,53
22,40
97,57
68,4
81,32
60,6
48,81
14,84
25,2
21,58
27,51
52,22
93,1
70,12
53,78
16,53
29,0
43,22
91,38
23,56
25,35
59,30
48,79
0,27
85,79
65,69
67,7
44,16
46,42
8,93
67,52
51,33
99,21
55,2
71,99
33,30
71,61
80,5
31,66
33,37
16,30
8,73
15,78
72,6
10,47
33,1
22,29
16,100
69,4
37,37
43,82
73,23
2,98
56,38
46,57
27,99
72,5
9,31
94,68
12,97
71,13
57,65
58,33
81,22
43,68
2,84
93,8
43,78
76,77
86,53
47,35
16,65
36,0
3,32
85,98
17,41
30,22
11,59
18,7
21,57
14,69
41,1
38,98
8,48
44,34
55,60
25,66
80,10
35,100
26,77
66,61
87,28
81,57
38,26
77,99
6,3
16,8
70,96
11,91
66,63
31,98
51,74
76,8
48,82
86,13
6,10
66,80
73,77
65,35
100,35
