col_1,col_2
50,1
69,21
83,26
14,96
27,90
65,52
47,98
31,100
91,41
36,88
71,49
16,0
76,18
61,20
89,39
72,5
9,26
54,91
6,10
100,7
9,100
2,41
47,28
74,55
23,57
0,96
25,13
92,32
16,6
99,30
96,44
52,61
71,36
14,37
71,65
54,61
44,56
36,56
90,87
21,97
72,21
97,83
85,48
11,32
70,19
30,23
50,14
38,36
21,6
47,83
28,97
44,35
5,75
31,60
38,83
21,34
2,59
63,0
10,64
87,10
77,52
63,74
65,37
68,93
7,93
46,6
48,28
62,85
96,24
44,67
41,91
55,98
49,52
83,47
70,12
86,31
6,98
75,54
62,42
12,93
49,96
15,48
3,18
22,66
56,90
16,62
31,12
10,53
34,65
84,50
40,79
44,33
52,82
53,73
41,19
32,61
57,34
65,54
98,57
17,45
6,88
58,24
40,2
48,73
96,96
49,15
35,71
22,41
77,77
33,99
7,68
81,73
14,78
90,18
72,26
0,36
13,64
82,4
89,65
62,39
66,55
12,66
72,86
23,30
36,72
30,86
7,29
93,0
29,71
69,46
68,67
29,98
91,25
71,42
32,81
36,15
62,33
68,62
41,61
40,100
30,73
84,69
60,96
38,49
52,64
73,28
19,34
92,59
17,61
55,15
31,97
16,52
70,1
70,6
71,13
4,70
94,47
16,15
15,51
53,41
78,48
41,62
41,45
97,34
31,6
87,95
38,83
90,3
80,77
57,7
86,15
2,20
11,79
50,33
87,21
62,100
39,87
97,91
69,81
30,89
33,78
31,66
32,67
15,90
93,95
54,32
45,88
92,9
9,16
19,20
3,78
30,54
48,36
4,26
51,2
93,82
28,56
23,44
20,28
95,90
31,42
14,3
75,87
97,24
74,98
61,48
69,37
68,93
55,17
24,38
96,68
92,1
26,64
19,7
78,56
27,16
53,17
31,28
40,89
20,69
94,20
14,32
61,56
22,42
52,32
60,13
97,21
94,76
49,34
93,85
20,3
30,51
85,41
42,58
89,21
59,92
17,78
2,23
51,97
32,57
95,73
1,12
33,77
58,38
50,50
18,14
63,71
80,63
45,37
48,83
65,33
2,35
62,1
96,20
31,96
37,43
60,58
29,0
71,85
2,47
31,7
65,16
61,1
7,78
95,38
58,21
31,34
11,47
7,32
85,21
36,69
4,64
18,50
59,14
81,5
10,77
60,63
46,83
62,2
87,64
54,87
8,71
83,44
88,38
30,37
20,60
58,15
48,22
67,18
89,77
6,87
2,69
73,52
70,2
25,67
64,26
1,91
46,29
99,93
18,80
4,34
21,14
16,1
54,82
19,75
45,70
83,50
39,51
68,39
94,66
1,13
76,38
26,78
38,22
43,98
70,33
0,0
51,1
72,67
51,70
42,9
45,39
16,35
93,70
60,68
91,10
13,23
24,95
76,34
76,16
35,60
24,88
12,74
73,48
82,10
63,17
41,77
81,15
56,95
22,47
6,67
79,85
49,61
69,70
60,2
83,4
4,3
2,39
14,34
94,36
42,63
11,2
24,22
28,68
16,25
98,43
20,91
76,10
57,46
4,43
48,65
51,91
62,15
8,71
57,60
46,76
9,49
91,2
58,1
21,35
29,86
0,69
53,93
59,25
22,76
70,29
45,72
5,5
9,0
20,88
9,11
20,98
92,19
21,91
59,49
2,28
32,25
99,96
38,98
66,27
95,40
18,75
64,26
41,87
41,12
2,41
68,16
54,68
67,99
65,56
59,45
79,38
82,64
35,88
32,93
84,87
15,98
88,43
67,1
79,71
87,7
3,53
62,27
79,0
100,28
60,21
22,66
55,26
42,17
95,86
73,97
25,24
77,60
61,19
6,90
22,21
80,72
69,74
35,94
58,67
73,93
11,73
58,11
39,31
95,49
53,63
96,46
100,23
69,6
59,36
15,46
22,78
1,20
11,84
72,15
30,31
26,9
55,17
86,38
72,25
65,7
78,99
92,6
45,68
20,12
0,98
55,16
34,97
53,63
67,93
7,42
34,21
59,17
81,43
5,45
9,3
31,2
49,25
84,27
21,87
12,73
63,62
9,61
23,97
56,16
25,94
89,45
17,10
81,84
95,21
13,7
6,88
55,49
51,61
46,32
76,85
10,99
31,68
46,14
12,39
13,60
15,88
32,38
38,45
21,80
59,80
15,70
63,15
28,0
33,87
96,39
61,49
55,78
51,70
18,83
89,56
35,66
45,31
32,67
16,33
13,19
67,61
77,42
82,12
55,3
92,38
88,51
67,65
75,91
42,88
100,99
69,47
5,75
11,9
23,45
35,82
10,99
42,30
100,16
62,27
100,83
78,84
62,51
100,60
98,41
27,99
79,58
73,69
31,30
46,69
44,22
39,99
39,66
80,8
7,72
83,47
61,93
89,89
51,61
76,3
53,87
15,79
27,4
50,87
98,61
27,75
67,97
84,7
8,77
91,50
80,58
4,82
13,39
89,35
47,36
85,56
87,85
79,69
29,23
40,63
100,95
96,66
77,48
86,15
89,33
60,41
90,47
65,2
36,38
72,87
14,89
9,48
91,79
38,47
87,13
85,0
38,16
30,25
32,26
93,99
33,47
75,16
75,67
38,19
13,68
18,58
3,56
63,89
10,76
61,20
6,87
34,67
74,70
1,18
43,98
94,45
32,19
74,97
98,36
16,5
64,49
8,57
91,80
61,89
52,42
96,43
100,25
91,62
