col_1,col_2
57,70
37,46
58,94
100,19
34,46
53,89
37,91
59,74
45,78
84,3
60,64
43,28
39,69
71,15
2,12
58,5
36,5
59,89
60,46
6,5
32,14
35,4
43,80
100,9
27,30
56,21
48,21
78,50
84,58
18,27
22,15
29,14
79,91
46,28
48,96
41,28
39,15
20,89
40,15
45,11
84,23
43,94
15,49
90,88
30,64
75,34
11,78
99,34
36,3
80,53
76,0
93,56
16,24
85,38
43,83
3,41
84,21
93,40
70,50
73,19
85,66
47,93
79,31
24,57
45,36
78,32
17,45
13,40
25,96
89,31
80,35
89,42
53,18
95,99
81,5
56,53
27,46
33,94
27,60
32,43
60,0
81,19
99,18
54,62
63,25
25,17
94,12
27,47
68,84
8,14
40,80
11,61
49,15
93,10
78,2
66,54
34,99
51,2
34,37
13,39
99,92
20,8
59,10
2,81
49,63
3,94
41,93
76,57
16,69
88,52
17,4
92,74
5,84
98,38
70,65
24,76
8,64
58,88
68,74
38,31
52,71
29,6
35,43
100,58
53,7
38,28
4,35
42,52
62,80
4,17
39,2
49,28
78,57
25,89
10,62
62,55
93,91
24,38
96,21
26,40
68,90
71,63
88,62
27,85
19,12
70,32
52,70
33,17
32,82
58,83
23,5
17,14
100,23
33,16
71,86
18,9
31,36
52,13
88,20
74,3
65,82
37,5
86,3
63,95
33,77
86,62
27,20
40,61
29,34
26,96
45,61
6,78
39,94
67,15
69,64
69,15
53,24
93,16
89,19
19,93
62,53
93,16
96,46
64,50
52,100
94,65
57,23
88,22
6,48
50,53
90,63
12,73
63,18
72,83
72,28
97,68
14,59
46,91
90,13
20,97
73,6
8,64
65,0
76,19
100,96
11,46
62,35
5,10
11,69
80,97
72,42
41,98
94,30
42,45
94,78
27,64
12,91
81,96
42,13
87,31
0,66
6,80
32,53
32,90
43,53
69,45
64,16
53,5
88,12
58,10
91,52
69,22
28,87
36,29
64,88
25,72
42,39
5,55
3,21
33,45
98,92
11,87
3,66
52,32
62,3
4,42
38,5
11,83
44,13
87,69
47,75
74,75
56,71
41,40
86,0
34,15
62,69
56,60
97,60
46,7
39,11
51,40
25,51
6,63
90,46
0,84
48,45
60,56
45,93
94,55
14,97
51,88
73,48
36,98
62,87
94,89
61,8
54,53
4,77
67,98
15,78
70,43
100,38
17,25
59,32
37,53
45,4
6,31
95,29
83,41
42,63
5,46
41,19
24,100
12,30
88,74
62,16
81,70
5,57
93,55
12,31
91,59
96,9
85,22
97,86
46,18
72,54
66,66
5,85
80,24
90,54
25,37
77,72
24,93
64,14
83,90
3,18
50,68
11,39
77,71
92,59
85,35
67,18
98,31
63,37
5,22
5,95
10,12
94,46
72,7
9,16
59,81
10,43
48,18
60,82
69,16
19,10
99,96
75,41
60,50
57,24
5,54
14,29
33,88
89,46
19,56
82,86
50,2
70,5
33,47
88,9
36,78
69,55
62,26
89,59
91,94
11,56
11,70
48,95
30,27
95,92
24,17
70,57
49,27
73,72
79,42
15,25
62,27
47,48
42,26
19,4
64,1
74,65
68,61
69,18
12,50
43,28
53,42
72,27
84,42
44,84
6,40
17,91
63,37
39,8
55,73
23,48
58,18
78,70
58,77
16,93
71,84
24,22
66,52
1,59
58,68
90,21
60,87
31,19
36,81
52,39
2,6
75,80
54,81
6,60
84,100
1,32
32,3
45,63
44,61
53,10
32,83
84,98
56,80
62,96
71,87
80,100
56,39
78,45
7,16
49,30
85,90
17,97
10,99
100,45
61,63
58,88
8,69
63,91
32,76
26,60
58,52
25,10
83,53
7,62
98,88
23,13
36,15
55,55
32,54
88,99
73,34
35,49
70,20
7,45
26,24
46,34
84,54
73,73
64,33
65,23
57,41
7,42
25,39
72,99
77,59
7,28
33,53
41,3
9,26
72,95
60,82
28,77
69,3
21,1
51,50
4,55
78,12
5,95
37,91
12,43
50,3
80,68
66,88
69,29
52,2
69,21
96,5
86,99
64,79
56,8
9,33
40,8
90,14
60,15
17,92
5,91
41,14
11,37
8,57
6,71
29,52
98,42
41,70
23,84
28,49
64,36
14,20
26,47
7,6
89,50
8,25
20,29
72,62
18,22
52,21
68,39
52,31
48,93
8,24
14,55
35,74
20,25
62,81
29,17
17,38
55,60
39,45
15,87
4,83
28,66
61,8
67,25
92,41
12,91
5,50
4,66
25,46
58,8
3,66
16,41
16,67
88,79
32,12
12,81
43,16
39,21
54,68
91,0
30,43
68,59
0,25
33,53
54,30
12,97
20,59
53,100
51,32
35,38
36,23
3,42
13,15
54,84
60,7
99,47
10,37
17,77
71,18
71,24
23,19
6,4
12,64
75,9
15,88
7,62
9,11
15,18
93,25
97,22
3,38
48,52
26,41
41,2
25,80
67,79
39,86
24,30
27,95
70,97
19,50
74,42
76,6
93,16
92,24
17,25
19,81
99,72
58,15
45,100
90,22
5,77
14,91
96,35
74,31
39,20
49,100
44,68
90,81
56,38
21,89
4,6
57,90
16,43
93,94
80,78
51,87
23,78
71,72
74,84
29,71
76,94
13,0
73,63
84,51
62,51
39,93
74,80
4,21
96,46
13,64
76,72
34,85
46,61
4,36
37,98
41,23
49,68
4,15
1,85
93,72
28,3
74,49
81,57
91,21
21,95
29,81
93,84
1,8
7,35
49,35
7,78
6,65
14,97
25,72
49,10
45,74
40,29
56,87
88,96
98,60
14,24
37,19
20,70
33,70
8,17
42,57
50,35
26,50
71,38
28,16
41,10
57,80
2,100
44,9
48,100
19,99
26,32
7,75
17,46
86,54
38,27
42,89
2,92
47,85
6,30
59,46
46,78
79,72
64,46
44,22
1,32
74,72
24,41
6,22
20,70
73,93
79,0
19,37
94,44
81,5
30,99
83,5
88,50
75,75
66,89
12,32
80,54
64,47
16,67
57,1
7,63
95,63
24,89
69,51
60,15
35,84
54,1
3,79
63,45
70,61
42,6
32,40
38,36
35,24
31,11
15,96
58,25
76,7
60,57
10,54
58,59
42,73
75,78
100,82
2,98
39,6
48,46
100,100
65,86
40,70
41,99
36,38
91,50
72,2
6,21
14,51
95,20
60,86
89,18
14,62
49,47
77,0
93,80
44,36
41,17
0,65
99,34
50,39
67,44
22,73
62,63
71,98
91,97
10,10
84,70
13,7
30,14
31,92
73,64
44,2
79,41
99,85
18,90
43,23
8,67
44,74
46,50
52,30
76,94
38,37
78,30
89,4
44,94
49,25
74,27
8,55
93,22
57,2
85,96
63,32
24,34
67,27
36,28
99,34
99,32
11,58
23,33
38,14
47,53
90,86
49,38
87,44
98,90
97,71
60,35
13,62
79,46
92,97
70,94
52,30
84,68
94,11
22,36
91,74
5,88
31,96
4,92
19,88
9,63
80,4
63,100
40,11
24,0
18,0
2,18
8,88
37,91
6,0
14,62
64,38
70,34
75,98
45,25
89,74
94,69
66,60
72,43
26,100
75,57
25,52
16,6
38,87
50,53
93,73
64,90
44,86
36,25
23,93
63,89
36,96
54,35
79,88
99,31
81,29
20,74
91,61
11,19
100,1
37,70
28,5
29,92
97,9
58,61
15,70
33,14
92,80
41,50
89,56
46,47
61,47
60,62
69,72
56,47
31,66
97,11
54,90
91,69
39,81
8,95
40,90
51,78
66,42
9,24
53,96
87,46
57,96
2,34
50,21
33,37
71,28
61,36
25,2
46,36
79,80
48,65
18,0
66,15
2,22
5,76
9,99
32,0
88,27
15,46
40,61
10,86
1,94
78,53
20,59
47,24
1,5
90,33
0,30
64,16
71,4
57,12
2,40
29,37
66,20
82,91
37,99
58,50
83,7
35,25
8,35
34,42
30,16
35,29
20,34
56,73
96,90
12,60
56,31
23,11
18,42
70,0
43,57
31,36
41,75
33,16
54,73
53,96
69,5
63,23
9,98
0,74
40,53
69,18
31,0
45,15
75,98
53,92
67,3
25,1
77,55
44,81
76,64
100,77
44,100
28,72
11,20
